"","prediction.score.Ext_L23","prediction.score.Oligo_2","prediction.score.Astro_THAL_med","prediction.score.Inh_Sst","prediction.score.Inh_6","prediction.score.Inh_Meis2_3","prediction.score.Micro","prediction.score.Ext_L5_2","prediction.score.Ext_Pir","prediction.score.Astro_AMY","prediction.score.Inh_2","prediction.score.Inh_1","prediction.score.Inh_Pvalb","prediction.score.Inh_Lamp5","prediction.score.Ext_L25","prediction.score.Nb_2","prediction.score.Ext_Thal_1","prediction.score.Ext_L56","prediction.score.Ext_Unk_3","prediction.score.Inh_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Thal_2","prediction.score.Ext_L5_1","prediction.score.Unk_1","prediction.score.OPC_1","prediction.score.Astro_AMY_CTX","prediction.score.Ext_Hpc_DG1","prediction.score.Astro_HYPO","prediction.score.Inh_4","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L6B","prediction.score.Astro_CTX","prediction.score.Ext_Amy_1","prediction.score.Astro_WM","prediction.score.Oligo_1","prediction.score.Ext_L6","prediction.score.Astro_THAL_lat","prediction.score.Nb_1","prediction.score.LowQ_2","prediction.score.Inh_Vip","prediction.score.Astro_HPC","prediction.score.Ext_ClauPyr","prediction.score.OPC_2","prediction.score.Inh_5","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_Meis2_4","prediction.score.max"
"exper1_location_1175",0,0,0,0,0,0.119674636706549,0,0,0,0,0,0,0,0,0,0,0,0.0918004032774598,0,0,0,0,0,0.0130572550097971,0,0,0,0,0,0,0,0.0160159106122265,0,0.759451794393967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759451794393967
"exper1_location_1176",0,0,0,0,0,0.306077007760249,0,0,0,0,0,0,0,0,0,0,0,0.0900199281094914,0,0,0,0,0,0.0176147680757212,0,0,0,0,0,0,0,0.0158599533064662,0,0.346639767589806,0,0,0,0,0.223788575158266,0,0,0,0,0,0,0,0,0,0,0.346639767589806
"exper1_location_1177",0,0,0,0,0,0.90925568940968,0,0,0,0,0,0,0,0,0,0,0,0.0357187389937371,0,0,0,0,0,0.0115732189857019,0,0,0,0,0,0,0,0.0156153082935448,0,0.00957370900637955,0,0,0,0,0.0182633353109568,0,0,0,0,0,0,0,0,0,0,0.90925568940968
"exper1_location_1178",0,0,0,0,0,0.166127607030722,0,0.0607033896123429,0,0,0,0,0,0,0,0,0,0.0774317489684221,0,0,0.0521420682640761,0,0.00854061697286206,0.0182271334477966,0,0,0,0,0,0,0,0.0388217010217668,0,0.255062763626434,0,0,0,0,0.322942971055577,0,0,0,0,0,0,0,0,0,0,0.322942971055577
"exper1_location_1179",0,0,0,0,0.0694330005387071,0.0499347933383032,0,0.00729293574598336,0,0,0,0,0,0,0,0,0,0.0093437605563847,0,0.00860238767110699,0.0129339274679841,0,0.00622287628141392,0.0250292249130093,0,0,0,0,0,0,0,0,0,0.106905791799982,0,0,0,0,0.635313192257377,0,0.000795121112106068,0,0,0,0.0291720140455797,0,0,0,0.0390209742720629,0.635313192257377
"exper1_location_1180",0.0249636203557785,0,0,0,0.00639813273836096,0.151716901558755,0,0,0.0355374373669173,0,0,0.00234989721388332,0,0,0.00500742600673467,0,0,0.149375291065868,0.00126969296693443,0,0.00961337669349258,0,0.00545544505671864,0.00185506236912338,0,0.0203230911161653,0,0,0.00741314661271374,0,0,0.0292523856601057,0,0.0522691325246839,0.128135947255559,0,0.0319057926760578,0,0,0.321319464479444,0,0,0,0.0119985653357135,0,0,0,0,0.00384019094698987,0.321319464479444
"exper1_location_1181",0,0,0.231699257540226,0,0.0134371414659407,0.0184423588223436,0,0,0,0.064660290528499,0,0,0,0,0,0,0,0.0134178463556132,0,0,0,0,0,0,0,0.00654080858398699,0,0.0931328020097701,0,0,0,0,0,0,0.0464688453931585,0,0,0,0,0.503195958585697,0,0,0,0.00900469071476486,0,0,0,0,0,0.503195958585697
"exper1_location_1182",0.0134835736194975,0,0.100208063846199,0,0.00913504671656413,0.0746698871116534,0,0,0.0176593147312719,0,0.00598331979204684,0.00915288845612447,0,0,0.0082141369234492,0,0,0.0789853722824388,0,0,0.00790283766925963,0.031474623356077,0.00539237380734254,0.00193347782027421,0,0.0195778840931303,0,0,0.0161574240212905,0.00156410763600969,0.00935167018709443,0.00874551834028291,0,0,0.12906023955756,0,0.0200149535542461,0,0,0.431333286478187,0,0,0,0,0,0,0,0,0,0.431333286478187
"exper1_location_1183",0.0404623333135158,0,0,0,0,0,0,0,0.121309302991123,0,0.0300682877220989,0.20254821532156,0,0,0,0,0,0,0.00522950771192111,0.0714130882716682,0.0636596118145178,0,0.0132069029470238,0.156057210476893,0,0,0,0,0.0606644007217348,0,0.00690345010278034,0,0,0,0,0.023488355780734,0,0,0,0,0,0,0.204069059778819,0,0.00092027304560956,0,0,0,0,0.204069059778819
"exper1_location_1184",0.0710341120808184,0,0,0,0.020291693587216,0.118130239108204,0,0,0.147185759922739,0,0.0839601354167263,0.0587100446567859,0,0,0.0277865209039321,0,0,0.0716743093579065,0.00259912523703744,0.0259635595402572,0.0274758488377869,0,0.0261821965270213,0.0647383278081891,0,0,0,0,0.100578008061035,0.00750727469039482,0.0583644674808477,0.0272386293281572,0,0.0137066249710287,0,0,0.0468731224839158,0,0,0,0,0,0,0,0,0,0,0,0,0.147185759922739
"exper1_location_1185",0.0663095450506938,0,0,0,0,0,0,0,0,0,0,0.00811713231461692,0,0,0.00569562662788663,0.704256721190409,0,0,0,0,0,0,0,0.0391942285858096,0.107409302598743,0,0,0,0.00231125553740889,0,0,0.00672226281154614,0,0,0,0,0.0599839252828863,0,0,0,0,0,0,0,0,0,0,0,0,0.704256721190409
"exper1_location_1186",0,0,0.230302653863938,0,0.00431355492123803,0.0204655921802747,0,0,0,0,0,0,0,0,0,0,0,0.0140958151959119,0,0,0,0,0,0,0,0.0193506232656249,0,0.083842380314579,0,0,0,0,0,0,0.0806147675292875,0,0.0160911740276927,0,0,0.518016420786425,0,0,0,0.012907017915029,0,0,0,0,0,0.518016420786425
"exper1_location_1187",0,0,0.258547460709885,0,0.0064801622834707,0.00891759564491442,0,0,0,0.0363856952816839,0,0,0,0,0,0,0,0.00292797344915189,0,0,0,0,0,0,0,0,0,0.114662315471534,0,0,0,0,0,0,0.0207060665232988,0,0,0,0,0.551372730636062,0,0,0,0,0,0,0,0,0,0.551372730636062
"exper1_location_1188",0.00325380753721859,0,0,0,0.00609668580905614,0.306038278971409,0,0,0,0,0.0882976944510976,0.0299978216878167,0,0,0.0162106038650465,0.0139732142170418,0,0.0252496204876034,0.00438006196854088,0.0181302558678581,0,0,0.00506526473831729,0.0227075887067397,0,0.0166315651514904,0,0,0.188587403271849,0.141755969951946,0.0198625982180266,0.0567867789475364,0,0,0,0,0.0369747861514051,0,0,0,0,0,0,0,0,0,0,0,0,0.306038278971409
"exper1_location_1189",0,0,0,0,0.750778737384359,0,0,0,0,0,0.0399854694620661,0.00154776228986298,0,0,0,0,0,0,0,0.0224496016989736,0,0,0,0.0369976260041093,0,0,0,0,0.0600601776923424,0.0323724198367528,0.0102598812981031,0,0,0,0,0,0,0,0,0,0.00136181211686449,0,0,0,0,0,0,0,0.0441865122165657,0.750778737384359
"exper1_location_1190",0,0,0,0,0.302992639239384,0,0,0,0.0171420841775669,0,0.12397950055527,0.0402891090937449,0,0,0,0,0,0,0,0.0359955297282363,0,0,0,0.068604013139495,0,0,0,0,0.152647407567754,0.064803419961524,0.0900267284946795,0.018223414644231,0,0,0,0,0,0,0.00126465845110739,0,0.0840314949470073,0,0,0,0,0,0,0,0,0.302992639239384
"exper1_location_1191",0,0,0,0,0.837243520417676,0,0,0,0,0,0.00672998165111889,0.00460328632341188,0,0,0,0,0,0,0,0.0105708114254589,0,0,0,0.0918724518988681,0,0,0,0,0.0169499155400492,0.0183164482730291,0.00574059691631289,0,0,0,0,0,0,0,0,0,0.00797298755407496,0,0,0,0,0,0,0,0,0.837243520417676
"exper1_location_1192",0.0218829253949792,0,0,0,0.969420544437608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086965301674129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969420544437608
"exper1_location_1193",0.0219228521452615,0,0,0,0.88071902853018,0,0,0,0.00287184394067579,0,0.00382354932175249,0.00287184394067579,0,0,0,0,0,0,0,0.0105099702951309,0,0,0,0.0636148944035941,0,0,0,0,0.0136660174227291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88071902853018
"exper1_location_1194",0,0,0,0,0.717621637000461,0,0,0,0.0116718601165467,0,0.0349810782120732,0.0114400634323702,0,0,0,0,0,0,0,0.0346879064086372,0,0,0.00737561984297317,0.0644329016125843,0,0,0,0,0.0746045623517368,0,0.00851052719305226,0,0,0,0,0,0,0,0.00935160379995541,0,0.00079421935646834,0,0,0,0.0245280206731413,0,0,0,0,0.717621637000461
"exper1_location_1195",0,0,0,0,0.794335615371876,0,0,0,0,0,0.0414406354702506,0.00964108573618772,0,0,0,0,0,0,0,0.0199742654674586,0,0,0,0.0600869103645508,0,0,0,0,0.057373020856691,0,0.0127186375455529,0,0,0,0,0,0,0,0.00442982918743255,0,0,0,0,0,0,0,0,0,0,0.794335615371876
"exper1_location_1196",0.0056802218866555,0,0,0,0.837995525399878,0,0,0,0,0,0,0,0,0,0,0.105411397746767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509128549666991,0,0,0,0,0,0,0,0,0,0,0,0,0.837995525399878
"exper1_location_1197",0,0,0,0.0172053442206095,0,0,0,0,0,0,0.0193074153561716,0.0238342454089177,0,0,0,0,0,0,0,0,0,0,0,0.0164813565883976,0,0,0,0,0.0199978563102356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903173782115668,0,0,0,0,0,0,0.903173782115668
"exper1_location_1198",0.00296737622351486,0,0,0.0178585511675694,0,0,0,0,0,0,0.018762131943048,0.0530681104989725,0,0,0,0,0,0,0,0.0114325618070159,0,0,0,0,0,0,0,0,0.035407772438397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860503495921482,0,0,0,0,0,0,0.860503495921482
"exper1_location_1199",0.00442153926314127,0,0,0.0228912700961165,0,0,0,0.00214766880962861,0.0212624955565236,0,0.0127493962313925,0.114285400059068,0,0,0,0,0,0,0,0.0377615757765172,0.0319515302691662,0,0,0.0487448341616174,0,0,0,0,0.082131770610041,0,0,0,0,0.00342772783458841,0,0,0,0,0,0,0,0,0.6182247913322,0,0,0,0,0,0,0.6182247913322
"exper1_location_1200",0,0,0,0.0184311032990949,0,0,0,0,0.0288691919528191,0,0.00576709422644145,0.0557584638651089,0,0,0,0,0,0,0,0.0208008409885506,0.00451384857704059,0,0,0,0,0,0,0,0.0596013176091271,0,0,0,0,0.00379546461757757,0,0,0,0,0,0,0,0,0.80246267486424,0,0,0,0,0,0,0.80246267486424
"exper1_location_1201",0.00425264826650681,0,0,0,0,0,0,0.00125168479019173,0.11645945655782,0,0.0169737605979606,0.0678372993695627,0,0,0,0,0,0,0,0.0273275777013204,0.059753058387941,0,0,0.0327876304916144,0,0,0,0,0.025924157146713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647432726690369,0,0,0,0,0,0,0.647432726690369
"exper1_location_1202",0.00996613860406134,0,0,0,0,0,0,0.00226667237483088,0.321921552111407,0,0.0248579958704162,0.103571060400872,0,0,0,0,0,0,0,0.0316263839751506,0.179263214064137,0,0.00911785231334408,0.0789039783507281,0,0,0,0,0.0300012437799753,0,0,0,0,0,0,0.0165588246638047,0,0,0,0,0,0,0.191945083491272,0,0,0,0,0,0,0.321921552111407
"exper1_location_1203",0.00605255859810376,0,0,0,0,0,0,0,0.0336233262559599,0,0.0220451144919133,0.0604209056160902,0,0,0,0,0,0,0,0.0207231194542935,0.260271974934441,0,0.0069428250443882,0.0330381705348682,0,0,0,0,0.0196423232251026,0,0,0,0,0,0,0.012989100179473,0,0,0.00830150251800238,0,0,0,0.507679088073287,0,0.0082699910740768,0,0,0,0,0.507679088073287
"exper1_location_1204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357299474173019,0,0,0.455502506815867,0,0,0,0,0,0,0,0,0,0,0,0,0.447089914102642,0,0,0,0,0.0616776316641892,0,0,0,0,0,0,0,0,0,0,0.455502506815867
"exper1_location_1205",0,0,0,0,0,0,0,0,0.00959940124349984,0,0,0,0,0,0,0,0,0.0579866519781577,0,0.00723440497469169,0.670980793628389,0,0,0.0288955519592078,0,0,0,0,0.00426024428426857,0,0,0,0,0.113975221927062,0,0,0,0,0.107067730004723,0,0,0,0,0,0,0,0,0,0,0.670980793628389
"exper1_location_1206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237820409118204,0,0,0.367481737125308,0,0,0.0118715848344456,0,0,0,0,0,0,0,0,0,0.542485167821117,0,0,0,0,0.0543794693073098,0,0,0,0,0,0,0,0,0,0,0.542485167821117
"exper1_location_1207",0,0,0,0,0,0,0,0,0.00748976585605779,0,0,0.0027943789693693,0,0,0,0,0,0.0328924280138364,0,0,0.721306800953882,0,0,0.034581991341292,0,0,0,0,0,0.00186496519683094,0,0,0,0.095107706929376,0,0,0,0,0.103961962739356,0,0,0,0,0,0,0,0,0,0,0.721306800953882
"exper1_location_1208",0.146141265337835,0,0,0,0,0,0,0.0199695356956852,0.237243402623191,0,0,0.00337003174354112,0,0,0,0,0,0,0,0,0.315388554921611,0,0.0296651043149981,0.0311490850307041,0,0,0,0,0.00224770887866649,0,0,0,0,0,0,0.128313400874981,0,0,0.0865119105787868,0,0,0,0,0,0,0,0,0,0,0.315388554921611
"exper1_location_1209",0.330762459212876,0,0,0,0,0,0,0.0440044913599259,0.199167302477501,0,0,0,0,0,0.020113695427279,0.0136129792134178,0,0.0337598974601621,0,0,0.216855947311736,0,0.0813462218535832,0.0338300168064441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265469888770746,0,0,0,0,0,0,0,0,0,0,0.330762459212876
"exper1_location_1210",0.0512495966161192,0,0,0,0,0,0.10160931261377,0,0.0258308493806875,0,0.0051297659908295,0.023177542661204,0,0,0.0156890973640819,0.303243185367022,0,0.0549198538233932,0,0.00732455939994081,0.0279962168587106,0,0.0188879807149867,0.0260079184147466,0.141157184735274,0,0,0,0.0188313052865556,0,0.0265815250802304,0,0,0,0,0,0.122839105238809,0,0.0159403218027954,0,0,0,0,0,0.00293276692905151,0,0,0,0.0106519117217917,0.303243185367022
"exper1_location_1211",0.0177289151467992,0,0,0,0.225358442072308,0.162901725144445,0,0.0260886818852873,0.0622986772556968,0,0.0428513390976084,0.0162734805986042,0,0,0.0134025082156472,0,0,0.0886707948445958,0,0.0314624439556937,0.010037768823381,0.0326270723113209,0.0430466627016903,0.0633096770855704,0,0,0,0,0.0451488255215353,0,0.0200769224613618,0.0664018649162941,0,0.0323141979621609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225358442072308
"exper1_location_1212",0.00326557820868092,0,0,0,0,0.179506282833347,0,0.0131973760548161,0.0279907649165825,0,0.0699714104286132,0,0,0,0.0162838705766731,0,0,0.0768721736208342,0,0.00612959556948001,0,0,0.0816913013518228,0.0135821429451571,0,0,0,0,0.161100592667701,0,0,0.0241310463906289,0,0.018690755065467,0,0.00740686528870122,0,0,0.186175437616914,0,0,0,0,0,0.114004806464581,0,0,0,0,0.186175437616914
"exper1_location_1213",0,0,0,0.00793953156338081,0,0.0239758718267038,0,0.0100576689892083,0,0,0,0,0,0,0,0,0,0,0,0.00562834617872921,0,0,0.00826705168242758,0.017961892434637,0,0,0,0,0.02040978843262,0,0,0,0,0,0,0,0,0,0.773749068677198,0,0,0,0,0,0.132010780215095,0,0,0,0,0.773749068677198
"exper1_location_1214",0,0,0,0,0,0.0488719331443167,0,0.0160412899038323,0,0,0,0.0101585142612281,0,0,0,0,0,0.0179226819162075,0,0,0,0,0.0158480461422882,0.0272678512866864,0.0302283301975091,0,0,0,0,0,0,0,0,0.319703300894055,0,0,0,0,0.260011034139611,0,0,0,0,0,0,0,0,0,0.253947018114266,0.319703300894055
"exper1_location_1215",0,0,0,0,0.0433159108268296,0.0500646384016541,0,0.00565806179361407,0,0,0.115282665099745,0.0184667924384696,0,0,0,0.00483067235654874,0,0,0,0.0245131082756738,0,0,0.010587463261643,0.0146279789609596,0.14361244388354,0,0,0,0.0498993907467799,0,0,0,0,0.0344550008132994,0,0,0,0,0.0265564506649251,0,0.00127324988074545,0,0,0,0,0,0,0,0.456856172595573,0.456856172595573
"exper1_location_1216",0,0,0,0,0,0.0131976350479798,0,0,0,0,0,0,0,0,0,0,0,0.0649817187901168,0,0,0,0,0,0.01596267949728,0,0,0,0,0,0,0,0,0,0.690877858733805,0,0,0,0,0.214980107930819,0,0,0,0,0,0,0,0,0,0,0.690877858733805
"exper1_location_1217",0,0,0,0,0,0.616820273642764,0,0,0,0,0,0,0,0,0,0,0,0.0795659049924841,0,0,0,0,0,0.0194584677164754,0,0,0,0,0,0,0,0,0,0.239211955512629,0,0,0,0,0.0449433981356466,0,0,0,0,0,0,0,0,0,0,0.616820273642764
"exper1_location_1218",0,0,0,0,0,0.665603632057083,0,0,0,0,0,0,0,0,0,0,0,0.0657316280203431,0,0,0,0,0,0.0214428688526487,0,0,0,0,0,0,0,0,0,0.0781909938024003,0,0,0,0,0.169030877267525,0,0,0,0,0,0,0,0,0,0,0.665603632057083
"exper1_location_1219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229444498048571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845194814591871,0,0,0,0,0.131860735603272,0,0,0,0,0,0,0,0,0,0,0.845194814591871
"exper1_location_1220",0,0,0,0,0,0.0129218246799321,0,0,0,0,0,0,0,0,0,0,0,0.0199660675061305,0,0,0,0,0,0.0206790600855069,0,0,0,0,0,0,0,0,0,0.141306508371716,0,0,0,0,0.774285898868503,0,0,0,0,0,0.030840640488211,0,0,0,0,0.774285898868503
"exper1_location_1221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367193936284218,0,0,0,0,0,0.0340731766281714,0,0,0,0,0,0,0,0,0,0.229235398799744,0,0,0,0,0.67996779368712,0,0,0,0,0,0.0200042372565428,0,0,0,0,0.67996779368712
"exper1_location_1222",0,0,0,0,0,0.0961907468994588,0,0.00915313454955962,0,0,0,0,0,0,0,0,0,0.0094773716125725,0,0.0031977717329592,0,0,0.00617871548310823,0.0207950752256994,0,0,0,0,0,0,0,0.00945565566123261,0,0.00988638763821058,0,0.00630276092485641,0,0,0.792703823637859,0,0,0,0,0,0.0366585566344838,0,0,0,0,0.792703823637859
"exper1_location_1223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172920268500457,0,0,0,0,0,0,0,0,0,0.461834413885538,0,0,0,0,0.488007894032005,0,0,0,0,0,0.0328656652324109,0,0,0,0,0.488007894032005
"exper1_location_1224",0,0,0,0,0,0.208060844281632,0,0.143573205678679,0.0140423212319732,0,0,0,0,0,0,0,0,0.0191629948690012,0,0.0143322517491991,0.0798395739190194,0,0.0473716572361492,0.0281629172623371,0,0,0,0,0,0,0,0.0410894708647347,0,0.0754535768800448,0,0,0,0,0.32891118602723,0,0,0,0,0,0,0,0,0,0,0.32891118602723
"exper1_location_1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156869334160765,0,0,0.00963214943733087,0,0,0,0,0,0,0,0,0,0,0,0,0.811135932396748,0,0,0,0,0.163544984749845,0,0,0,0,0,0,0,0,0,0,0.811135932396748
"exper1_location_1226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768529369285552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949890912447968,0,0,0,0,0.0424237938591767,0,0,0,0,0,0,0,0,0,0,0.949890912447968
"exper1_location_1227",0,0,0,0,0,0.0281229864047985,0,0,0,0,0,0,0,0,0,0,0,0.0332021975130151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919150349946366,0,0,0,0,0.0195244661358204,0,0,0,0,0,0,0,0,0,0,0.919150349946366
"exper1_location_1228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335858014863848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791735876437886,0,0,0,0,0.17467832207573,0,0,0,0,0,0,0,0,0,0,0.791735876437886
"exper1_location_1229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242991787337647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965694093652527,0,0,0,0,0,0,0,0,0,0,0.0100067276137081,0,0,0,0,0.965694093652527
"exper1_location_1230",0,0,0.229979230923706,0,0.0107365039225084,0.0177924736065976,0,0,0,0,0,0,0,0,0,0.0309294553182252,0,0.0239662805273652,0,0,0,0,0,0,0,0.00803790407636137,0,0.0895661990055496,0,0,0,0,0,0,0.0579867289356872,0,0.0356975480432468,0,0,0.480685475605621,0,0,0,0.0146222000351315,0,0,0,0,0,0.480685475605621
"exper1_location_1231",0.0670734846474139,0,0,0,0,0.178433177040202,0,0.0100106825679409,0.0714608629134699,0,0.078320039127116,0.0389180164094771,0,0,0.0159996283585175,0,0,0.110444383903416,0.0040163465343611,0.0741595978210604,0.0342167319337511,0,0.0469214057578337,0.00446865688788353,0,0.0431486733549811,0,0,0.0863539494580415,0,0.00281589248806426,0.0347147870435104,0,0,0,0.0077118874466737,0.0341335801747103,0,0,0,0,0,0,0,0,0,0,0,0.0566782161315765,0.178433177040202
"exper1_location_1232",0,0,0,0,0,0,0,0,0.0830149666947517,0,0.0326222125334659,0.133498275263608,0,0,0,0,0,0,0.00197478966860808,0.0590215845698361,0.0106462421718773,0.0173739919249615,0.00871050458164636,0.051495126415355,0,0,0,0,0.118867350057749,0,0,0,0,0.00502393783565679,0,0,0,0,0,0,0,0,0.465900865755762,0,0.0118501525267219,0,0,0,0,0.465900865755762
"exper1_location_1233",0,0,0,0,0,0,0,0,0,0,0.0127143684833593,0,0,0.00379947747086472,0,0,0,0,0,0,0,0,0,0.0234671697642746,0,0,0,0,0.0125518286257154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947467155655787,0,0,0,0,0,0,0.947467155655787
"exper1_location_1234",0,0,0,0,0,0,0,0.0565044390357317,0,0,0,0,0,0,0,0,0,0.0246476888520565,0,0,0.297280438754416,0,0,0.04202136070026,0,0,0,0,0,0,0,0,0,0.252733665587748,0,0,0,0,0.326812407069788,0,0,0,0,0,0,0,0,0,0,0.326812407069788
"exper1_location_1235",0,0,0,0,0,0.0705539937787615,0,0.00367111953536318,0,0,0,0,0,0,0,0,0,0.0933173194245921,0,0,0,0,0.00212829865560521,0,0,0,0,0,0,0,0,0.0251879065878791,0,0.795124674610018,0,0,0,0,0,0,0,0,0,0,0.0100166874077807,0,0,0,0,0.795124674610018
"exper1_location_1236",0.017358740916771,0,0.0995655762453391,0,0.00768715426889603,0.105128606148709,0,0,0.0190551810080169,0,0,0,0,0,0.00549711913920025,0,0,0.0905887846632798,0,0,0.00560527937762287,0,0.00469743600063696,0.00113320586983602,0,0.0153345686786646,0,0.00451676195168082,0,0,0,0.0174471780326962,0,0.0268125830453494,0.129731556305635,0,0.0227320940249178,0,0,0.406414491377859,0,0,0,0.0206936829448894,0,0,0,0,0,0.406414491377859
"exper1_location_1237",0.0198750810267988,0,0,0,0.0585135538329301,0.234725631796087,0,0.00646687782692772,0.0440392160899583,0,0.0591955464599059,0.0224001280540414,0,0,0.0103649954193019,0,0,0.121721320143228,0,0.0297024433864415,0,0,0.0157585130937424,0.0403473929759273,0,0,0,0,0.0844821645447347,0,0,0.0610045976451892,0,0.159183961716804,0,0.00731902818106694,0.0199795556159831,0,0,0,0,0,0,0,0,0,0,0,0.00491999219093142,0.234725631796087
"exper1_location_1238",0.0746891991517176,0,0,0,0,0,0.0612292077715816,0.01268076234634,0,0,0,0.000661987207646498,0,0,0,0.274114433993476,0,0.144797937600494,0,0,0.0324119699456049,0,0,0.0223202342263117,0.133659186071438,0,0,0,0,0,0,0,0,0.132197352680099,0,0,0.0257740211276301,0,0.0854637078776615,0,0,0,0,0,0,0,0,0,0,0.274114433993476
"exper1_location_1239",0.0331342463149906,0,0,0,0.313269984654337,0.0664396631026422,0,0,0,0,0.0587421946620522,0.0135164173472004,0,0,0,0.010244618211592,0,0,0,0.00506341374325324,0,0,0.00726666776058934,0.0209543806023825,0.155311133622767,0,0,0,0.0431449086479743,0,0,0,0,0,0,0,0,0,0.0373750610942047,0,0.000997777267083139,0,0,0,0.0355026410140936,0,0,0,0.199036891954838,0.313269984654337
"exper1_location_1240",0.0336853738886877,0,0,0,0.351861162743109,0,0,0,0,0,0.0641518221318048,0.0258524153873163,0,0,0,0.122511093630484,0,0,0,0.0261119288891419,0,0,0,0.0141258210011351,0.121639369147298,0,0,0,0.12424351079699,0,0.0367216506500984,0,0,0,0,0,0.0631712460016908,0,0,0,0.015924605732245,0,0,0,0,0,0,0,0,0.351861162743109
"exper1_location_1241",0,0,0,0,0,0,0,0,0.0159229082875566,0,0.128304285932388,0.0669836298108236,0,0,0,0,0,0,0,0.0180045522630341,0,0,0,0.0114439787311227,0,0,0.021002683595717,0,0.170895300355121,0,0.329766179745444,0,0,0,0,0.0061419306862651,0,0,0.00178199930493184,0,0.229752551287597,0,0,0,0,0,0,0,0,0.329766179745444
"exper1_location_1242",0.00719495832998425,0,0,0,0.207519860095145,0,0,0.00319078244721352,0.123396928789522,0,0.0217112169626028,0.0807296556710426,0,0,0,0,0,0,0,0.0331604808872768,0,0,0,0.193173063073143,0,0,0,0,0.0548793062909529,0.0618864001618327,0.107076221163291,0,0,0,0,0,0,0,0.0293009175951665,0,0.0748534955476488,0,0,0,0.00192671298517814,0,0,0,0,0.207519860095145
"exper1_location_1243",0,0,0,0,0.255116875173762,0,0,0,0.0591832546638882,0,0.155120035184666,0.0151036208218815,0,0,0,0,0,0,0,0.0664854958183377,0,0,0.0311605651849953,0.0959151377898933,0,0,0,0,0.220417617700911,0,0.0936682432757305,0,0,0,0,0,0,0,0.00782915438593377,0,0,0,0,0,0,0,0,0,0,0.255116875173762
"exper1_location_1244",0.0238828179621926,0,0,0,0.227491819136826,0,0,0,0.125384926594635,0,0.0987597783256812,0.0170243196553208,0,0,0,0,0,0,0,0.0718809114122033,0.049915297192786,0,0.0191453192592509,0.11276854359951,0,0,0,0,0.182106747420428,0,0.0279147455549156,0,0,0,0,0,0,0,0.0437247738862507,0,0,0,0,0,0,0,0,0,0,0.227491819136826
"exper1_location_1245",0.0192158222299847,0,0,0,0.933714504462803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449675799202672,0,0,0,0.042572915315185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933714504462803
"exper1_location_1246",0,0,0,0,0,0,0,0,0.0222974826372791,0,0.103594105882494,0.0469553779193952,0,0,0,0,0,0,0,0.00422343330616649,0,0,0,0.0172511425281455,0,0,0.0311358557203905,0,0.132113720430477,0,0.391787371000625,0,0,0,0,0.00537301717154527,0,0,0.0018154259547497,0,0.243453067448732,0,0,0,0,0,0,0,0,0.391787371000625
