"","prediction.score.pancreatic.D.cell","prediction.score.pancreatic.A.cell","prediction.score.pancreatic.PP.cell","prediction.score.pancreatic.ductal.cell","prediction.score.pancreatic.acinar.cell","prediction.score.type.B.pancreatic.cell","prediction.score.pancreatic.stellate.cell","prediction.score.endothelial.cell","prediction.score.pancreatic.epsilon.cell","prediction.score.mast.cell","prediction.score.max"
"552",0.018151624488277,0.0050636203218824,0.0045919593767095,0,0,0.00337248817956082,0.0571133746593701,0.904998353975708,0,0.00670857899849233,0.904998353975708
"553",0.126020855464592,0.115162641263666,0.758816503271742,0,0,0,0,0,0,0,0.758816503271742
"554",0.0657683803599762,0,0.629383841299441,0,0,0.304847778340583,0,0,0,0,0.629383841299441
"555",0,0,0,0,1,0,0,0,0,0,1
"556",0,0,0,0.825325064057533,0.0297660784056176,0,0.0178814317954665,0.124606390147805,0,0.00242103559357769,0.825325064057533
"557",0,0,0,0,1,0,0,0,0,0,1
"558",0,0.0032273950243705,0,0,0.99357354063552,0.00319906434010921,0,0,0,0,0.99357354063552
"559",0,0,0,0,1,0,0,0,0,0,1
"560",0.170135358875465,0.806995828772595,0,0,0,0.0228688123519392,0,0,0,0,0.806995828772595
"561",0.405387939325371,0.00404541927329031,0.146432660919408,0,0,0.444133980481931,0,0,0,0,0.444133980481931
"562",0.402579720221353,0.296783449134376,0.0763338625873934,0,0,0.224302968056877,0,0,0,0,0.402579720221353
"563",0,0.831152167077781,0.168847832922218,0,0,0,0,0,0,0,0.831152167077781
"564",0,0,0,0,1,0,0,0,0,0,1
"565",0,0,0,0,1,0,0,0,0,0,1
"566",0,0.00404631705559532,0,0,0.990347198949565,0.00560648399483964,0,0,0,0,0.990347198949565
"567",0,0.85636261831723,0.14363738168277,0,0,0,0,0,0,0,0.85636261831723
"568",0,0,0,0,1,0,0,0,0,0,1
"569",0,0,0,0,1,0,0,0,0,0,1
"570",0,0,0,0,1,0,0,0,0,0,1
"571",0.156011011350685,0.168554631085718,0,0.200972626911747,0.2680893474197,0.170718228532465,0,0,0,0.0356541546996845,0.2680893474197
"572",0,0.0087953200174948,0,0.0675278057358846,0,0.00284314207748837,0.0325800789358927,0.872375332316449,0,0.0158783209167904,0.872375332316449
"573",0,0.00407329357973953,0,0,0.991748298546429,0.00417840787383218,0,0,0,0,0.991748298546429
"574",0.646166702800784,0.0636160823335044,0.0851647361451187,0.0940488767568064,0,0.061301501413401,0,0,0,0.0497021005503855,0.646166702800784
"575",0.741130303981458,0.0169671826993211,0.194685665338566,0.00942872092590981,0,0.0176671649961629,0,0,0,0.0201209620585823,0.741130303981458
"576",0.0692707863741538,0.0042405283737064,0.0414427013729769,0,0.751246122639826,0.133799861239337,0,0,0,0,0.751246122639826
"577",0,0,0,0,0.764675621994335,0,0,0.235324378005664,0,0,0.764675621994335
"578",0.351922366623399,0.00683677425552333,0.0107250385102767,0,0,0.6305158206108,0,0,0,0,0.6305158206108
"579",0,0.000939725962859416,0.0204097993480489,0,0,0,0.967176855713338,0.00855710830057173,0,0.00291651067518135,0.967176855713338
"580",0,0.00277152108233966,0,0,0.993367975495486,0.00386050342217483,0,0,0,0,0.993367975495486
"581",0.278204784921796,0.00553524154830619,0.692198399285084,0,0,0.0240615742448135,0,0,0,0,0.692198399285084
"582",0.00659266045663651,0.00347147461362417,0.0301087139681597,0,0,0.0283590322982131,0.924648740242859,0,0,0.00681937842050779,0.924648740242859
"583",0,0.00686848531060441,0,0.83283530796984,0.160296206719555,0,0,0,0,0,0.83283530796984
"584",0,0.240314872678268,0,0,0,0,0.755020877354297,0,0,0.00466424996743541,0.755020877354297
"585",0,0,0,0,1,0,0,0,0,0,1
"586",0,0,0,0,1,0,0,0,0,0,1
"587",0,0,0,0,1,0,0,0,0,0,1
"588",0.298925825997847,0,0.583811976496657,0,0,0.117262197505496,0,0,0,0,0.583811976496657
"589",0,0,0,0,0.891867519067982,0,0.108132480932018,0,0,0,0.891867519067982
"590",0,0,0,0,1,0,0,0,0,0,1
"591",0.78200026417963,0,0.0319407513911195,0,0,0.186058984429251,0,0,0,0,0.78200026417963
"592",0.0732670473397449,0.00858151849563542,0,0,0,0.0911846927792372,0.816921298734341,0,0,0.0100454426510418,0.816921298734341
"593",0,0.00433038967945719,0,0.0127872017921518,0,0,0.149716622980935,0.820684603709836,0,0.0124811818376199,0.820684603709836
"594",0,0,0,0.748937109575017,0.251062890424983,0,0,0,0,0,0.748937109575017
"595",0,0.634061772056288,0,0.265028159128372,0.0532972760440337,0,0,0,0,0.0476127927713065,0.634061772056288
"596",0,0,0,0.221615121095662,0.77636314002131,0,0,0,0,0.00202173888302818,0.77636314002131
"597",0.158247369805694,0.00244286131243857,0.0569364562716274,0,0,0.0300335645573615,0.0392199192204795,0.713119828832399,0,0,0.713119828832399
"598",0,0.00460352665226822,0,0.76333160647617,0.114303104957512,0,0,0.117761761914049,0,0,0.76333160647617
"599",0.0726281024435069,0.0288896718821195,0.786351501963722,0,0,0.112130723710652,0,0,0,0,0.786351501963722
"600",0.310648169972794,0.0106053578873559,0.0586291864155567,0,0,0.620117285724293,0,0,0,0,0.620117285724293
"601",0,0,0,0,1,0,0,0,0,0,1
"602",0,0,0,0,1,0,0,0,0,0,1
"603",0.615682678523596,0,0,0,0,0.384317321476404,0,0,0,0,0.615682678523596
"604",0.0921382492824129,0.00492070793581736,0.226316200099357,0,0,0.676624842682413,0,0,0,0,0.676624842682413
"605",0.123819667507423,0.660279828213692,0.0400231929431276,0,0,0.175877311335757,0,0,0,0,0.660279828213692
"606",0,0,0,0.0265233727484103,0.97347662725159,0,0,0,0,0,0.97347662725159
"607",0,0,0,0.00250563960335665,0,0,0.943880664222129,0.0536136961745147,0,0,0.943880664222129
"608",0,0,0,0,1,0,0,0,0,0,1
"609",0,0.00199757034574137,0,0,0.994689535181105,0.0033128944731538,0,0,0,0,0.994689535181105
"610",0.216010116618477,0.0444294592165946,0.628553787102184,0,0,0.091216034622402,0,0,0,0.0197906024403424,0.628553787102184
"611",0.21551038414335,0.150195749317496,0,0,0,0.634293866539153,0,0,0,0,0.634293866539153
"612",0.0116132002969881,0.0027111053183702,0.0203331088062114,0,0.960001811805884,0.00534077377254626,0,0,0,0,0.960001811805884
"613",0,0.000600509886478771,0,0,0,0,0.949731872667552,0.043938684883368,0,0.00572893256260105,0.949731872667552
"614",0.520751582127321,0,0,0,0,0.479248417872679,0,0,0,0,0.520751582127321
"615",0.12799843003398,0.801540303062622,0.0704612669033973,0,0,0,0,0,0,0,0.801540303062622
"616",0,0.00527091749613797,0.0223480505643272,0,0.959092003295623,0.0132890286439119,0,0,0,0,0.959092003295623
"617",0.319940721834486,0.0277175507800179,0.108553189738152,0.0105227469493656,0,0.53028617698371,0,0,0,0.00297961371426824,0.53028617698371
"618",0,0.0531420086501426,0.878533821109192,0,0,0.0376325564643494,0,0,0,0.0306916137763155,0.878533821109192
"619",0.180078072315661,0.00311360116626363,0.00973438132663744,0,0,0.244534714599715,0.562539230591723,0,0,0,0.562539230591723
"620",0.0494374889095184,0.00423675275851231,0.0419352203322395,0,0.889769134527906,0.014621403471824,0,0,0,0,0.889769134527906
"621",0,0.887972099527159,0.112027900472841,0,0,0,0,0,0,0,0.887972099527159
"622",0,0.918032986612273,0.0819670133877272,0,0,0,0,0,0,0,0.918032986612273
"623",0,0,0,0.705940751652291,0.290844684250692,0,0,0,0,0.00321456409701652,0.705940751652291
"624",0.283819018681708,0,0.0490554375336551,0,0,0.667125543784636,0,0,0,0,0.667125543784636
"625",0.211492478712093,0.0788706400287442,0.0265658126669217,0,0.667017087445696,0.0160539811465444,0,0,0,0,0.667017087445696
"626",0.422293699058783,0.0540679994718322,0,0.397947086158414,0,0.0684309854402821,0,0,0,0.0572602298706891,0.422293699058783
"627",0.104977618484838,0.836976177185751,0.0341322653579212,0,0,0.02391393897149,0,0,0,0,0.836976177185751
"628",0,0.00588505240246559,0,0,0.989907082574029,0.00420786502350591,0,0,0,0,0.989907082574029
"629",0.273139660294394,0.00422870271915832,0.039167358503278,0,0.522104607882941,0.16135967060023,0,0,0,0,0.522104607882941
"630",0,0,0,0,0.707852129998881,0,0.292147870001119,0,0,0,0.707852129998881
"631",0.736573321604891,0.111833707334072,0.0253563888861211,0,0,0.126236582174916,0,0,0,0,0.736573321604891
"632",0.551123068460699,0.00511944833862204,0.0136162546967923,0,0,0.430141228503887,0,0,0,0,0.551123068460699
"633",0.331772814581149,0,0.00961589949134914,0,0,0.298216642910303,0.360394643017199,0,0,0,0.360394643017199
"634",0.130980410055085,0.71477025028815,0.113029462268113,0,0,0,0,0,0,0.0412198773886513,0.71477025028815
"635",0.554636816829922,0.0212470830603758,0.112969993609769,0,0,0.00841275316148571,0,0.283074269689877,0,0.0196590836485704,0.554636816829922
"636",0.134006279360556,0.685039599787147,0,0.00738202907312385,0,0.121657454180894,0,0,0,0.051914637598279,0.685039599787147
"637",0,0,0,0,1,0,0,0,0,0,1
"638",0,0,0,0,1,0,0,0,0,0,1
"639",0,0,0,0,0.104452066001691,0,0.895547933998309,0,0,0,0.895547933998309
"640",0.032599862073861,0.842427584218991,0.0344723521025503,0,0,0.090500201604597,0,0,0,0,0.842427584218991
"641",0.772857194936656,0.0725170058627031,0.0225096494843513,0,0,0.132116149716289,0,0,0,0,0.772857194936656
"642",0.173089469121862,0.774932764859295,0.0072359258426534,0,0,0.0447418401761894,0,0,0,0,0.774932764859295
"643",0.493680214785234,0,0.0825482792011846,0,0,0.399291555446099,0.0244799505674829,0,0,0,0.493680214785234
"644",0,0.00305942571612369,0,0,0.996940574283876,0,0,0,0,0,0.996940574283876
"645",0.398829330566996,0.107399207294109,0.493771462138895,0,0,0,0,0,0,0,0.493771462138895
"646",0,0.011452225348448,0,0.152943751151722,0.832979442906292,0,0,0,0,0.00262458059353803,0.832979442906292
"647",0,0.0111168855554147,0.388417986151831,0,0,0.208054689602899,0,0.392410438689855,0,0,0.392410438689855
"648",0,0,0,0.779990631215513,0.220009368784487,0,0,0,0,0,0.779990631215513
"649",0.330479411210226,0,0.0234185620048501,0,0,0.626117950426586,0.0199840763583381,0,0,0,0.626117950426586
"650",0.388469632696088,0,0.0821199494340489,0,0,0.529410417869863,0,0,0,0,0.529410417869863
"651",0,0.128691518638608,0,0.0113372010682339,0.81386274245278,0,0.0166164679830845,0,0,0.0294920698572936,0.81386274245278
"652",0,0,0,0,1,0,0,0,0,0,1
"653",0.0144366233320442,0.00391342840899577,0.0305501366617656,0,0.938324757120543,0.0127750544766515,0,0,0,0,0.938324757120543
"654",0.0480369326254513,0.0105222035804202,0.0481654424954944,0.0273763532925442,0,0.0076621192201608,0,0.83889993267619,0,0.0193370161097389,0.83889993267619
"655",0.172301581812643,0.773818221374087,0.0538801968132693,0,0,0,0,0,0,0,0.773818221374087
"656",0.112159377598457,0.806481191950106,0.0303137151813491,0,0,0.0105832096164616,0,0,0,0.0404625056536263,0.806481191950106
"657",0.181662441348085,0.0274945594769461,0.0497846587852547,0.093585431364929,0.434636374737723,0.207715335815179,0,0,0,0.00512119847188306,0.434636374737723
"658",0.264025533412334,0.23499207412267,0,0,0,0.500982392464995,0,0,0,0,0.500982392464995
"659",0.0199833811673008,0,0.374357599019065,0,0,0.605659019813634,0,0,0,0,0.605659019813634
"660",0.484035411471584,0,0,0,0,0.515964588528416,0,0,0,0,0.515964588528416
"661",0,0.125371217360219,0,0,0,0,0.0210348767534697,0.84079620166845,0,0.0127977042178621,0.84079620166845
"662",0,0.3808584567234,0.160023018429533,0,0,0,0.428460275826688,0,0,0.0306582490203778,0.428460275826688
"663",0.182633952366687,0.146804327549644,0.0702792213626627,0,0,0.600282498721007,0,0,0,0,0.600282498721007
"664",0,0.00268631437026944,0,0.455970280089457,0.541343405540273,0,0,0,0,0,0.541343405540273
"665",0,0,0,0,1,0,0,0,0,0,1
"666",0.258123792261204,0.0209889379333938,0.144527050729898,0,0,0.576360219075505,0,0,0,0,0.576360219075505
"667",0,0,0,0.101609642254521,0.898390357745479,0,0,0,0,0,0.898390357745479
"668",0.671659790713147,0.0146367698386993,0.313703439448153,0,0,0,0,0,0,0,0.671659790713147
"669",0.231372668530686,0.00468710652516719,0.0992091678960639,0,0,0.664731057048083,0,0,0,0,0.664731057048083
"670",0,0.00242773139717061,0,0,0.994125833366345,0.00344643523648436,0,0,0,0,0.994125833366345
"671",0,0,0,0.103803757486449,0.896196242513551,0,0,0,0,0,0.896196242513551
"672",0.0124193478903969,0.000768662267109521,0,0,0,0.0121421923362373,0.968639110506513,0.00603068699974284,0,0,0.968639110506513
"673",0.104862960946432,0.346039117027965,0.0714975715893008,0,0,0.477600350436302,0,0,0,0,0.477600350436302
"674",0,0,0,0,0.891125308800364,0.00358045974653504,0,0.105294231453102,0,0,0.891125308800364
"675",0.438920858936494,0.0591857551057861,0.0119095302891195,0,0,0.4899838556686,0,0,0,0,0.4899838556686
"676",0.421435441322394,0.0511685101976035,0.158356589079836,0.0786695078761854,0,0.253138516945831,0,0,0,0.03723143457815,0.421435441322394
"677",0,0,0,0,0.547714909967848,0,0.0401594256693266,0.412125664362825,0,0,0.547714909967848
"678",0,0,0,0.174624135198418,0.00855733656608348,0,0.816818528235498,0,0,0,0.816818528235498
"679",0,0.233142950457647,0.664779244825786,0,0,0.102077804716568,0,0,0,0,0.664779244825786
"680",0,0,0,0,0,0,0.932898913567986,0.0671010864320136,0,0,0.932898913567986
"681",0.648906443128573,0,0.0112137382448809,0,0,0.339879818626546,0,0,0,0,0.648906443128573
"682",0,0.00124368398284432,0,0,0,0,0.21955061742234,0.773243344394073,0,0.00596235420074271,0.773243344394073
"683",0.706910125398861,0,0.012634751527751,0,0,0.280455123073388,0,0,0,0,0.706910125398861
"684",0.194444085191534,0.0898940025533479,0.136543312932209,0,0,0.57911859932291,0,0,0,0,0.57911859932291
"685",0,0.00273550620935276,0.0325860974617234,0,0,0.0221186084251187,0.936434887751032,0,0,0.00612490015277335,0.936434887751032
"686",0.48951085784807,0.0135924065919188,0.0162891933093545,0,0,0.450482890246413,0,0,0,0.0301246520042431,0.48951085784807
"687",0,0.0925982633371569,0.0434890241256568,0.102199485198753,0.600796519688336,0.157629447776195,0,0,0,0.0032872598739023,0.600796519688336
"688",0,0,0,0,1,0,0,0,0,0,1
"689",0,0,0,0,1,0,0,0,0,0,1
"690",0,0.0251464325728444,0,0.189640022260907,0.759892351281807,0,0,0,0,0.0253211938844414,0.759892351281807
"691",0,0.000760916906671891,0,0,0,0,0.944733595736454,0.0545054873568741,0,0,0.944733595736454
"692",0.353090448966297,0.0702886065294587,0.141109256581361,0.172696629888892,0,0.19925096332108,0,0,0,0.0635640947129112,0.353090448966297
"693",0.354503641109519,0,0,0,0,0.645496358890481,0,0,0,0,0.645496358890481
"694",0.0374852937941519,0.0100053640338098,0.00364492233535881,0,0,0.0121396588531241,0.880061596005101,0.0430622440658378,0,0.0136009209126168,0.880061596005101
"695",0,0,0,0.0603968473634926,0.939603152636507,0,0,0,0,0,0.939603152636507
"696",0,0,0,0,1,0,0,0,0,0,1
"697",0,0,0,0,1,0,0,0,0,0,1
"698",0,0,0,0,1,0,0,0,0,0,1
"699",0,0.00702667049697592,0,0.338400596240161,0.65142368178264,0,0,0,0,0.00314905148022267,0.65142368178264
"700",0,0.0014981364558677,0,0,0,0.0100732521367206,0.965707233344681,0.0227213780627309,0,0,0.965707233344681
"701",0.0950671651212556,0.667348517082316,0.0796740693571565,0,0,0.157910248439272,0,0,0,0,0.667348517082316
"702",0.20883511732377,0.278279647158149,0.0120044891247302,0,0,0.500880746393351,0,0,0,0,0.500880746393351
"703",0.628771152657732,0,0.371228847342268,0,0,0,0,0,0,0,0.628771152657732
"704",0,0,0,0,1,0,0,0,0,0,1
"705",0,0,0,0,0,0,0.651982167193495,0.348017832806505,0,0,0.651982167193495
"706",0,0,0,0,0.997044292536201,0.00295570746379927,0,0,0,0,0.997044292536201
"707",0,0,0,0,1,0,0,0,0,0,1
"708",0.361009885223971,0.26921603678223,0.078278220554065,0,0.0538484362250568,0.237647421214677,0,0,0,0,0.361009885223971
"709",0.0879146025236356,0.00730313859681793,0,0,0,0.0167408178704473,0.0199767756306043,0.856728855685971,0,0.0113358096925235,0.856728855685971
"710",0.125433368002591,0.250911440794923,0.583553552564459,0,0,0.0155079572371487,0,0,0,0.0245936814008777,0.583553552564459
"711",0,0,0,0.0127465788349363,0.987253421165064,0,0,0,0,0,0.987253421165064
"712",0.249439377599535,0.63955221080679,0,0,0,0.111008411593675,0,0,0,0,0.63955221080679
"713",0.567171971659884,0,0.0312968440996576,0,0,0.401531184240458,0,0,0,0,0.567171971659884
"714",0,0,0,0,1,0,0,0,0,0,1
"715",0,0.00240268834327233,0.0200875757875406,0,0,0,0.959848722508769,0.00969365942314209,0,0.00796735393727563,0.959848722508769
"716",0.18347289114189,0.0426617987184886,0,0.677609857624442,0,0.0604032347959694,0,0,0,0.03585221771921,0.677609857624442
"717",0.119228742253973,0.0394325163823055,0,0.417596274825394,0.350261239794805,0.066890595930379,0,0,0,0.00659063081314399,0.417596274825394
"718",0,0,0,0.00224342537445136,0.0556412748620204,0,0.937687398671172,0.00442790109235598,0,0,0.937687398671172
"719",0,0,0,0.0514639682287615,0.436635986664923,0,0,0.511900045106315,0,0,0.511900045106315
"720",0.168226084972872,0.0432260586823696,0.0677456475775593,0.0832223234855364,0,0.0369801527886733,0.49716914886267,0.0541943457881038,0,0.0492362378422159,0.49716914886267
"721",0,0.114664194895484,0,0.189320938631467,0,0,0,0.659618567403469,0,0.0363962990695803,0.659618567403469
"722",0.138574668504137,0,0.253465056183651,0,0,0.607960275312212,0,0,0,0,0.607960275312212
"723",0,0,0,0.143109801865209,0.854999383982351,0,0,0,0,0.00189081415243994,0.854999383982351
"724",0,0,0,0,0,0,0.907247273106436,0.092752726893564,0,0,0.907247273106436
"725",0,0,0,0,1,0,0,0,0,0,1
"726",0.00584494329695337,0.00175866720374831,0.024059054604698,0,0,0.0628859983472231,0.905451336547377,0,0,0,0.905451336547377
"727",0,0,0,0,1,0,0,0,0,0,1
"728",0,0.151118357868661,0,0.734771468732379,0.0632205715800786,0,0,0,0,0.0508896018188813,0.734771468732379
"729",0,0.082869087233944,0,0.0137077245692503,0.895771015385479,0.00765217281132735,0,0,0,0,0.895771015385479
"730",0,0,0,0.00929516304441356,0.990704836955586,0,0,0,0,0,0.990704836955586
"731",0,0,0,0,1,0,0,0,0,0,1
"732",0.387170978324043,0.0090280245163551,0,0,0,0.603800997159602,0,0,0,0,0.603800997159602
"733",0.347918460193553,0.50569950190766,0.0292141232886425,0,0,0.117167914610145,0,0,0,0,0.50569950190766
"734",0.157783035793916,0.147157022300662,0.128604261799162,0,0,0.56645568010626,0,0,0,0,0.56645568010626
"735",0.546218967504105,0.213504191430282,0.0876623459444877,0.0298876719636715,0,0.0905136492202297,0,0,0,0.0322131739372237,0.546218967504105
"736",0,0.00286664517750429,0,0,0.994216645834133,0.00291670898836293,0,0,0,0,0.994216645834133
"737",0,0,0,0,1,0,0,0,0,0,1
"738",0,0,0,0,1,0,0,0,0,0,1
"739",0,0,0,0,0,0,0.81634515106154,0.180497644436884,0,0.0031572045015757,0.81634515106154
"740",0,0.0571622746293974,0,0,0.937610454715722,0.00522727065488061,0,0,0,0,0.937610454715722
"741",0.259059652576813,0.186132030429922,0.102095486697062,0,0,0.452712830296203,0,0,0,0,0.452712830296203
"742",0.132214875824488,0,0.394609847155963,0,0,0.473175277019549,0,0,0,0,0.473175277019549
"743",0,0,0,0.023462905010486,0.926171727069108,0,0,0.0503653679204062,0,0,0.926171727069108
"744",0.00715981791743443,0.000952317355352108,0.0231184602629996,0,0,0.00163172825726278,0.963098507315779,0.00403916889117286,0,0,0.963098507315779
"745",0,0.918124383054725,0.0818756169452749,0,0,0,0,0,0,0,0.918124383054725
"746",0,0.922602366083478,0.0773976339165214,0,0,0,0,0,0,0,0.922602366083478
"747",0,0,0,0,0,0.00109770417059141,0.942533991214669,0.0563683046147398,0,0,0.942533991214669
"748",0.381861361431741,0.0661500045737663,0.102170844103121,0.313936257773319,0,0.0843362096471226,0,0,0,0.0515453224709299,0.381861361431741
"749",0.563313997501139,0.0329840335999323,0,0.289726104750036,0,0.0803604293997463,0,0,0,0.0336154347491461,0.563313997501139
"750",0.316264337551384,0.0446235640948379,0.0992670305860632,0.318602490359757,0,0.190627325437508,0,0,0,0.0306152519704497,0.318602490359757
"751",0.234251802969025,0,0.0734627937011746,0,0,0.662215235137797,0,0.0300701681920028,0,0,0.662215235137797
"752",0,0.00422056935358652,0.0190060893737648,0,0.971147105129558,0.005626236143091,0,0,0,0,0.971147105129558
"753",0,0,0,0.827343825953233,0.172656174046767,0,0,0,0,0,0.827343825953233
"754",0.189565577412964,0,0.139351727594289,0,0,0.671082694992746,0,0,0,0,0.671082694992746
"755",0,0.00325635756434405,0,0.0123184844298038,0.980430679914183,0.00399447809166956,0,0,0,0,0.980430679914183
"756",0,0,0,0,1,0,0,0,0,0,1
"757",0.460586763963811,0.103197751848798,0,0,0,0.43621548418739,0,0,0,0,0.460586763963811
"758",0.658299487577655,0.0492863746684854,0.0242325399436264,0,0,0.268181597810233,0,0,0,0,0.658299487577655
"759",0,0,0,0,1,0,0,0,0,0,1
"760",0,0,0,0.0556448537132123,0.944355146286788,0,0,0,0,0,0.944355146286788
"761",0.202166937800174,0.138866028296843,0,0,0,0.658967033902984,0,0,0,0,0.658967033902984
"762",0,0.00394511083644623,0.0281727196720842,0,0.961566622924656,0.00631554656681365,0,0,0,0,0.961566622924656
"763",0.102365899836185,0.84564088924175,0.0519932109220649,0,0,0,0,0,0,0,0.84564088924175
"764",0,0.912313721524223,0.0876862784757771,0,0,0,0,0,0,0,0.912313721524223
"765",0,0,0,0,1,0,0,0,0,0,1
"766",0.0204007115449349,0.00174991518073824,0.0215796739573171,0,0,0.0766325982159707,0.0321123529860324,0.847524748115007,0,0,0.847524748115007
"767",0,0.00847272940742904,0,0.790116297966295,0.198332467103497,0,0,0,0,0.00307850552277892,0.790116297966295
"768",0.109836432862511,0.824756387003498,0.065407180133991,0,0,0,0,0,0,0,0.824756387003498
"769",0,0,0,0,1,0,0,0,0,0,1
"770",0.379167119877567,0.234007753319844,0.172835370599526,0,0,0.213989756203064,0,0,0,0,0.379167119877567
"771",0.0952464987453691,0.732181076152579,0.0781517115325652,0,0,0.0944207135694873,0,0,0,0,0.732181076152579
"772",0,0,0,0,1,0,0,0,0,0,1
"773",0,0.91161126768378,0.0883887323162204,0,0,0,0,0,0,0,0.91161126768378
"774",0,0.627537234650464,0,0.314909758268936,0,0,0,0,0,0.0575530070805991,0.627537234650464
"775",0.753288619989484,0.155678091560468,0.0725454789933675,0,0,0.0184878094566807,0,0,0,0,0.753288619989484
"776",0,0.927089764927184,0.0729102350728164,0,0,0,0,0,0,0,0.927089764927184
"777",0.0960441445588364,0.0855477609951715,0.0530909046297358,0,0.658835820453971,0.106481369362285,0,0,0,0,0.658835820453971
"778",0,0.139083082028818,0,0,0,0,0.778225887199614,0.0606962609861176,0,0.0219947697854503,0.778225887199614
"779",0.149619836706565,0.758715578873108,0.0677065775663308,0,0,0,0,0,0,0.0239580068539962,0.758715578873108
"780",0.122578457549048,0.655695068070285,0.0622262410299786,0,0,0.159500233350688,0,0,0,0,0.655695068070285
"781",0.310056689915924,0.0267050077194609,0,0.574825031913397,0.0363699992063258,0.0160829519518712,0,0,0,0.0359603192930212,0.574825031913397
"782",0,0,0,0,1,0,0,0,0,0,1
"783",0.121312126576734,0.00442967670600872,0.0385389806365705,0,0.760653639119691,0.0750655769609955,0,0,0,0,0.760653639119691
"784",0,0,0,0,0.99614834640258,0.00385165359741994,0,0,0,0,0.99614834640258
"785",0,0,0,0,0.319782047025969,0,0.680217952974032,0,0,0,0.680217952974032
"786",0.397375786693385,0,0.0300569344012421,0,0,0.0141393882173771,0.558427890687996,0,0,0,0.558427890687996
"787",0,0,0,0,0.952707696923183,0,0,0.0472923030768169,0,0,0.952707696923183
"788",0,0,0,0,0.798732964465853,0,0.201267035534147,0,0,0,0.798732964465853
"789",0,0,0,0,1,0,0,0,0,0,1
"790",0,0,0,0,1,0,0,0,0,0,1
"791",0,0.00282732515666037,0,0,0.992529203900899,0.00464347094244029,0,0,0,0,0.992529203900899
"792",0,0,0,0,1,0,0,0,0,0,1
"793",0.101203254139853,0,0.453549885253759,0,0,0.445246860606388,0,0,0,0,0.453549885253759
"794",0,0,0,0,1,0,0,0,0,0,1
"795",0.732662020823586,0.141585804957704,0.106021275961708,0,0,0.019730898257003,0,0,0,0,0.732662020823586
"796",0.0368935412190495,0,0,0,0,0,0.950310430987401,0.00755769231972841,0,0.00523833547382126,0.950310430987401
"797",0.72359355585472,0,0.0106508002092446,0,0,0.265755643936036,0,0,0,0,0.72359355585472
"798",0.731048277646286,0,0.0224988149369505,0,0,0.246452907416764,0,0,0,0,0.731048277646286
"799",0.419446162807548,0,0.0679973183046481,0,0,0.512556518887804,0,0,0,0,0.512556518887804
"800",0.738964256150082,0.120447587683464,0.0236358479425199,0,0,0.116952308223934,0,0,0,0,0.738964256150082
"801",0,0,0,0,1,0,0,0,0,0,1
"802",0.160263471336557,0.0274247808743419,0.791609170792745,0,0,0.0207025769963564,0,0,0,0,0.791609170792745
"803",0,0,0,0,1,0,0,0,0,0,1
"804",0,0,0,0.0129118769490057,0.987088123050994,0,0,0,0,0,0.987088123050994
"805",0.167785095403818,0.0132917021313587,0.0390677901153398,0,0,0.0148364732283659,0,0.765018939121117,0,0,0.765018939121117
"806",0,0,0,0.628726705794653,0.371273294205347,0,0,0,0,0,0.628726705794653
"807",0,0,0,0,1,0,0,0,0,0,1
"808",0,0.0297733469832458,0.0888468755425156,0.787525045018145,0.0464140513192067,0.0122873532867636,0,0,0,0.0351533278501235,0.787525045018145
"809",0.172913521879111,0.0568845437390141,0.675508887367359,0,0,0.094693047014515,0,0,0,0,0.675508887367359
"810",0.398213806503977,0.0169328970856275,0.048211588069175,0.0104112875969494,0.0460910667979588,0.480139353946312,0,0,0,0,0.480139353946312
"811",0.47816771992702,0.00693260955643233,0,0,0,0.514899670516548,0,0,0,0,0.514899670516548
"812",0.0313105700119528,0.00318185685342993,0.024105123419424,0,0,0,0.91538070378682,0.014104719041202,0,0.0119170268871715,0.91538070378682
"813",0.176573071097262,0.351416827621512,0.247493689396832,0,0,0.224516411884394,0,0,0,0,0.351416827621512
"814",0.760839756217018,0.0165302307991406,0.205131178708343,0,0,0.0148667696013577,0,0,0,0.002632064674141,0.760839756217018
"815",0.194557262094575,0.00594111640175712,0.120191714623402,0,0,0.679309906880267,0,0,0,0,0.679309906880267
"816",0.0925338725436596,0.782863545675848,0.0339786328177566,0,0,0.0906239489627354,0,0,0,0,0.782863545675848
"817",0,0.00470261594668303,0,0,0.991084763935179,0.0042126201181382,0,0,0,0,0.991084763935179
"818",0,0,0,0,1,0,0,0,0,0,1
"819",0,0.340250260537708,0.0408567866614193,0,0.527155102357656,0.0917378504432164,0,0,0,0,0.527155102357656
"820",0.102724602617067,0.0131824638905358,0.00591389513445144,0,0,0.0426461232689319,0.817909560756736,0,0,0.0176233543322779,0.817909560756736
"821",0.522849181402701,0.00992077884457829,0.0930430575000467,0,0,0.374186982252674,0,0,0,0,0.522849181402701
"822",0,0.0222020012103201,0,0,0.974235021152986,0.00356297763669386,0,0,0,0,0.974235021152986
"823",0.074921526670759,0.0809544957684598,0.844123977560781,0,0,0,0,0,0,0,0.844123977560781
"824",0,0.00342171942160192,0.0213369105586661,0,0.97023166715062,0.00500970286911199,0,0,0,0,0.97023166715062
"825",0,0.0178972764180402,0,0.920758687818342,0.0466696024796465,0.0103422882926135,0,0,0,0.00433214499135824,0.920758687818342
