"","prediction.score.Ext_L23","prediction.score.Oligo_2","prediction.score.Astro_THAL_med","prediction.score.Inh_Sst","prediction.score.Inh_6","prediction.score.Inh_Meis2_3","prediction.score.Micro","prediction.score.Ext_L5_2","prediction.score.Ext_Pir","prediction.score.Astro_AMY","prediction.score.Inh_2","prediction.score.Inh_1","prediction.score.Inh_Pvalb","prediction.score.Inh_Lamp5","prediction.score.Ext_L25","prediction.score.Nb_2","prediction.score.Ext_Thal_1","prediction.score.Ext_L56","prediction.score.Ext_Unk_3","prediction.score.Inh_3","prediction.score.Ext_Amy_2","prediction.score.Ext_Thal_2","prediction.score.Ext_L5_1","prediction.score.Unk_1","prediction.score.OPC_1","prediction.score.Astro_AMY_CTX","prediction.score.Ext_Hpc_DG1","prediction.score.Astro_HYPO","prediction.score.Inh_4","prediction.score.Inh_Meis2_1","prediction.score.Ext_Hpc_DG2","prediction.score.Inh_Meis2_2","prediction.score.Ext_Hpc_CA1","prediction.score.Ext_L6B","prediction.score.Astro_CTX","prediction.score.Ext_Amy_1","prediction.score.Astro_WM","prediction.score.Oligo_1","prediction.score.Ext_L6","prediction.score.Astro_THAL_lat","prediction.score.Nb_1","prediction.score.LowQ_2","prediction.score.Inh_Vip","prediction.score.Astro_HPC","prediction.score.Ext_ClauPyr","prediction.score.OPC_2","prediction.score.Inh_5","prediction.score.Ext_Hpc_CA3","prediction.score.Inh_Meis2_4","prediction.score.max"
"exper0_location_1566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17687397560613,0,0,0.277980008324912,0,0,0.0179830237537288,0,0,0,0,0,0,0,0,0,0.197420617337893,0,0.0943831822410812,0,0,0.157854339322333,0,0,0,0,0,0,0.0775048534139227,0,0,0,0.277980008324912
"exper0_location_1567",0,0,0,0,0,0,0,0,0.00738918841422634,0,0,0,0,0,0,0,0,0.205735662957658,0,0,0.284893633775297,0,0,0.0194329773276115,0,0,0,0,0,0,0,0,0,0.0569421865458342,0,0.081961519415349,0,0,0.0943283268227674,0,0,0,0,0,0.00902298455346643,0.24029352018779,0,0,0,0.284893633775297
"exper0_location_1568",0,0,0,0,0,0,0,0,0.0403330676249154,0,0,0,0,0,0,0,0,0.0229851176328162,0,0,0.550914483144288,0,0,0.016242337204076,0,0,0,0,0,0,0,0,0,0.0442244337444927,0,0.104246156147931,0,0,0.199381138774397,0,0,0,0,0,0.021673265727083,0,0,0,0,0.550914483144288
"exper0_location_1569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231627310682131,0,0,0.201700070596448,0,0,0.0298822649360616,0,0,0,0,0,0,0,0,0,0.0545998514107851,0,0.0707577068626233,0,0,0.0306183262680529,0,0,0,0,0,0.0214653022811736,0.359349166962725,0,0,0,0.359349166962725
"exper0_location_1570",0,0,0,0,0,0,0,0,0.0218115729644646,0,0,0,0,0,0,0,0,0.131442285164806,0,0,0.26011138508138,0,0,0.0211170503741005,0,0,0,0,0,0,0,0,0,0.113818524960245,0,0.0817688450187433,0,0,0.0951779830961702,0,0,0,0,0,0.0321724281638122,0.242579925176279,0,0,0,0.26011138508138
"exper0_location_1571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139472963832596,0,0,0.173309550486423,0,0.00857665497551825,0.00723402865658276,0,0,0,0,0,0,0,0,0,0.244909396116208,0,0.0924618983751394,0,0,0.293654792256353,0,0,0,0,0,0.0403807153011801,0,0,0,0,0.293654792256353
"exper0_location_1572",0.0277278060469556,0,0,0,0.189875305206571,0,0,0,0,0,0,0.0604466817659307,0,0,0,0,0.0107212360301967,0.019606976345754,0,0.0405845488986299,0.160327329387085,0.013525434334885,0,0.0565160610358606,0,0,0,0,0.0331093556226388,0,0,0,0,0,0,0.106264059082485,0,0,0.185348594358291,0,0,0,0,0,0.0959466118847172,0,0,0,0,0.189875305206571
"exper0_location_1573",0.0211619973147441,0,0,0,0.0303018485805721,0,0,0,0.00223428198547162,0,0.0209740408601789,0,0,0,0,0.218064711345893,0,0.00648719337327154,0,0.166814350488501,0.00223428198547162,0.134744186182183,0,0.142137154119218,0,0,0,0,0.0771787709817123,0.000205523497906297,0,0,0,0,0,0.0474691193817067,0,0,0.0426580149961115,0,0,0,0,0,0.0873345249070585,0,0,0,0,0.218064711345893
"exper0_location_1574",0,0,0,0,0.045900169343811,0,0,0,0.00616211091359679,0,0,0,0,0,0,0,0.136741166771145,0,0.00255534347096918,0,0,0.243353501643508,0,0.224439155803035,0,0,0,0,0.0503015968590585,0,0,0,0,0,0,0,0,0,0.0590870278756173,0,0,0,0,0,0.231459927319259,0,0,0,0,0.243353501643508
"exper0_location_1575",0,0,0,0,0,0,0,0,0.0036328550468009,0,0,0,0,0,0,0,0.078298727758836,0.00254496715874426,0,0,0,0.420512535717084,0,0.165496597972223,0,0,0,0,0.0143384923197406,0,0,0,0,0,0,0,0,0,0.0935747990574148,0,0,0,0,0,0.221601024969156,0,0,0,0,0.420512535717084
"exper0_location_1576",0,0,0,0,0,0,0,0,0.00671745064948015,0,0,0,0,0,0,0,0.0877141575735902,0,0,0.00832721965016856,0,0.100550067260845,0,0.275042753710524,0,0,0,0,0.0185739999408807,0,0,0,0,0,0,0,0,0,0.105111620481959,0,0,0,0,0,0.397962730732553,0,0,0,0,0.397962730732553
"exper0_location_1577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130482874495016,0,0,0,0,0.798723838147486,0,0.0707932873574981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798723838147486
"exper0_location_1578",0,0,0,0,0.00363693233502474,0,0,0,0,0,0,0,0,0,0,0,0.0167406444594389,0,0,0,0,0.944127673626738,0,0.0288037818739303,0,0,0,0,0.00669096770486791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944127673626738
"exper0_location_1579",0.0100054414184645,0,0,0,0.00591873288577512,0,0,0,0,0,0.0026565133004892,0,0,0,0,0.0464960111095261,0,0,0,0.0362132581592199,0,0.68305621262285,0,0.0588386791838721,0,0,0,0,0.00931024029276111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147504911027042,0,0,0,0,0.68305621262285
"exper0_location_1580",0.0167571803334866,0,0,0,0.0853980696229571,0,0,0,0.00491234417731637,0,0.0013135980606674,0,0,0,0,0,0.00706481963919979,0,0,0.00788938053953567,0,0.00689464195701963,0,0.10097363130717,0,0,0,0,0.0360779861872136,0,0,0,0,0,0,0,0,0,0.0115730152773086,0,0,0,0,0,0.721145332898125,0,0,0,0,0.721145332898125
"exper0_location_1581",0,0,0,0,0,0,0,0,0,0,0.0139369868514272,0.00456668991140348,0,0,0,0,0,0,0,0.0153896175103638,0,0.0195943821444789,0,0.0556249437819419,0,0,0,0,0.01113850057863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879748879221755,0,0,0,0,0,0,0.879748879221755
"exper0_location_1582",0,0,0,0,0,0,0,0,0,0,0.00440193273500487,0,0,0,0,0,0,0,0,0.00628465309755949,0,0,0,0.029335202985653,0,0,0,0,0.0336391270182747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926339084163508,0,0,0,0,0,0,0.926339084163508
"exper0_location_1583",0.0170319312285577,0,0,0,0,0,0,0,0.622257320486593,0,0,0.0197293532939044,0,0,0,0,0,0,0,0.015517180755974,0.200727965695319,0,0,0.0741132481968852,0,0,0,0,0,0,0,0,0,0,0,0.0120368651817733,0,0,0,0,0,0,0.0385861351609945,0,0,0,0,0,0,0.622257320486593
"exper0_location_1584",0.00341693458213041,0,0,0,0.0735521887869493,0,0,0,0.0927921255272212,0,0.336358764870391,0.11393378027556,0,0.0158609249052401,0,0,0,0,0,0.111439708060955,0.0109794678430076,0,0,0.0363413805125699,0,0,0,0,0.0717362682140253,0,0,0,0,0,0,0,0,0,0,0,0.00463257527070816,0,0.0850845089586514,0,0.0438713721925914,0,0,0,0,0.336358764870391
"exper0_location_1585",0,0,0,0,0.418599013231027,0,0,0,0.0826118346604622,0,0.0651373897052153,0.0443797690281893,0,0.016233161847256,0,0.00445385254033137,0,0,0,0,0.0290271426095512,0,0.00942144046305437,0.078208466977039,0,0,0,0,0.0687099303677486,0.00868396122001133,0.00189398429792873,0,0,0,0,0.00189398429792873,0,0,0,0,0.00188882902493831,0,0.168857239729319,0,0,0,0,0,0,0.418599013231027
"exper0_location_1586",0,0,0,0,0,0,0,0,0.133502136240972,0,0.156681580800777,0.191070338795047,0,0,0,0,0,0,0,0.199828047158557,0.0487495553856304,0,0,0.0751273079479163,0,0,0,0,0.140936062164279,0,0.0106907464135606,0,0,0,0,0,0,0,0.0317165589863932,0,0.0116976661068675,0,0,0,0,0,0,0,0,0.199828047158557
"exper0_location_1587",0.0297653629760609,0,0,0,0.409694542057191,0,0,0,0,0,0.107695603242673,0.0414708233520561,0,0,0,0,0.0467498161741466,0,0,0.0667008374967647,0,0.080636614372971,0,0.0518439782048508,0,0,0,0,0.0348217641007475,0,0,0,0,0,0,0,0,0,0.0175975552996911,0,0.113023102722847,0,0,0,0,0,0,0,0,0.409694542057191
"exper0_location_1588",0.116811502067334,0,0,0.0243805928634567,0,0,0,0,0.00893969900467696,0,0.0100469383324721,0.0344204850487974,0,0,0,0.2047580791136,0,0,0,0.0639047408045559,0.0126583902466755,0,0,0.0287249965943379,0,0,0,0,0.0159334731277045,0,0.0136523606864124,0,0,0,0,0.0842040387611363,0,0,0.0372832892955049,0,0.310822674365616,0,0,0,0.0334587396877198,0,0,0,0,0.310822674365616
"exper0_location_1589",0.139221861199955,0,0,0.0362625266011088,0.0111331254402771,0,0,0,0.0252660901926196,0,0,0.0302278451872872,0,0,0.00940203096546207,0.19991903474891,0,0,0.0203951078591355,0.00520113087168237,0.0307581388623673,0,0,0.109457441820216,0,0,0,0,0.00492828126921543,0.00122889892764889,0.0321848767669503,0,0,0,0,0.0354367095330491,0,0,0.0608894166228812,0,0.248087483131234,0,0,0,0,0,0,0,0,0.248087483131234
"exper0_location_1590",0,0,0.181371041111184,0,0,0,0,0,0,0.0310068400463465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154449803241277,0,0,0,0,0,0,0.0723925954644166,0,0,0,0,0.519959005880481,0,0,0,0.0408207142562945,0,0,0,0,0,0.519959005880481
"exper0_location_1591",0,0,0,0.0392489250521606,0.0533268173862452,0,0,0,0,0,0.0778597541496765,0.0242878419246999,0,0,0.0118421453322732,0.0255167937243139,0,0,0.194242891143151,0.0518020189809559,0,0.382771712708871,0,0.0595411175934317,0,0,0,0,0.0671671058539985,0,0.0123928761502225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382771712708871
"exper0_location_1592",0,0,0.185861970428342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103304008880964,0,0,0,0,0,0,0,0,0,0,0,0.710834020690694,0,0,0,0,0,0,0,0,0,0.710834020690694
"exper0_location_1593",0.00416733358353181,0,0,0,0.32982218880021,0,0,0,0.00638874261315887,0,0.0254330750487339,0.0537815698018063,0,0,0,0,0.116841008761308,0,0.0121767171936077,0.0351119152453181,0,0.194139992384035,0,0.118353083981236,0,0,0,0,0.0852073030594646,0,0,0,0,0,0,0,0,0,0.0185770695275896,0,0,0,0,0,0,0,0,0,0,0.32982218880021
"exper0_location_1594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170372587445188,0,0,0,0,0.719796055270492,0,0.0909852600957255,0,0,0,0,0.018846097188595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719796055270492
"exper0_location_1595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983994730871671,0,0.0160052691283292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983994730871671
"exper0_location_1596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043005174497988,0.0012985174954701,0.00294062004145133,0,0,0.648590516786064,0,0.0923720561095694,0,0,0,0,0.00420125250941752,0,0,0,0,0,0,0,0,0,0.0175748397055722,0,0,0,0,0,0.190017022854467,0,0,0,0,0.648590516786064
"exper0_location_1597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00898830676555561,0.029532987102073,0.00165607084623909,0.00402513170974551,0.0153746232020779,0,0.781551085528728,0,0.053006441373834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105865353471747,0,0,0,0,0.781551085528728
"exper0_location_1598",0,0,0,0,0,0,0,0,0.00114061814380402,0,0,0.0224097413654017,0,0,0,0,0.145519553672957,0.00216140750128375,0,0.00112339236456757,0,0.386041062110496,0,0.184353145595086,0,0,0,0,0.00621636193322339,0,0,0,0,0,0,0,0,0,0.0879617772982065,0,0,0,0,0,0.163072940014974,0,0,0,0,0.386041062110496
"exper0_location_1599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023590162650878,0,0.0120759975086391,0,0.363315923795177,0,0.121897375681529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566631824668834,0,0,0,0,0,0.443688504282684,0,0,0,0,0.443688504282684
"exper0_location_1600",0,0,0,0.0227819927239342,0.538091397446305,0,0,0,0.00964288795677722,0,0.133448649255368,0.0290504293119735,0,0,0,0,0,0,0,0.0749685680501683,0.013392295329138,0,0,0.0632924526240919,0,0,0,0,0.094642384843317,0,0,0,0,0,0,0,0,0,0,0,0.00169798387202363,0,0.0189909585869036,0,0,0,0,0,0,0.538091397446305
"exper0_location_1601",0.00390248193784901,0,0,0.0326677488013051,0.235496918851808,0,0,0,0.113763358404512,0,0.279879553926432,0.0563035477565223,0,0,0,0,0,0,0,0.132906608879359,0,0,0,0.0468554556998736,0,0,0,0,0.0934344809402969,0,0.00478984480204275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279879553926432
"exper0_location_1602",0.212079515944656,0,0,0,0,0,0,0.0304658278373267,0.134869604797758,0,0,0.000609491405895943,0,0,0.0027607160088831,0.0122176240224306,0,0.290763856647004,0.00867336926168491,0,0.0768366989039951,0,0.0487317128830251,0.00616396689939994,0,0,0,0.0939231656136481,0.00896235566743314,0,0.0107156378851129,0,0,0,0,0,0.0331921581658691,0,0.0233688174468506,0,0,0,0,0,0.00566548060902721,0,0,0,0,0.290763856647004
"exper0_location_1603",0,0,0,0,0.138303828428392,0,0,0,0.0151469693757853,0,0.178142334681621,0.0733675457545346,0,0,0,0,0,0,0.041692324135765,0.144233489270786,0.0431424687302491,0,0,0.129557430522048,0,0,0,0,0.0780824676819324,0,0,0,0,0,0,0.0644343880127118,0,0,0.0462175813748268,0,0,0,0,0,0.0476791720313484,0,0,0,0,0.178142334681621
"exper0_location_1604",0,0,0,0,0.105235034030357,0,0,0,0,0,0.142737576715505,0.0052459379188275,0,0,0,0,0.0754684922372844,0,0,0.21294845950481,0,0,0,0.0164279390710737,0,0,0,0,0.144893170725402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297043389796741,0.297043389796741
"exper0_location_1605",0.00591037625986487,0,0,0,0.627779218470735,0,0,0,0,0,0.0739721254662194,0.0530482921038656,0,0,0,0,0,0,0,0.0856507236992712,0,0.0623159496415281,0,0.0157062189347569,0,0,0,0,0.0623109572709686,0,0,0,0,0,0,0,0,0,0.0111395537151761,0,0,0,0,0,0.00216658443761375,0,0,0,0,0.627779218470735
"exper0_location_1606",0,0,0,0,0.271158712337289,0,0,0,0,0,0.153433535362777,0.0380063911689105,0,0,0,0,0,0,0,0.139183884134947,0,0,0,0.00723490148786214,0,0,0,0,0.0645509337976794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326431641710535,0.326431641710535
"exper0_location_1607",0,0,0,0,0.153511050324044,0,0,0,0,0,0.165937999642071,0.0345665360136582,0,0,0,0,0.00503165468128929,0,0,0.113434820591543,0,0,0,0.0074297237465807,0,0,0,0,0.0756651211299436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44442309387087,0.44442309387087
"exper0_location_1608",0.0843112004044929,0,0,0,0,0,0,0.0286097942196564,0.00896519079375313,0,0,0.000328379205964981,0,0,0,0.0162361423433664,0,0.405496049645188,0,0,0.178454109028581,0,0.0491410061909658,0.0265867123432096,0,0,0,0.027288292203973,0.00323533487054271,0,0,0,0,0.0757032936926447,0,0,0.0157199622796253,0,0.0724319377557353,0,0,0,0,0,0.00749259502230103,0,0,0,0,0.405496049645188
"exper0_location_1609",0.301312420758253,0,0,0,0,0,0,0.0727509589310686,0.0545922137995542,0,0,0.000297880766686252,0,0,0,0.011471510809082,0,0.267141834639445,0,0,0.145218888158905,0,0.035770951386851,0.00158028011125919,0,0,0,0.0508632733462932,0,0,0,0,0,0,0,0,0.0218517415265873,0,0.0371480457660155,0,0,0,0,0,0,0,0,0,0,0.301312420758253
"exper0_location_1610",0.303994819055272,0,0,0,0,0,0,0.0678119644812801,0.190099386649329,0,0,0.000328099669402374,0,0,0,0,0,0.178421922962027,0,0,0.211986931006685,0,0.00487311260424238,0.00168898342070145,0,0,0,0,0.00429561192770557,0,0.0080580488799224,0,0,0,0,0.0224572139395934,0,0,0.00598390540384009,0,0,0,0,0,0,0,0,0,0,0.303994819055272
"exper0_location_1611",0.0838369729632861,0,0,0,0,0,0,0.0147499619843416,0.0712623245758541,0,0,0.000334248790023565,0,0,0,0.0167588594870233,0,0.417764928419529,0,0,0.0565895342309683,0,0.0296820312362742,0,0,0,0,0.183440303086593,0.00378270890826717,0,0,0,0,0.022575956583813,0,0,0.0564294660080854,0,0.0376710970707308,0,0,0,0,0,0.00512160665520989,0,0,0,0,0.417764928419529
"exper0_location_1612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386019200730054,0,0,0.00285178176592999,0,0,0,0,0,0,0,0,0,0,0,0,0.909884577382233,0,0,0,0,0.0486617207788317,0,0,0,0,0,0,0,0,0,0,0.909884577382233
"exper0_location_1613",0.0227921391087264,0,0,0,0,0,0,0.029240082034337,0.129535869996904,0,0,0.00039402233068549,0,0,0,0.0241605381080694,0,0.143275034029023,0,0,0.334278910820651,0,0.0419412290261727,0.0637215458445932,0,0,0,0.034277024915941,0.00613395375781119,0,0,0,0,0.0146051448932856,0,0.0878274668558158,0.0197297395283091,0,0.0480872987496753,0,0,0,0,0,0,0,0,0,0,0.334278910820651
"exper0_location_1614",0,0,0,0,0,0,0,0.0577027364317258,0.00109863365353683,0,0,0.000204270071382736,0,0,0,0,0,0.211414223279286,0,0,0.0397337010852224,0,0.0137209936599563,0.0175705063244228,0,0,0,0,0,0,0,0,0,0.452486329224694,0,0,0,0,0.206068606269773,0,0,0,0,0,0,0,0,0,0,0.452486329224694
"exper0_location_1615",0.0133129072663492,0,0,0,0,0,0,0.0258763423888967,0.0140453814424273,0,0,0,0,0,0,0,0,0.107054730779218,0,0,0.394935483061631,0,0.00863650781105191,0.0428102191855083,0,0,0,0,0,0,0,0,0,0.0773908893857103,0,0.0168940502685945,0,0,0.299043488410613,0,0,0,0,0,0,0,0,0,0,0.394935483061631
"exper0_location_1616",0,0,0,0,0,0,0,0,0.0293162497186614,0,0,0,0,0,0,0,0,0.126690523677011,0,0,0.184181724963687,0,0,0.0430845855810136,0,0,0,0,0,0,0,0,0,0.224462382036613,0,0.0286850215052236,0,0,0.137096798936666,0,0,0,0,0,0.0434732331041766,0.183009480476948,0,0,0,0.224462382036613
"exper0_location_1617",0,0,0,0,0,0,0,0,0.0251718985700534,0,0,0,0,0,0,0,0,0.151129309059061,0,0,0.305759701438389,0,0,0.0324274003599141,0,0,0,0,0,0,0,0,0,0.224912067418009,0,0.0462032354290206,0,0,0.187923547169732,0,0,0,0,0,0.0264728405558209,0,0,0,0,0.305759701438389
"exper0_location_1618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194989014786055,0,0,0.251095919504565,0,0,0.027494452868528,0,0,0,0,0,0,0,0,0,0.241986151222524,0,0.0534780846965053,0,0,0.146001773504129,0,0,0,0,0,0.0116771054522871,0.0732774979654072,0,0,0,0.251095919504565
"exper0_location_1619",0,0,0,0,0,0,0,0,0.0116422969152859,0,0,0,0,0,0,0,0,0.128702424746349,0,0,0.163434895621948,0,0,0.0238917623735778,0,0,0,0,0,0,0,0,0,0.374411577772948,0,0.0325493525311066,0,0,0.159571819478484,0,0,0,0,0,0.0498937695857583,0.055902100974543,0,0,0,0.374411577772948
"exper0_location_1620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16048114618053,0,0,0.262345594775971,0,0,0.0511092326245232,0,0,0,0,0,0,0,0,0,0.240559603641388,0,0.0514315893095317,0,0,0.202713161802974,0,0,0,0,0,0.0313596716650824,0,0,0,0,0.262345594775971
"exper0_location_1621",0,0,0,0,0.014854059560878,0,0,0,0.0385733628065702,0,0,0.0311283673377984,0,0,0,0,0,0,0,0.00241093195500113,0.493586164847177,0,0,0.00529030480274862,0,0,0,0,0.0155071807674489,0,0,0,0,0,0,0.13985504812918,0,0,0.22334786876454,0,0,0,0,0,0.0354467110286577,0,0,0,0,0.493586164847177
"exper0_location_1622",0,0,0,0,0,0,0,0,0.00077267297710066,0,0,0,0,0,0,0,0,0.226513283043022,0,0,0.246024598789609,0,0,0.0283323371633413,0,0,0,0,0,0,0,0,0,0.0346269768575521,0,0.0335847603933619,0,0,0.155892218811133,0,0,0,0,0,0.0228953551294761,0.251357796835405,0,0,0,0.251357796835405
"exper0_location_1623",0.058285535938428,0,0,0,0,0,0,0,0,0,0.00300117377071875,0.037613485436453,0,0,0,0.698385175394733,0,0.0456352554350589,0,0.0663369366498705,0.00219046826339232,0,0,0.0143592844123278,0,0,0,0,0.0179284009136606,0.000541454422548381,0,0,0,0,0,0.0361066995218207,0,0,0,0,0.0196161298409885,0,0,0,0,0,0,0,0,0.698385175394733
"exper0_location_1624",0.0589243124304281,0,0,0,0.0215179941788769,0,0,0,0,0,0.0558223336348553,0,0,0,0,0.121287650498646,0,0,0,0.103331145474426,0.00136497828046624,0.320070115341864,0,0.0603887900770893,0,0,0,0,0.0491497545876281,0,0,0,0,0,0,0,0,0,0.00850412541486521,0,0.0122481342340773,0,0,0,0,0,0,0,0.187390665846778,0.320070115341864
"exper0_location_1625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189089463407473,0,0,0,0,0.642899355106025,0,0.126768475864372,0,0,0,0,0.0161041160129665,0,0,0,0,0,0,0,0,0,0.00773875074374612,0,0,0,0,0,0.0173998388654172,0,0,0,0,0.642899355106025
"exper0_location_1626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517024543206263,0.00172538193612248,0,0.00668491649378899,0,0.563928066169588,0,0.132342762734734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566212830240261,0,0,0,0,0,0.186995135321114,0,0,0,0,0.563928066169588
"exper0_location_1627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680698540148257,0,0,0,0,0.757066740436522,0,0.0834463806239233,0,0,0,0,0.0126923704848998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787246544398292,0,0,0,0,0.757066740436522
"exper0_location_1628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123641059962233,0,0,0,0,0.803481548231753,0,0.0728773918060147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803481548231753
"exper0_location_1629",0,0,0,0,0.00778857644798793,0,0,0,0,0,0,0,0,0,0,0.0198784215124672,0,0,0,0.020070430214806,0,0.73122878689052,0,0.0593877559638032,0,0,0,0,0.0124674588171947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149178570153221,0,0,0,0,0.73122878689052
"exper0_location_1630",0.0268530711594636,0,0,0,0.0159011663970787,0,0,0,0,0,0.00691452865726663,0,0,0,0,0.0583332130669616,0,0,0,0.0475179291005825,0,0.104141221442085,0,0.0713373055605247,0,0,0,0,0.029384746505308,0,0,0,0,0,0,0,0,0,0.00891851155957214,0,0,0,0,0,0.630698306551157,0,0,0,0,0.630698306551157
"exper0_location_1631",0,0,0,0,0,0,0,0,0,0,0.00585473612739915,0,0,0,0,0,0.115769497797544,0,0,0.0149812082469304,0,0.719769008445033,0,0.0620249592579843,0,0,0,0,0.0157072317919792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658933583331302,0,0,0,0,0.719769008445033
"exper0_location_1632",0,0,0,0,0.166884458461054,0,0,0,0.0757141955976206,0,0.0383994982365921,0.0688576959493411,0,0.0122002853737878,0,0,0,0,0,0.00774053470259763,0.0453125088238704,0,0,0.0204562352576602,0,0,0,0,0.105927698826548,0,0,0,0,0,0,0,0,0,0,0,0.0011890647399168,0,0.457317824031011,0,0,0,0,0,0,0.457317824031011
"exper0_location_1633",0,0,0,0,0,0,0,0,0.50535139243056,0,0.0144944405717057,0.0442442004710596,0,0.0237303781326949,0,0,0,0,0,0.0150820923100934,0.15270243039203,0,0,0.0514205450180187,0,0,0,0,0.0300039398474136,0,0,0,0,0,0,0.0187591740613727,0,0,0,0,0,0,0.144211406765052,0,0,0,0,0,0,0.50535139243056
"exper0_location_1634",0,0,0,0,0.00760426525899636,0,0,0,0.0316564259591851,0,0.0724722855788638,0.00625428005121492,0,0,0,0,0,0,0.016269782330943,0.014276541269492,0,0,0.0231127942624153,0.0584491520270886,0,0,0,0,0,0,0.00369527117781359,0,0,0,0,0,0,0,0,0,0,0,0.766209202083987,0,0,0,0,0,0,0.766209202083987
"exper0_location_1635",0.0378928053926198,0,0,0,0.824391964665327,0,0,0,0,0,0.0251611088488715,0.011447617505421,0.0281358357544948,0,0,0,0.0136456310614473,0,0,0,0,0,0,0.0158950312929186,0,0,0,0,0.0117910012264134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316390042524864,0,0,0,0,0.824391964665327
"exper0_location_1636",0.0318540723941221,0,0,0.0375295166034024,0.364959476368929,0,0,0,0.0110546358629098,0,0.131174014637147,0.0389839309896583,0,0,0,0,0,0,0,0.0371679739442229,0,0,0,0.0812404653210621,0,0,0,0,0.103857790906191,0,0.00197564055014315,0,0,0,0,0.00197564055014315,0,0,0.0750903227871477,0,0.0831365190849221,0,0,0,0,0,0,0,0,0.364959476368929
"exper0_location_1637",0.0459438193333362,0,0,0,0.00441791356412439,0,0,0,0,0,0.010701171641449,0.0229981759135594,0,0,0,0.552661944594985,0,0,0,0.0585299765759978,0,0,0,0.012550083533525,0,0,0,0,0.0208395886214753,0.000196898849519084,0,0,0,0,0,0,0,0,0.012879292814145,0,0.0360654230647966,0,0,0,0.222215711493087,0,0,0,0,0.552661944594985
"exper0_location_1638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151657824414526,0,0,0,0,0.785086034755876,0,0.0632561408295972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785086034755876
"exper0_location_1639",0,0,0,0,0,0,0,0,0.0135372212073269,0,0.00380952850455543,0.0583450454021454,0,0,0.00846797715830612,0,0,0.0039596738861315,0.0656334413753021,0.0267690957540406,0,0.399039521312299,0,0.25592303335891,0,0,0,0,0.0226227496404152,0,0,0,0,0,0,0.0140627958823394,0,0,0.0921791400988942,0,0,0,0,0,0.0356507764193346,0,0,0,0,0.399039521312299
