"","prediction.score.L4_5.IT.CTX","prediction.score.L2_3.IT.CTX","prediction.score.L5.NP.CTX","prediction.score.Sst.Chodl","prediction.score.Car3","prediction.score.L6.CT.CTX","prediction.score.Sst","prediction.score.L5_6.IT.CTX","prediction.score.L6.IT.CTX","prediction.score.Pvalb","prediction.score.Lamp5","prediction.score.DG","prediction.score.L2_3.IT.RSPv","prediction.score.L6b_CT.ENT","prediction.score.L4.RSP.ACA","prediction.score.Vip","prediction.score.L5.PT.CTX","prediction.score.L5.IT.CTX","prediction.score.Oligo","prediction.score.L2_3.IT.RSP","prediction.score.CA1.ProS","prediction.score.Micro.PVM","prediction.score.Sncg","prediction.score.L2.IT.ENTl","prediction.score.SUB.ProS","prediction.score.L2_3.IT.APr","prediction.score.NP.PPP","prediction.score.L2_3.IT.PPP","prediction.score.L3.IT.ENTm","prediction.score.L6b.CTX","prediction.score.Astro","prediction.score.NP.SUB","prediction.score.CA1","prediction.score.L3.IT.ENTl","prediction.score.L2_3.IT.ENTl","prediction.score.CT.SUB","prediction.score.L2_3.IT.HATA","prediction.score.Lamp5.Lhx6","prediction.score.Endo","prediction.score.L6.IT.ENTl","prediction.score.L5.IT.TPE.ENT","prediction.score.Meis2.HPF","prediction.score.L2.IT.PAR","prediction.score.L5.NP.CT.CTX.","prediction.score.L5.PPP","prediction.score.Pax6","prediction.score.Ndnf.HPF","prediction.score.L2.IT.ENTm","prediction.score.CA3","prediction.score.L2_3.IT.ProS","prediction.score.CA2.IG.FC","prediction.score.SUB","prediction.score.SMC.Peri","prediction.score.CR","prediction.score.max"
"514",0,0,0,0,0,0,0,0,0,0,0.0343409382697051,0,0,0,0,0.926244022675992,0,0,0,0,0,0,0.0394150390543037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926244022675992
"515",0,0,0,0,0.00772760855486007,0.747002730558519,0,0.0281895292555667,0.109317749340817,0,0,0,0,0,0,0,0,0.0748680426783294,0,0,0,0,0,0,0,0,0,0,0,0.0236835252410808,0,0,0,0,0,0,0,0,0,0,0.00921081437082676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747002730558519
"516",0,0,0,0,0,0,0,0,0,0,0.033370555954966,0,0,0,0,0.337117909100323,0,0,0,0,0,0,0.628333782411681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117775253303046,0,0,0,0,0,0,0,0.628333782411681
"517",0.130446338951725,0.0341433897796063,0,0,0,0.00932988113168841,0,0.0339764767723309,0.259355774223476,0,0,0,0,0,0,0,0,0.343017683650209,0,0.0071498099091274,0,0,0,0,0,0,0,0,0,0.182580645581837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343017683650209
"518",0.0914839103075381,0.862759353736217,0,0,0,0,0,0,0.0376142951143706,0,0,0,0,0,0,0,0,0,0,0.00814244084187355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862759353736217
"519",0,0,0,0.0140627199681111,0,0,0.885737894941246,0,0,0.100199385090643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885737894941246
"520",0,0,0.0214171402164595,0,0,0.0272799218719158,0,0,0,0,0.0218806081087204,0.0362346167645005,0,0,0,0.132600619516702,0.106616307689348,0,0,0.0040842835306225,0,0,0,0,0,0,0,0,0,0.649886502301731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649886502301731
"521",0,0,0.00443365368065482,0.00398834243499969,0,0,0.0808285019140206,0,0,0.867366379162488,0,0,0,0,0,0,0.0412845263703203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209859643751592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867366379162488
"522",0,0,0,0,0,0,0,0,0,0,0.0331900533069517,0,0,0,0,0.00344614034876058,0,0,0,0,0,0.949524850529574,0.00123890741260026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000876067712963784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117239806891491,0,0.949524850529574
"523",0,0,0,0,0,0,0,0,0,0.174162708148828,0,0,0,0,0,0,0,0,0.0609361698757807,0,0,0,0,0,0,0,0,0,0,0,0.764901121975391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764901121975391
"524",0,0,0,0,0,0.0816994721381921,0,0,0.0975306483301519,0,0.028042316798031,0.0351472549192926,0,0,0,0.692265144480642,0.059927286334375,0,0,0,0,0,0.00117813145295856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420974554635646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692265144480642
"525",0,0,0,0,0,0,0,0,0,0,0.615027719458655,0,0,0,0,0.322875966800492,0,0,0,0,0,0,0.0469475167409862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453102928445551,0,0,0,0,0,0,0,0,0.0106177677154115,0,0,0,0,0,0,0,0.615027719458655
"526",0,0.330484577577203,0,0,0,0.0691776940131975,0,0,0.273968759861469,0,0,0,0,0,0,0,0,0.0414932656512647,0,0.00746961793382048,0,0,0,0,0,0,0,0,0,0.277406084963046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330484577577203
"527",0,0,0,0,0,0,0.0171934874425073,0,0,0.107441554357459,0.800157313526991,0,0,0,0,0.0180349776809814,0,0,0,0,0,0,0.00914081551572355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306206884002408,0,0,0,0,0,0,0,0,0.0174111630760974,0,0,0,0,0,0,0,0.800157313526991
"528",0,0,0,0,0,0,0,0,0,0,0.839937100166907,0,0,0,0,0.0162429115331327,0,0,0,0,0,0,0.0112244995721553,0,0,0,0,0,0,0.106031596627245,0,0,0,0,0,0,0,0.0163830534990455,0,0,0,0,0,0,0,0,0.0101808386015139,0,0,0,0,0,0,0,0.839937100166907
"529",0.673225264261017,0.0462960330510429,0,0,0,0,0,0.0521084380474143,0,0,0,0,0,0,0,0,0,0.228370264640526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673225264261017
"530",0,0,0.0162243594163794,0.00581990643314995,0,0,0.0921371668620576,0,0,0.876120798785397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578675411597325,0,0,0,0,0,0,0,0,0.00391101438704282,0,0,0,0,0,0,0,0.876120798785397
"531",0.392525050134043,0.337932613964217,0,0,0,0,0,0.0263696843300012,0.240639182551853,0,0,0,0,0,0,0,0,0,0,0.00253346901988556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392525050134043
"532",0.309940279879857,0.658437334424681,0,0,0,0,0,0.0215466050462367,0,0,0,0,0,0,0,0,0,0,0,0.0100757806492249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658437334424681
"533",0,0,0,0,0,0.00170190721219826,0,0,0.00174699733486257,0,0,0,0,0,0,0,0,0,0.162788382931831,0,0,0.0672283116105509,0,0,0,0,0,0,0,0.00200836822108056,0.00436160403906167,0,0,0,0,0,0,0,0.529006046821962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231158381828452,0,0.529006046821962
"534",0,0.0347396201218509,0.0103611438144749,0.0133553505909177,0,0.120606191131125,0,0,0.0159636856763921,0.0885796646756579,0,0,0,0,0,0,0.125122451549564,0.0113405970570635,0,0.00601082566658428,0,0,0,0,0,0,0,0,0,0.573920469716369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573920469716369
"535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11880717313998,0,0,0,0,0,0,0,0,0,0,0,0.867980107119343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132127197406775,0,0.867980107119343
"536",0.830673810329806,0.092807321120913,0,0,0,0,0,0,0,0,0,0.0644705785076545,0,0,0,0,0,0.00443379934361027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761449069801583,0,0,0,0.830673810329806
"537",0,0,0,0,0,0.7096262874369,0,0.00308463686222603,0.00834699298471234,0,0,0,0,0,0,0,0,0.0427440589113317,0,0,0,0,0,0,0,0,0,0,0,0.231007445872741,0,0,0,0,0,0,0,0,0,0,0.00519057793208873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7096262874369
"538",0,0,0,0,0,0,0,0,0,0,0.0323750491486387,0,0,0,0,0.946520897769784,0,0,0,0,0,0,0.0211040530815775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946520897769784
"539",0,0,0,0,0,0,0,0,0,0,0.876093894906897,0,0,0,0,0.0405436267341103,0,0,0,0,0,0,0.0703770630629789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129854152960139,0,0,0,0,0,0,0,0.876093894906897
"540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994155991884965,0,0,0,0,0,0,0,0,0,0,0,0.00584400811503581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994155991884965
"541",0,0,0,0,0,0,0.170858222949676,0,0,0.81767531040702,0,0,0,0,0,0.00836837136488591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309809527841783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81767531040702
"542",0.885870027930949,0.0275522381010632,0,0,0,0,0,0.00824250672147746,0,0,0,0,0,0,0,0,0,0.0783352272465099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885870027930949
"543",0.0460941688526798,0,0.00564485143338097,0,0,0,0.0519423211389338,0,0,0.844075013012966,0,0,0,0,0,0,0.0522436455620394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844075013012966
"544",0.0246809598962111,0.0337758260247256,0,0,0,0.0611901296417797,0,0.0293731304518479,0.0843820928148597,0,0,0,0,0,0,0,0,0.349388049607708,0,0.00650584436089471,0,0,0,0,0,0,0,0,0,0.410703967201973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410703967201973
"545",0.0162574846781775,0,0.0732161963140428,0,0,0,0,0,0.0209159811622418,0,0.0895951082221827,0.0148459755408174,0,0,0,0.18992926275773,0.151810548635388,0,0,0.00532041711528812,0,0,0.430194085387578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315092516467575,0,0,0,0,0,0,0,0,0.00476401502187846,0,0,0,0,0,0,0,0.430194085387578
"546",0.131264414442477,0,0,0,0,0.62117972616419,0,0.0715380452071338,0,0,0,0,0,0,0,0,0,0.176017814186199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62117972616419
"547",0.591376734900208,0.0416160256744552,0,0,0,0,0,0,0,0,0,0,0.0170428269972935,0,0,0,0.199168492072725,0.0887383925177368,0,0.0620575278375813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591376734900208
"548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127467700647237,0,0,0,0,0,0,0.864366969234296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00816533011846708,0,0,0,0,0,0,0,0.864366969234296
"549",0,0,0,0,0,0.870426853229346,0,0.0268806464327581,0.0206452976149754,0,0,0,0,0,0,0,0.00924230487215817,0.0325206963529472,0,0,0,0,0,0,0,0,0,0,0,0.0214694075000674,0,0,0,0,0,0,0,0,0,0,0.00658526437295476,0,0,0,0,0,0,0,0,0,0.012229529624793,0,0,0,0.870426853229346
"550",0,0,0,0,0,0,0.0168011368107225,0,0,0.225031011685653,0,0,0,0,0,0.626059227358846,0,0,0,0,0,0,0.12714385697274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496476717203789,0,0,0,0,0,0,0,0.626059227358846
"551",0.0790094565814497,0.0766951108538149,0,0,0,0,0,0,0.433483731361872,0,0.0478740023038096,0.0471111400794774,0,0,0,0.219256425228716,0.0759155739833021,0,0,0.00310379508431459,0,0,0.0175507645232434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433483731361872
"552",0.0135881578454381,0,0,0,0,0,0,0,0,0,0.93409974971288,0,0,0,0,0.0134566385138809,0,0,0,0,0,0,0.0132287192365605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148930851787984,0,0,0,0,0,0,0,0,0.0107336495124422,0,0,0,0,0,0,0,0.93409974971288
"553",0.0131106916304091,0,0,0,0,0.0597810353324797,0,0,0,0,0.121315756496682,0,0,0,0,0.0098693702010236,0,0.0374130096262209,0,0.00313385912312964,0,0,0,0,0,0,0,0,0,0.7502905521976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508572539245585,0,0,0,0,0,0,0,0.7502905521976
"554",0,0,0,0,0,0,0,0,0,0,0.0270892114633204,0,0,0,0,0.396916049096422,0,0,0,0,0,0,0.575994739440257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575994739440257
"555",0.496963627531606,0.198564945532156,0,0,0,0,0,0.0393491140716687,0.0654540638412048,0,0,0,0,0,0,0,0,0.18850724265742,0,0.0111610063659447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496963627531606
"556",0,0,0,0,0,0,0.266944357092744,0,0,0.185213882624032,0,0,0,0,0,0.37920738270801,0,0,0,0,0,0,0.154229888367972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144044892072423,0,0,0,0,0,0,0,0.37920738270801
"557",0,0,0,0.0100842393721518,0,0,0.445247157024779,0,0,0,0.00944562930975355,0,0,0,0,0.0164614869697735,0,0,0,0,0,0,0.501344716210614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174167711129288,0,0,0,0,0,0,0,0.501344716210614
"558",0,0.0659713383778824,0,0,0,0.212351004589293,0,0.0527431709554348,0.0277841152465209,0,0,0,0,0,0,0,0.0166696003996956,0.363294733858421,0,0.00356459196347348,0,0,0,0,0,0,0,0,0,0.257621444609279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363294733858421
"559",0,0,0,0.0135320647675478,0,0,0.944226625095903,0,0,0.0392729947753685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296831536118018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944226625095903
"560",0,0,0,0,0,0,0,0,0,0,0.0292506846004652,0,0,0,0,0.948166970604071,0,0,0,0,0,0,0.0225823447954642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948166970604071
"561",0,0.076598238050238,0,0,0.810249779273374,0,0,0,0.0972088773742015,0,0,0,0,0,0,0,0,0.00592899455509229,0,0,0,0,0,0,0,0,0,0,0,0.010014110747094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810249779273374
"562",0,0,0,0.00535210573850638,0,0,0.309961225151559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495558218166308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189128450943627,0,0.495558218166308
"563",0,0,0.0678195142229116,0.0112419867379318,0,0,0.259031730747891,0,0,0,0.0397798507355322,0,0,0,0,0.50954036314717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110361434198254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022251202103088,0,0,0,0,0,0,0,0.50954036314717
"564",0,0,0,0.0206015788246215,0,0,0.755147164258955,0,0.00939815115987091,0.00742173540413523,0,0,0,0,0,0,0,0,0.205510975961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192039439056537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755147164258955
"565",0.17830382968832,0.0218234734259893,0.692077556175195,0,0,0.0387827754793031,0,0.00573601952242494,0,0,0,0,0,0,0,0,0,0.0353140738533904,0,0.0052145618903956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227477099649817,0,0,0,0,0,0,0,0,0,0,0.692077556175195
"566",0.582660482285079,0.395480554300215,0,0,0,0,0,0.0218589634147062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582660482285079
"567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123641197360252,0,0,0,0,0,0,0,0,0,0,0,0.862586127116762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137726755229863,0,0.862586127116762
"568",0,0,0,0,0,0,0,0,0,0,0.0100194921353856,0,0,0,0,0.267383676273152,0,0,0,0,0,0,0.712043611678029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105532199134326,0,0,0,0,0,0,0,0.712043611678029
"569",0,0,0,0,0,0,0.0147978064412008,0,0,0,0.0350961088868874,0,0,0,0,0.933982902482757,0,0,0,0,0,0,0.0161231821891545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933982902482757
"570",0,0,0.00695997977822045,0.0160953930621923,0,0,0.894064379618111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828802475414766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894064379618111
"571",0.117131302499657,0.192202016971641,0,0,0,0,0,0.03739017388142,0.49140568950993,0,0,0,0,0,0,0,0,0.161870817137352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49140568950993
"572",0,0,0,0,0,0,0,0,0,0,0.0176956018966299,0,0,0,0,0.954335835168649,0,0,0,0,0,0,0.0190808405202346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888772241448677,0,0,0,0,0,0,0,0.954335835168649
"573",0,0,0.00686519772198536,0.0120348675145121,0,0,0.937509241773209,0,0,0.0435906929902936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937509241773209
"574",0,0,0,0,0,0,0,0,0,0,0.0165516475285161,0,0,0,0,0.961599855500861,0,0,0,0,0,0,0.0218484969706233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961599855500861
"575",0,0,0,0,0,0.805994288819724,0,0.0268604941546437,0.0233258188735201,0,0,0,0,0,0,0,0,0.0946755410188478,0,0,0,0,0,0,0,0,0,0,0,0.0414469071544755,0,0,0,0,0,0,0,0,0,0,0.00769694997878841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805994288819724
"576",0.742179542315728,0.0279773949063575,0,0,0,0,0,0.0299248227992383,0,0,0,0,0,0,0,0,0,0.199918239978676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742179542315728
"577",0,0,0,0,0,0,0,0,0,0,0.0149070414507758,0,0,0,0,0.890495972217731,0,0,0,0,0,0,0.0945969863314923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890495972217731
"578",0.00569793588790977,0,0.130151900535601,0,0,0,0,0,0,0,0.0263683419428809,0.0181083510327541,0,0,0,0.72034781092609,0.0586017072453291,0,0,0,0,0,0.0407239524294353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72034781092609
"579",0.536236268026235,0.0117221874968209,0,0,0,0.00504533611723681,0,0.0376662496837682,0,0,0,0,0,0,0,0,0,0.409329958675939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536236268026235
"580",0.0399091735802887,0.0498657864932449,0.0130488687303393,0.0277003168622503,0,0.0357308870270394,0.766307259001429,0,0.0425126095157524,0,0,0,0,0,0,0,0.0233547013155907,0,0,0.00157039747406561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766307259001429
"581",0,0.0052256526652393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901170900015421,0,0,0,0,0,0,0,0,0,0,0,0.0802065782447308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133968690746086,0,0.901170900015421
"582",0,0,0.0297273471169359,0.0189448382203444,0,0,0.757045644103544,0,0,0.194282170559176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757045644103544
"583",0.0326337644845577,0,0.631485122013176,0.0231006702974671,0,0.0338395919208956,0.237332341659483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178131273623758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237953822620447,0,0,0,0,0,0,0,0,0,0,0.631485122013176
"584",0,0,0,0,0,0,0.242160721429816,0,0,0.757839278570184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757839278570184
"585",0,0,0,0,0,0,0.0863084062914524,0,0,0,0.203551488995291,0,0,0,0,0.6958078492673,0,0,0,0,0,0,0.002452069609194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00512716149412906,0,0,0,0,0,0,0,0,0.00675302434263356,0,0,0,0,0,0,0,0.6958078492673
"586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142152373323019,0,0,0,0,0,0,0,0,0,0,0,0.842593658627682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152539680492997,0,0.842593658627682
"587",0.00711617839147189,0,0.187865786343295,0,0,0,0,0,0,0.00439491514039309,0.0224284241137866,0.0216718801661486,0,0,0,0.655892310940752,0.0552872491296811,0,0,0,0,0,0.0417558590730296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358739670144233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655892310940752
"588",0,0,0,0,0,0,0,0,0,0,0.342159869270759,0,0,0,0,0.549356025592151,0,0,0,0,0,0,0.10848410513709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549356025592151
"589",0,0,0,0.0152521236432757,0,0,0.939137980074533,0,0,0.0276996597016003,0,0,0,0,0,0.0146760090695023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00323422751108882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939137980074533
"590",0,0,0.00434404229626559,0.00501467390341092,0,0,0.0867185869502306,0,0,0.876898680499157,0.0145732739258386,0,0,0,0,0,0.00815060416594023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430013825915668,0,0,0,0,0,0,0,0.876898680499157
"591",0,0,0.102163449988647,0,0,0,0,0,0,0,0.0251290233787814,0.0217405262280842,0,0,0,0.707797030462708,0.0557775887912992,0,0,0,0,0,0.0873923811504803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707797030462708
"592",0.0615746526281419,0.0351784984354218,0.748879662285845,0.0167827013253891,0,0.0390875792899599,0,0,0.0279819506568464,0,0,0,0,0,0,0,0,0,0,0.00744035027473411,0,0,0,0,0,0,0,0,0,0.0385308458112993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245437592923619,0,0,0,0,0,0,0,0,0,0,0.748879662285845
"593",0,0,0,0.00964171695497622,0,0,0.299450260235945,0,0,0,0.016979785815421,0,0,0,0,0.673928236993658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673928236993658
"594",0,0,0,0,0,0,0,0,0,0,0.166514566257654,0,0,0,0,0.795638375044168,0,0,0,0,0,0,0.0378470586981776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795638375044168
"595",0,0,0,0,0,0,0.165153353922565,0,0,0,0.0335569733729378,0,0,0,0,0.796083849075533,0,0,0,0,0,0,0.00271768421155029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248813941741379,0,0,0,0,0,0,0,0.796083849075533
"596",0.303685451412835,0,0.0891104701503903,0,0,0.126800972937363,0,0.0456867179316956,0.0131200183815425,0,0,0,0,0,0,0,0,0.421596369186173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421596369186173
"597",0.62092361737324,0.347848836287837,0,0,0,0,0,0.0272743482585677,0,0,0,0,0,0,0,0,0,0,0,0.00395319808035565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62092361737324
"598",0,0.799434691913738,0,0,0,0,0,0.0526787099350755,0.147886598151186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799434691913738
