"","prediction.score.Exc.L5.6.FEZF2.IFNG.AS1","prediction.score.Exc.L3.RORB.OTOGL","prediction.score.Exc.L2.LINC00507.GLRA3","prediction.score.Inh.L2.VIP.SLC6A16","prediction.score.Exc.L5.6.FEZF2.C9orf135.AS1","prediction.score.Inh.L1.6.LAMP5.AARD","prediction.score.Inh.L1.3.SST.FAM20A","prediction.score.Inh.L1.SST.DEFB108B","prediction.score.Exc.L2.3.RORB.CCDC68","prediction.score.Exc.L3.5.RORB.RPRM","prediction.score.Exc.L2.3.RORB.PTPN3","prediction.score.Exc.L5.6.THEMIS.SMYD1","prediction.score.Inh.L3.5.SST.GGTLC3","prediction.score.Exc.L3.5.RORB.LAMA4","prediction.score.Exc.L2.LAMP5.KCNG3","prediction.score.Inh.L5.6.PVALB.MEPE","prediction.score.Exc.L3.LAMP5.CARM1P1","prediction.score.Exc.L3.5.RORB.LINC01202","prediction.score.Oligo.L2.6.OPALIN.MAP6D1","prediction.score.Astro.L1.FGFR3.SERPINI2","prediction.score.Exc.L3.5.RORB.LNX2","prediction.score.Exc.L3.THEMIS.ENPEP","prediction.score.Inh.L3.PVALB.SAMD13","prediction.score.Exc.L5.THEMIS.SLC22A18","prediction.score.Inh.L5.6.SST.ISX","prediction.score.Inh.L5.6.PVALB.GAPDHP60","prediction.score.Exc.L3.5.FEZF2.LINC01107","prediction.score.Oligo.L2.6.OPALIN.FTH1P3","prediction.score.Inh.L1.6.LAMP5.NES","prediction.score.Inh.L3.5.SST.OR5AH1P","prediction.score.Exc.L6.FEZF2.KLK7","prediction.score.Inh.L2.3.SST.NMU","prediction.score.Inh.L5.SST.RPL35AP11","prediction.score.Inh.L5.6.SST.C4orf26","prediction.score.Inh.L1.2.SST.CCNJL","prediction.score.Inh.L5.6.LAMP5.CRABP1","prediction.score.Exc.L6.THEMIS.LINC00343","prediction.score.Inh.L5.6.SST.FBN2","prediction.score.Inh.L5.6.PVALB.ZFPM2.AS1","prediction.score.Inh.L1.3.VIP.HSPB6","prediction.score.Exc.L2.3.RORB.RTKN2","prediction.score.Inh.L3.5.PVALB.ISG20","prediction.score.Inh.L2.5.PVALB.RPH3AL","prediction.score.Inh.L2.5.VIP.SOX11","prediction.score.Inh.L1.PAX6.CHRFAM7A","prediction.score.Inh.L1.LAMP5.BMP2","prediction.score.Exc.L6.FEZF2.FFAR4","prediction.score.Inh.L1.2.VIP.HTR3A","prediction.score.Exc.L6.THEMIS.SLN","prediction.score.Exc.L3.5.FEZF2.ASGR2","prediction.score.Inh.L3.5.VIP.TAC3","prediction.score.Inh.L1.PVALB.SST.ASIC4","prediction.score.Oligo.L3.6.OPALIN.ENPP6","prediction.score.Exc.L5.THEMIS.RGPD6","prediction.score.Exc.L5.FEZF2.RNF144A.AS1","prediction.score.Inh.L1.3.VIP.CBLN1","prediction.score.Inh.L1.5.VIP.LINC01013","prediction.score.Exc.L5.6.FEZF2.FILIP1L","prediction.score.Inh.L1.3.VIP.CHRNA2","prediction.score.Inh.L2.5.PVALB.HHIPL1","prediction.score.Inh.L1.2.VIP.EXPH5","prediction.score.Exc.L5.6.THEMIS.TNFAIP6","prediction.score.Inh.L3.5.VIP.IGDCC3","prediction.score.Inh.L2.PAX6.FREM2","prediction.score.Inh.L5.6.PVALB.FAM150B","prediction.score.Inh.L1.5.VIP.SMOC1","prediction.score.Inh.L6.SST.TH","prediction.score.Inh.L5.PVALB.LRIG3","prediction.score.Exc.L3.5.RORB.TNNT2","prediction.score.Inh.L1.6.LAMP5.CA1","prediction.score.Inh.L1.5.VIP.PHLDB3","prediction.score.Exc.L5.RORB.MED8","prediction.score.Exc.L6.FEZF2.POGK","prediction.score.VLMC.L1.5.PDGFRA.COLEC12","prediction.score.Exc.L5.FEZF2.NREP.AS1","prediction.score.Inh.L5.6.VIP.COL4A3","prediction.score.Inh.L1.2.VIP.WNT4","prediction.score.Exc.L5.6.FEZF2.SH2D1B","prediction.score.Inh.L1.2.VIP.SCML4","prediction.score.Exc.L5.THEMIS.VILL","prediction.score.Exc.L2.LINC00507.ATP7B","prediction.score.Exc.L2.3.LINC00507.DSG3","prediction.score.OPC.L1.6.PDGFRA.COL20A1","prediction.score.Inh.L1.2.SST.PRRT4","prediction.score.Inh.L5.6.PVALB.KCNIP2","prediction.score.Inh.L1.2.SST.CLIC6","prediction.score.Inh.L1.VIP.KLHDC8B","prediction.score.Exc.L5.THEMIS.FGF10","prediction.score.Micro.L1.6.TYROBP.CD74","prediction.score.Inh.L1.6.VIP.SLC7A6OS","prediction.score.Inh.L1.5.VIP.CD27.AS1","prediction.score.Astro.L1.6.FGFR3.PLCG1","prediction.score.Astro.L1.6.FGFR3.AQP1","prediction.score.Exc.L6.THEMIS.SNTG2","prediction.score.Inh.L1.6.PVALB.COL15A1","prediction.score.Exc.L5.FEZF2.PKD2L1","prediction.score.Exc.L5.6.FEZF2.OR1L8","prediction.score.Exc.L5.6.FEZF2.CFTR","prediction.score.Inh.L3.6.VIP.UG0898H09","prediction.score.Inh.L3.5.VIP.HS3ST3A1","prediction.score.Oligo.L3.6.OPALIN.LRP4.AS1","prediction.score.Inh.L5.6.PVALB.SST.CRHR2","prediction.score.Inh.L1.2.PVALB.CDK20","prediction.score.Inh.L3.6.VIP.ZIM2.AS1","prediction.score.Inh.L1.LAMP5.NMBR","prediction.score.Exc.L5.FEZF2.CSN1S1","prediction.score.Inh.L2.PVALB.FRZB","prediction.score.Exc.L5.THEMIS.LINC01116","prediction.score.Inh.L5.6.SST.BEAN1","prediction.score.Inh.L5.6.SST.PIK3CD","prediction.score.Inh.L5.6.SST.PAWR","prediction.score.Inh.L1.PAX6.MIR101.1","prediction.score.Inh.L1.LAMP5.RAB11FIP1","prediction.score.Inh.L2.5.VIP.BSPRY","prediction.score.Exc.L6.FEZF2.PROKR2","prediction.score.Inh.L5.6.SST.KLHL1","prediction.score.Inh.L1.2.VIP.PTGER3","prediction.score.Exc.L5.6.FEZF2.LPO","prediction.score.Inh.L1.LAMP5.PVRL2","prediction.score.Endo.L2.5.NOSTRIN.SRGN","prediction.score.Inh.L1.3.VIP.FNDC1","prediction.score.Inh.L3.6.PAX6.LINC01497","prediction.score.Inh.L3.5.SST.CDH3","prediction.score.Inh.L1.6.SST.NPY","prediction.score.Inh.L5.6.SST.DNAJC14","prediction.score.Oligo.L5.6.OPALIN.LDLRAP1","prediction.score.Inh.L1.SST.P4HA3","prediction.score.Exc.L6.FEZF2.PDYN","prediction.score.max"
"541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859476309617146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131680393716186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00884329666666753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859476309617146
"542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864048178972642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113573548394634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223782726327236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864048178972642
"543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861238648463196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117234303161593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215270483752108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861238648463196
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84311229953846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134749221435143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022138479026397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84311229953846
"545",0,0.0238677264141346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000604503088696007,0,0,0,0,0,0,0.842983558095906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10869582489641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238483875048537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842983558095906
"546",0,0,0,0.0888747978272339,0,0,0.00903777357235973,0,0,0,0,0,0.0279393019946987,0,0,0,0,0,0,0,0,0,0,0,0.0489101200153997,0,0,0,0,0,0,0,0.0210107643645742,0,0,0,0,0,0,0.172475427367166,0,0,0,0.115806639718381,0.0255942701299247,0,0,0,0,0,0.0142894401835095,0.0192780473117579,0,0,0,0.0433821850300522,0.0113867071460411,0,0.0402438187916597,0,0,0,0.102962615484935,0,0,0.0882915717334518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335466308841207,0.0173161725576041,0,0.0392541678313748,0,0.0803995480557548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172475427367166
"547",0,0,0.719301361561529,0,0,0,0.0137291621165718,0,0,0,0,0,0,0,0,0,0.175302151320706,0,0,0,0,0.0316691310773286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101622831763089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125833812567629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372525294907935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719301361561529
"548",0,0.038124541325163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000989037549082264,0,0,0,0,0,0,0.839243655734015,0.000893170754187481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915475529270221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024771904084584,0,0,0.00443013762594632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839243655734015
"549",0,0,0.0788386166503573,0,0.0128326729896622,0,0,0,0,0.223162450673908,0.0958222575774458,0,0,0,0,0,0.0321334059660666,0,0,0,0.0648920040267149,0.00805662055051087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282873997264272,0,0,0,0.038794170018608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960888699555948,0,0,0,0,0,0,0,0,0,0.0491943994754244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173105348514351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282873997264272
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102629907455116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111829081526911,0.3389586240048,0,0,0,0,0,0,0,0.446582387013173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446582387013173
"551",0,0,0,0.0147475460587638,0,0,0,0,0,0.0446333581025418,0,0,0,0,0,0,0,0,0,0,0.0267714777906672,0,0,0,0,0,0,0,0,0,0.333482262569349,0,0,0,0,0,0,0,0,0.134849140663083,0.00440888751439839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102685100903821,0,0,0,0,0,0,0.0292277600884429,0,0,0.0482989785424704,0,0,0,0,0,0.0239622509903111,0.185855795307815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198557287595984,0,0,0,0,0,0,0.0312217127087372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333482262569349
"552",0,0,0.0635707877257054,0.0024365517659249,0,0,0.47404959931699,0,0.0532493487110597,0.129602807643632,0.101419404689756,0,0.0309852936967187,0,0,0,0,0,0,0,0,0,0,0,0.0357599452087907,0,0,0,0,0.0106998109908514,0,0,0.0171493378944407,0.00858266731057666,0,0,0,0,0,0.00772141553586058,0.018163116663216,0,0.0162410244934378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303688883530395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47404959931699
"553",0.0530526517212385,0,0.0743323163061182,0.00449520005477501,0.0167544652610285,0,0.0300150082000586,0,0,0.221995337529928,0,0,0.0812535380786104,0,0,0.0317919269281315,0,0,0,0,0,0,0,0,0.0420080797549228,0,0,0,0,0.0137942401310941,0,0.00160015737640315,0.0387036847058078,0.0420208629055287,0,0,0,0,0,0.0283265783062311,0,0,0.0853098157761313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033073791249116,0,0,0,0,0.0134099272484651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266357678927548,0,0,0,0,0,0,0,0,0,0.048751112099945,0,0,0,0,0,0.0301488284557564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601814914051362,0,0.0223452186128191,0,0,0,0,0,0,0,0,0,0,0.221995337529928
"554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155534340471159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01501019486848,0,0,0.324627878017809,0.504827586642552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504827586642552
"555",0,0,0.216496974826417,0,0.207421427849599,0.0210413026509908,0.0108694627577216,0,0,0.287434921432257,0,0,0,0,0,0,0.0205830080776897,0,0,0,0.0602883010310382,0,0,0,0,0,0,0,0.0596463517747639,0,0.0121166405931631,0,0,0,0,0,0.0118033957898678,0,0,0,0,0,0,0,0,0,0.0181017943848198,0,0,0,0,0,0,0,0,0,0,0.0225569205729396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141041347678551,0.00910584613018926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284295173606885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287434921432257
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131587417651489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351207008698344,0.517205573650167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517205573650167
"557",0,0,0.0240745931773073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205802326853753,0,0,0,0.0115663458668439,0.172175157692303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437058808023695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815115341338558,0,0,0,0,0,0,0.00347655682025162,0,0,0,0,0,0,0,0,0,0,0,0,0.0550025950021513,0,0,0,0,0,0.00933208242983861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437058808023695
"558",0,0,0,0,0,0.545632303703817,0,0,0,0,0,0,0,0,0,0,0.010974894712946,0,0,0,0,0,0,0,0,0,0,0,0.209781097534455,0,0,0,0,0,0,0.0829896835959197,0,0,0,0,0,0,0,0,0,0.027307185820547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191442308449261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104170603787389,0,0,0,0,0,0,0,0,0,0.545632303703817
"559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127526503877277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342181683730522,0.530291812392201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530291812392201
"560",0,0.154416824229213,0.00175089813866024,0,0,0,0,0,0,0.262721911989927,0,0,0,0,0,0,0,0.206081186820774,0,0,0.04945114959707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185226129559296,0,0,0,0,0,0,0,0,0,0.062407854220381,0,0.0161803123065163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768920536300515,0.0378942154686406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161803123065163,0,0,0,0,0,0,0,0,0.262721911989927
"561",0,0.111548309877304,0.00218327247242762,0,0,0,0,0,0,0.282711138155539,0.116524883476782,0,0,0,0,0,0,0.146178737873527,0,0,0.0108260582670262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143316758135528,0.0312237916110985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149089665116773,0,0,0,0,0,0,0,0,0,0.130345077686328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503738964964153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282711138155539
"562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678018700358631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108437632032076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129647569268347,0,0,0,0,0,0,0,0.791706797492582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791706797492582
"563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80357958860837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138299748620186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318889990561287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262316637153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80357958860837
"564",0,0,0.569360587261156,0,0.16539801633519,0,0,0,0,0,0,0,0,0,0,0,0.0560777881320416,0,0,0,0.0166183321867812,0.0216834449422069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882202446669207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055944038335789,0,0,0,0.024431881648979,0,0,0,0,0,0,0.0022656664909354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569360587261156
"565",0,0,0.00162757268096442,0,0,0,0,0,0,0.224889844264586,0,0,0,0,0,0,0,0,0,0,0.217172449688018,0.00330857046565651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442201335404143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918871329246814,0,0,0,0,0,0,0,0,0,0.0189130945719514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442201335404143
"566",0,0,0.0993312225320372,0.00342058322107816,0.0194100489632528,0,0.0345338113224918,0,0,0.36111933940719,0.113091655264908,0,0,0,0,0,0,0,0,0,0.0770105352223964,0,0,0,0.0309728791706589,0,0,0,0.0334675504460529,0,0,0,0.020853274411428,0.0344740508897562,0,0,0,0,0,0.0222909637936002,0.0303198768064689,0,0.0138770752647071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235939206695513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010922926946606,0,0,0,0,0,0,0,0,0,0.0340222537109444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352062721540056,0,0,0,0,0,0.00208175980286627,0,0,0,0,0,0,0.36111933940719
"567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543553426060256,0,0,0,0,0,0,0,0,0.00473038527245276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567247036988826,0,0,0,0,0,0,0.00661322918398633,0,0,0,0,0,0,0,0.11573904013081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212804262012468,0,0.0067514261689599,0.0761007289971439,0.212306828685852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304926286572414,0,0,0,0,0,0,0,0,0.304926286572414
"568",0,0.0321629281004452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784277333956778,0,0,0,0,0,0,0.812827597408468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878618000392566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663633971178731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812827597408468
"569",0,0,0.848616238987173,0,0,0,0,0,0,0.00630012798844308,0,0,0,0,0,0,0.0946808533848699,0,0,0,0,0.0163740626849212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228457457649799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011182971189613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848616238987173
"570",0,0.247023326372885,0.145577844138843,0,0.0188773760211319,0,0,0,0,0,0,0,0,0,0,0,0.0147425343714548,0.0289852270541453,0,0,0.0247928343401751,0.0231989101218154,0,0,0,0,0,0.0983587027129054,0,0,0,0,0,0,0,0,0.188782384617476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282931328853012,0,0,0,0,0,0,0,0,0,0,0,0.0390996996990137,0,0,0,0,0,0,0,0.0232918315115748,0,0,0,0,0,0.00634165858542446,0.0719428109484084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406917266194455,0,0,0,0,0,0,0,0,0.247023326372885
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142058548871926,0,0,0,0,0,0,0,0,0,0,0.03216976881556,0,0,0,0,0.0686513882267251,0,0,0.0283261650780096,0,0,0,0.283289134868391,0,0,0.38137161724242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417318615271669,0,0,0,0,0,0,0,0,0.0224015153698017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38137161724242
"572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855277685340136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122024681249341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226976334105229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855277685340136
"573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124286540120156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170818979812941,0,0,0.328625492897036,0.530006069001515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530006069001515
