"","prediction.score.Fibroblast","prediction.score.B_cells","prediction.score.Mac_Mono","prediction.score.Plasma","prediction.score.Endothelial","prediction.score.T_cells","prediction.score.Alveolar_type_2","prediction.score.Alveolar_type_1","prediction.score.Mast","prediction.score.DCs","prediction.score.Neutrophils","prediction.score.Club_cells","prediction.score.Ciliated_cells","prediction.score.max"
"503",0,0.0893885098821786,0.0189490768778522,0,0,0.891662413239969,0,0,0,0,0,0,0,0.891662413239969
"504",0,0,0,0.860702050882868,0,0.136140736966924,0,0,0,0.00315721215020811,0,0,0,0.860702050882868
"505",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"506",0,0.571908966074729,0,0,0,0.428091033925271,0,0,0,0,0,0,0,0.571908966074729
"507",0,0.00965019784318609,0.668779031405719,0,0,0.00916978234404321,0.275839576632224,0,0,0,0.0130150849449922,0.0235463268298355,0,0.668779031405719
"508",0,0,0.341490234132295,0,0,0,0,0,0,0.0607195553482973,0.597790210519408,0,0,0.597790210519408
"509",0,0.0359820756568451,0.755110956861764,0,0,0.1773411813933,0,0,0,0.0315657860880912,0,0,0,0.755110956861764
"510",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"511",0.908275682927876,0,0.00357394440230181,0,0.0324984658731302,0.0216591680743219,0.0143704290857177,0,0,0,0.00263421042547326,0,0.0169880992111792,0.908275682927876
"512",0,0,0.826563369573364,0,0,0,0,0,0,0,0.173436630426636,0,0,0.826563369573364
"513",0,0,0,0,0,0.967053982339744,0,0,0.0329460176602559,0,0,0,0,0.967053982339744
"514",0,0.0208118195221177,0.253295991461736,0,0,0.690291347923221,0,0,0,0,0.0356008410929252,0,0,0.690291347923221
"515",0,0,0.016537323365841,0,0,0.0908636754482766,0,0,0.76587014024634,0,0.126728860939542,0,0,0.76587014024634
"516",0,0.110432388778496,0.6773064804912,0,0,0.193882908639185,0,0,0,0.0183782220911177,0,0,0,0.6773064804912
"517",0,0.00100541677555496,0,0,0,0.0711914625911021,0,0,0.927803120633343,0,0,0,0,0.927803120633343
"518",0,0.0506828401502635,0.00164638750180748,0,0,0.947670772347929,0,0,0,0,0,0,0,0.947670772347929
"519",0,0.0172821528924465,0.00993467257665244,0,0,0.909456720995086,0,0,0.0633264535358154,0,0,0,0,0.909456720995086
"520",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"521",0,0.41375376292231,0.0231611713114139,0,0,0.489681017943818,0,0,0,0.0734040478224579,0,0,0,0.489681017943818
"522",0,0.322900761150415,0,0,0,0.677099238849586,0,0,0,0,0,0,0,0.677099238849586
"523",0,0.0121584721703787,0.000382730089868125,0,0.892619628824726,0.0948391689150275,0,0,0,0,0,0,0,0.892619628824726
"524",0,0.0592868763298872,0,0,0,0.940713123670113,0,0,0,0,0,0,0,0.940713123670113
"525",0,0.0776038643714629,0.531415688491902,0.0128832750569552,0,0.116801627630845,0,0,0,0.261295544448834,0,0,0,0.531415688491902
"526",0,0,0.734959752217804,0,0,0,0,0,0,0.202180355608421,0.0628598921737749,0,0,0.734959752217804
"527",0,0,0.276810504773682,0,0,0,0,0,0,0.0705993540011677,0.65259014122515,0,0,0.65259014122515
"528",0,0.0974133885198962,0.421148212269757,0,0,0.149580219331745,0.218368350039254,0.0754949326095607,0,0.0379948972297869,0,0,0,0.421148212269757
"529",0,0.374992212153351,0,0,0,0.625007787846649,0,0,0,0,0,0,0,0.625007787846649
"530",0,0.0036485233516538,0,0,0,0.134169817478168,0,0,0.862181659170179,0,0,0,0,0.862181659170179
"531",0,0,0.970314531952791,0,0,0.0114027636506265,0,0,0,0,0.0182827043965822,0,0,0.970314531952791
"532",0,0,0.0243718445796893,0,0,0.103607793987752,0,0,0.872020361432559,0,0,0,0,0.872020361432559
"533",0,0.00435202013162705,0.976260592963486,0,0,0.0193873869048874,0,0,0,0,0,0,0,0.976260592963486
"534",0,0.215343793442109,0.159643908016204,0,0,0.248939943832473,0.25551132254764,0.0320741121058477,0,0.0884869200557255,0,0,0,0.25551132254764
"535",0,0.0521655584005771,0,0,0,0.947834441599423,0,0,0,0,0,0,0,0.947834441599423
"536",0,0.0472807854228965,0.785549925495262,0,0,0.159232855631793,0,0,0,0.00793643345004822,0,0,0,0.785549925495262
"537",0,0.151593263823436,0.326447621883247,0,0,0.145072779397716,0,0,0,0.376886334895601,0,0,0,0.376886334895601
"538",0,0,0.3066895559972,0,0,0,0,0,0,0.0228995030648959,0.670410940937903,0,0,0.670410940937903
"539",0,0.0351242859954286,0.140322683812855,0,0,0.0584252446165614,0,0,0,0.0106208540179678,0.755506931557187,0,0,0.755506931557187
"540",0,0,0.545290362682401,0,0.0226554748240657,0,0,0,0,0.0311210807328299,0.400933081760704,0,0,0.545290362682401
"541",0,0.00147934919139812,0,0,0,0.0855397756258748,0,0,0.912980875182727,0,0,0,0,0.912980875182727
"542",0,0,0,0.114772357201854,0,0.885227642798146,0,0,0,0,0,0,0,0.885227642798146
"543",0,0,0.0152395089773047,0,0,0,0.976175885965079,0.0085846050576169,0,0,0,0,0,0.976175885965079
"544",0,0.328367184285158,0,0,0,0.671632815714842,0,0,0,0,0,0,0,0.671632815714842
"545",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"546",0,0,0.237210103743126,0,0,0,0,0,0,0.0172350583858791,0.745554837870995,0,0,0.745554837870995
"547",0,0,0.573378266599091,0,0,0.0312563712361855,0,0,0,0.0314060999841565,0.363959262180567,0,0,0.573378266599091
"548",0,0.135601640151488,0.496985857096138,0,0,0.255340799614661,0,0,0,0.112071703137714,0,0,0,0.496985857096138
"549",0,0.268632109770944,0,0,0,0.731367890229056,0,0,0,0,0,0,0,0.731367890229056
"550",0,0.471603965972579,0.0378927668468076,0,0,0.433196355584852,0,0,0,0.0573069115957618,0,0,0,0.471603965972579
"551",0,0,0.155115397893146,0,0,0,0,0,0,0,0.844884602106854,0,0,0.844884602106854
"552",0,0.0194482137083423,0.868151826261648,0,0,0.0777509266759147,0,0,0,0.0346490333540949,0,0,0,0.868151826261648
"553",0,0.213131687775494,0.198760132002067,0.0258725353098083,0,0.441298065525107,0,0,0,0.120937579387523,0,0,0,0.441298065525107
"554",0,0,0.0369991627872577,0,0,0,0.941644485174157,0.0126594012270106,0,0,0,0.00869695081157468,0,0.941644485174157
"555",0,0.116012491017149,0,0,0,0.883987508982851,0,0,0,0,0,0,0,0.883987508982851
"556",0,0,0.20518084843176,0,0,0,0,0,0,0.0123274026419553,0.782491748926285,0,0,0.782491748926285
"557",0,0,0.980395891637716,0,0,0.0196041083622837,0,0,0,0,0,0,0,0.980395891637716
"558",0,0.209234137449903,0,0,0,0.735268637062648,0,0,0,0.0554972254874496,0,0,0,0.735268637062648
"559",0,0,0.0642856037499148,0.502776057030914,0,0.0592174270416209,0,0,0,0,0.373720912177551,0,0,0.502776057030914
"560",0.504684504038155,0,0,0,0,0,0.481083123383728,0.0142323725781177,0,0,0,0,0,0.504684504038155
"561",0,0.0130413476107379,0.945895221621428,0,0,0.0410634307678337,0,0,0,0,0,0,0,0.945895221621428
"562",0,0.203757694081661,0.101926205323296,0.00676146925160717,0.10432415534374,0.583230475999696,0,0,0,0,0,0,0,0.583230475999696
"563",0,0,0,0.857026322818718,0,0.096655539108843,0,0,0,0.0463181380724388,0,0,0,0.857026322818718
"564",0,0.0209927038677525,0.845739887422275,0,0,0.0184960588732991,0,0,0,0.114771349836673,0,0,0,0.845739887422275
"565",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"566",0,0.402395146360841,0.0260017394704733,0,0,0.33843030354137,0,0,0,0.233172810627316,0,0,0,0.402395146360841
"567",0,0,0.751158518241889,0,0,0,0,0,0,0.248841481758112,0,0,0,0.751158518241889
"568",0,0,0.250811543275621,0,0,0,0,0,0,0.0296621250591901,0.71952633166519,0,0,0.71952633166519
"569",0,0.100807587098619,0.314623498208586,0,0,0.0989911370852224,0,0,0,0.485577777607572,0,0,0,0.485577777607572
"570",0,0,0.00341909785753824,0.828055732255239,0,0.109438772364257,0,0,0,0.059086397522966,0,0,0,0.828055732255239
"571",0,0,0.9759604429598,0,0,0.0240395570401999,0,0,0,0,0,0,0,0.9759604429598
"572",0,0,0.991894164883421,0,0,0.00810583511657895,0,0,0,0,0,0,0,0.991894164883421
"573",0,0,0.980246094445118,0,0,0.0197539055548821,0,0,0,0,0,0,0,0.980246094445118
"574",0,0.00195168775043767,0,0,0.960644765941687,0.0374035463078749,0,0,0,0,0,0,0,0.960644765941687
"575",0,0.208482296876279,0.0191614815993269,0,0,0.772356221524394,0,0,0,0,0,0,0,0.772356221524394
"576",0,0,0,0.802099007925234,0,0.197900992074766,0,0,0,0,0,0,0,0.802099007925234
"577",0,0,0,0.809831521877007,0,0.158015077867803,0,0,0,0.0321534002551891,0,0,0,0.809831521877007
"578",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"579",0,0.389488460396853,0.0630035077522074,0,0,0.360069192751489,0,0,0,0.18743883909945,0,0,0,0.389488460396853
"580",0,0,0.0608203209634843,0,0,0,0,0,0,0,0.939179679036515,0,0,0.939179679036515
"581",0,0,0.984335609524614,0,0,0.0156643904753857,0,0,0,0,0,0,0,0.984335609524614
"582",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"583",0,0,0,0.817551282804282,0,0.182448717195718,0,0,0,0,0,0,0,0.817551282804282
"584",0,0.376158175581826,0.130353345848862,0,0,0.440270217378344,0,0,0,0,0.0532182611909682,0,0,0.440270217378344
"585",0,0.0663447168523388,0.742630935786174,0,0,0.163811464453501,0,0,0,0.0272128829079862,0,0,0,0.742630935786174
"586",0,0.0118746403043768,0.840524451871689,0,0,0.019112046782921,0,0,0,0.128488861041013,0,0,0,0.840524451871689
"587",0,0.0798767882626076,0.227168718741208,0.140370231121013,0,0.132583576445247,0,0,0,0.420000685429925,0,0,0,0.420000685429925
"588",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"589",0,0.475979576576174,0,0,0,0.524020423423827,0,0,0,0,0,0,0,0.524020423423827
"590",0,0,0.0170899686585904,0,0,0,0.973567674876327,0.00934235646508252,0,0,0,0,0,0.973567674876327
"591",0,0.00920465066884884,0.977463442344695,0,0,0.013331906986456,0,0,0,0,0,0,0,0.977463442344695
"592",0,0.00557617785785948,0.969639452563574,0,0,0.0247843695785667,0,0,0,0,0,0,0,0.969639452563574
"593",0,0.00580777765189632,0.963733766529974,0,0,0.0304584558181299,0,0,0,0,0,0,0,0.963733766529974
"594",0,0.0175632836463835,0.959365970173516,0,0,0.0230707461801007,0,0,0,0,0,0,0,0.959365970173516
"595",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"596",0,0,0.982116478441395,0,0,0.0178835215586052,0,0,0,0,0,0,0,0.982116478441395
"597",0,0.40379613000538,0,0,0,0.581377986244825,0,0,0,0.0148258837497948,0,0,0,0.581377986244825
"598",0,0.00681693153902669,0,0,0,0.993183068460973,0,0,0,0,0,0,0,0.993183068460973
"599",0,0.18799029367842,0,0,0,0.81200970632158,0,0,0,0,0,0,0,0.81200970632158
"600",0,0.250890820898898,0.0768940542146359,0,0,0.241390954597352,0,0,0,0.430824170289115,0,0,0,0.430824170289115
"601",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"602",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"603",0,0,0.114792999147422,0,0,0,0,0,0,0,0.885207000852578,0,0,0.885207000852578
"604",0,0.129669634716828,0.514838413706376,0,0,0.0948834068187678,0,0,0,0.248948195563795,0.0116603491942335,0,0,0.514838413706376
"605",0,0.111003178272854,0.635672293913682,0.019302595652495,0,0.22978198800825,0,0,0,0.00423994415271929,0,0,0,0.635672293913682
"606",0,0.185128067555512,0.548211298623529,0,0,0.244592287772303,0,0,0,0.0220683460486568,0,0,0,0.548211298623529
"607",0.969773307050535,0,0.00120311028134208,0,0,0.00911808190846277,0.0105722937178542,0,0,0,0,0,0.00933320704180594,0.969773307050535
"608",0,0.0126581284180881,0.896622377605059,0.00940817511502944,0,0.0813113188618237,0,0,0,0,0,0,0,0.896622377605059
"609",0,0,0,0.848333282464087,0,0.12648122831823,0,0,0,0.0251854892176838,0,0,0,0.848333282464087
"610",0,0,0.999376568447913,0,0,0.000623431552086602,0,0,0,0,0,0,0,0.999376568447913
"611",0,0.0360200191453793,0.278440320834797,0.0866885777778234,0,0.488997172308667,0,0,0,0.109853909933333,0,0,0,0.488997172308667
"612",0.52548676050808,0.0141421040481818,0.161185952045628,0,0,0.222638441138401,0.044180448029896,0,0,0.00673483037574559,0.0256314638540676,0,0,0.52548676050808
"613",0.976670610801261,0,0.00148984460805303,0,0,0.0042194085903894,0.00593983267960403,0,0,0,0,0,0.0116803033206927,0.976670610801261
"614",0,0.0154713710394659,0.385508683534366,0,0,0.0298891171271541,0,0,0,0.569130828299014,0,0,0,0.569130828299014
"615",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"616",0,0.0585365037689935,0.472923606028731,0.00764316757036555,0,0.368509323075857,0,0,0,0.0156271161718014,0.0767602833842509,0,0,0.472923606028731
"617",0,0,0.0181718276261794,0,0,0,0.963465485832138,0.00908377382545498,0,0,0,0.00927891271622772,0,0.963465485832138
"618",0,0.00937146550742418,0.769950743189288,0,0,0.115236597816501,0,0,0,0.0543035052307926,0.0511376882559944,0,0,0.769950743189288
"619",0,0,0,0.839302647502983,0,0.159482549317551,0.00121480317946603,0,0,0,0,0,0,0.839302647502983
"620",0,0.0433036399332245,0.605503714940568,0,0,0.265980894510469,0,0,0,0.0852117506157379,0,0,0,0.605503714940568
"621",0,0.0278259594767144,0.8880593665372,0,0,0.0709551926921492,0,0,0,0.0131594812939364,0,0,0,0.8880593665372
"622",0,0.202776007647768,0.0564524943530836,0,0,0.234062756361297,0,0,0,0.506708741637852,0,0,0,0.506708741637852
"623",0,0.0254919584133843,0.781505281361022,0,0.121687341492088,0.0713154187335065,0,0,0,0,0,0,0,0.781505281361022
"624",0,0,0.0118034966093869,0,0,0.988196503390613,0,0,0,0,0,0,0,0.988196503390613
"625",0,0,0,0.838370054929459,0,0.128156666364856,0,0,0,0.0334732787056848,0,0,0,0.838370054929459
"626",0,0.0593773327645619,0.781052652635216,0,0,0.144762991441796,0,0,0,0.0148070231584257,0,0,0,0.781052652635216
"627",0,0,0,0.832566842675293,0,0.167433157324707,0,0,0,0,0,0,0,0.832566842675293
"628",0,0,0.931534922716376,0,0,0.0572778522186512,0,0,0,0,0.0111872250649732,0,0,0.931534922716376
"629",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"630",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"631",0,0.0508616441126505,0.858229931269439,0,0,0.0909084246179108,0,0,0,0,0,0,0,0.858229931269439
"632",0.148088084629896,0.0331243973492867,0.570388800039879,0,0,0.179203253978536,0.0103328385365677,0,0,0.0588626254658348,0,0,0,0.570388800039879
"633",0,0,0,0.806302071096702,0,0.189931862992883,0,0,0,0.00376606591041494,0,0,0,0.806302071096702
"634",0.980622834821013,0,0.00231162871274077,0,0,0,0.00535509419420256,0,0,0,0,0,0.0117104422720438,0.980622834821013
"635",0,0.116611345964403,0,0,0,0.883388654035598,0,0,0,0,0,0,0,0.883388654035598
"636",0,0.0789119193360115,0.745735785654691,0,0,0.175352295009298,0,0,0,0,0,0,0,0.745735785654691
"637",0,0.112397016444997,0.635539719076891,0,0,0.252063264478112,0,0,0,0,0,0,0,0.635539719076891
"638",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"639",0,0,0,0.839979945409305,0,0.157123163702605,0,0,0,0.00289689088808964,0,0,0,0.839979945409305
"640",0,0.00282932930340612,0.0201194806527405,0,0,0.0972185666135219,0,0,0.879832623430331,0,0,0,0,0.879832623430331
"641",0,0.00876712294317656,0,0,0,0.228572853795972,0,0,0.762660023260852,0,0,0,0,0.762660023260852
"642",0,0,0.927239895164369,0,0,0.059398573701091,0,0,0,0,0.0133615311345394,0,0,0.927239895164369
"643",0,0,0,0.837564989561541,0,0.162435010438458,0,0,0,0,0,0,0,0.837564989561541
"644",0,0.394989389341341,0,0,0,0.605010610658659,0,0,0,0,0,0,0,0.605010610658659
"645",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"646",0,0.041500188198313,0,0,0,0.958499811801687,0,0,0,0,0,0,0,0.958499811801687
"647",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"648",0,0,0.277039692915411,0,0,0,0,0,0,0.0380602651509748,0.684900041933614,0,0,0.684900041933614
"649",0,0,0,0,0.877574118771315,0.122425881228686,0,0,0,0,0,0,0,0.877574118771315
"650",0,0.274679697671628,0.193962264323747,0,0,0.238866836012269,0,0,0,0.292491201992356,0,0,0,0.292491201992356
"651",0,0.217183825257326,0.0320881244329845,0,0,0.750728050309689,0,0,0,0,0,0,0,0.750728050309689
"652",0,0.00381232199391403,0.974604188532897,0,0,0.0215834894731892,0,0,0,0,0,0,0,0.974604188532897
"653",0,0,0,0.680717492671025,0,0.314961320902339,0,0,0,0.00432118642663623,0,0,0,0.680717492671025
"654",0,0.144877834306692,0.114420292530935,0.0348179123448221,0,0.621056079497296,0,0,0,0.0848278813202554,0,0,0,0.621056079497296
"655",0,0.108565521132031,0.674223692442835,0,0,0.217210786425134,0,0,0,0,0,0,0,0.674223692442835
"656",0,0,0,0,0.613972225921067,0.386027774078933,0,0,0,0,0,0,0,0.613972225921067
"657",0,0.0465951011282826,0,0,0.575555652061073,0.377849246810645,0,0,0,0,0,0,0,0.575555652061073
"658",0,0,0.992882925471455,0,0,0.0071170745285453,0,0,0,0,0,0,0,0.992882925471455
"659",0,0.0570664906362435,0.780533690345317,0,0,0.113170498899153,0,0,0,0.0492293201192868,0,0,0,0.780533690345317
"660",0,0.0407982601064151,0.870655940282812,0,0,0.088545799610773,0,0,0,0,0,0,0,0.870655940282812
"661",0,0.0153880325856313,0.941006687882669,0,0,0.0436052795317001,0,0,0,0,0,0,0,0.941006687882669
"662",0,0.00132898313559156,0.0162485063408846,0,0,0.00972805264554434,0.854310163202981,0,0,0,0,0.107009182754956,0.0113751119200419,0.854310163202981
"663",0,0.0306654902159085,0.170317342321294,0,0,0.0787010758755067,0,0,0,0.720316091587291,0,0,0,0.720316091587291
"664",0,0.124782150093035,0.633347429802642,0,0,0.192323409355562,0,0,0,0.0495470107487617,0,0,0,0.633347429802642
"665",0,0,0,0.814896848531688,0,0.185103151468312,0,0,0,0,0,0,0,0.814896848531688
"666",0,0.0908327174721183,0.2999250887255,0,0,0.589057708982792,0,0,0,0.0201844848195902,0,0,0,0.589057708982792
"667",0,0,0.990966212480451,0,0,0,0,0,0,0.00903378751954833,0,0,0,0.990966212480451
"668",0,0,0.155620726151889,0,0,0.0048357014967026,0,0,0,0,0.839543572351408,0,0,0.839543572351408
"669",0,0.129360571716258,0.457833069936333,0,0,0.167042159559418,0,0,0,0.245764198787991,0,0,0,0.457833069936333
"670",0,0.0297210156871188,0.173942015291783,0,0,0.0730980536062168,0,0,0,0.723238915414882,0,0,0,0.723238915414882
"671",0,0.0998979713054219,0.212730050137831,0,0,0.687371978556747,0,0,0,0,0,0,0,0.687371978556747
"672",0,0.185752730541813,0,0,0,0.814247269458187,0,0,0,0,0,0,0,0.814247269458187
"673",0,0,0.858708405204344,0,0,0.0820579919080461,0,0,0,0.05923360288761,0,0,0,0.858708405204344
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"675",0,0.0259685214101569,0.659495350516963,0,0,0.0660412838065315,0,0,0,0.248494844266348,0,0,0,0.659495350516963
"676",0,0,0.999999999999999,0,0,0,0,0,0,0,0,0,0,0.999999999999999
"677",0,0.0894512259378582,0.709857012831931,0,0,0.200691761230211,0,0,0,0,0,0,0,0.709857012831931
"678",0,0.0300567302291923,0.853826025280363,0,0,0.116117244490445,0,0,0,0,0,0,0,0.853826025280363
"679",0,0.0325418444440494,0,0,0,0.96745815555595,0,0,0,0,0,0,0,0.96745815555595
"680",0,0.318259568354087,0,0,0,0.673322929837948,0,0,0,0.00841750180796562,0,0,0,0.673322929837948
"681",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"682",0,0.00565943678867233,0,0.730865305336526,0,0.256919593713529,0,0,0,0.00655566416127269,0,0,0,0.730865305336526
"683",0,0.0675665260970698,0.383387394290182,0.0318756836335775,0,0.348053957181413,0,0,0,0.169116438797758,0,0,0,0.383387394290182
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"685",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"686",0,0.0178219344729985,0.663392388916607,0,0,0.0213793152044005,0,0,0,0.242333039692251,0.0550733217137431,0,0,0.663392388916607
"687",0,0,0.595183772875941,0,0,0,0,0,0,0.0793639644911725,0.325452262632886,0,0,0.595183772875941
"688",0,0,0.319191928965713,0,0,0.190184846314106,0,0,0,0,0.490623224720181,0,0,0.490623224720181
"689",0,0,0,0,0,0.952317461849933,0,0,0,0,0.0476825381500667,0,0,0.952317461849933
"690",0,0.0879077056660438,0.761010196467779,0,0,0.137166249719825,0,0,0,0.0139158481463517,0,0,0,0.761010196467779
"691",0,0,0,0,0,0.0507654205445557,0.0837596603717315,0,0,0,0,0,0.865474919083713,0.865474919083713
"692",0,0,0.15578678706813,0,0.115528228870736,0.136714856672984,0,0,0,0,0.59197012738815,0,0,0.59197012738815
"693",0,0.458403854577968,0.00402501193975041,0,0,0.398306135117058,0,0,0,0.139264998365224,0,0,0,0.458403854577968
"694",0,0.0102539095356509,0,0,0,0.989746090464349,0,0,0,0,0,0,0,0.989746090464349
"695",0,0.197940149486621,0,0,0,0.802059850513379,0,0,0,0,0,0,0,0.802059850513379
"696",0,0,0.36987676824586,0.00848033066624288,0.114484349991719,0.461675186336491,0,0,0,0.030897047222932,0.0145863175367553,0,0,0.461675186336491
"697",0,0.0412079371057055,0.739487781006474,0,0,0.174279791311739,0,0,0,0.0450244905760814,0,0,0,0.739487781006474
"698",0,0,0,0.829297384477364,0,0.137196098824179,0,0,0,0.033506516698457,0,0,0,0.829297384477364
"699",0,0,0,0,0,0.09369742049088,0.146609895911065,0,0,0,0,0,0.759692683598055,0.759692683598055
"700",0,0,0.804978795908965,0,0,0.123002003819175,0,0,0,0,0.0720192002718596,0,0,0.804978795908965
"701",0,0.0122060496539262,0,0.00918397631378802,0,0.138333243994132,0,0,0.825347560479342,0.0149291695588112,0,0,0,0.825347560479342
"702",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"703",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"704",0,0.0769662525520818,0.114566906054911,0,0,0.749632406700833,0,0,0,0.0279803536535114,0.0308540810386632,0,0,0.749632406700833
"705",0,0.332325835437227,0.165625786292216,0,0,0.292475616384612,0,0,0,0.209572761885945,0,0,0,0.332325835437227
"706",0,0,0.00239394277297788,0,0,0.158924937777309,0.101410301085062,0,0,0,0,0,0.73727081836465,0.73727081836465
"707",0,0,0,0,0,0.143881899522573,0,0,0.856118100477427,0,0,0,0,0.856118100477427
"708",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"709",0,0,0.799880772780014,0,0,0.137462110897903,0,0,0,0.0626571163220832,0,0,0,0.799880772780014
"710",0,0.00523746939591307,0.063859609667324,0.727138930777197,0,0.0972198575161691,0,0,0,0.106544132643397,0,0,0,0.727138930777197
"711",0,0.0922660557823537,0,0,0,0.907733944217646,0,0,0,0,0,0,0,0.907733944217646
"712",0,0,0.157809767513348,0,0.147207204280317,0,0,0,0,0,0.694983028206335,0,0,0.694983028206335
"713",0,0.0365797716117283,0.691822108275885,0,0,0.113249616120671,0,0,0.158348503991715,0,0,0,0,0.691822108275885
"714",0,0.162034392444729,0.185569002261401,0,0.0142234499565125,0.629406549977373,0,0,0,0.00876660535998426,0,0,0,0.629406549977373
"715",0,0,0,0.150172442539397,0,0.849827557460603,0,0,0,0,0,0,0,0.849827557460603
"716",0,0,0.97098070529421,0,0.0151372105087583,0.0138820841970319,0,0,0,0,0,0,0,0.97098070529421
"717",0,0.0278526643014664,0.75885950389382,0,0,0.10140201567981,0,0,0,0.111885816124904,0,0,0,0.75885950389382
"718",0,0,0.999318800021041,0,0,0.000681199978959626,0,0,0,0,0,0,0,0.999318800021041
"719",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"720",0,0,0.883172914703939,0,0,0.0345989931958995,0,0,0,0.0822280921001613,0,0,0,0.883172914703939
"721",0,0.524875514105782,0.0101224951664906,0,0,0.404684216416341,0,0,0,0.0603177743113863,0,0,0,0.524875514105782
"722",0,0.157663184475418,0.354924701631402,0.00571201890149416,0,0.43024229272547,0,0,0,0.0514578022662155,0,0,0,0.43024229272547
"723",0,0,0,0,0,0.0269189319771566,0.884618307476974,0.00279988397025988,0,0,0,0.0650473364860087,0.0206155400896009,0.884618307476974
"724",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"725",0,0.0689789032844772,0,0,0,0.931021096715523,0,0,0,0,0,0,0,0.931021096715523
"726",0,0,0.196433822597418,0,0,0,0,0,0,0.00877445287187286,0.794791724530709,0,0,0.794791724530709
"727",0,0,0.98452738429871,0,0,0,0,0,0,0,0.01547261570129,0,0,0.98452738429871
"728",0,0.361068028402405,0,0,0,0.638931971597595,0,0,0,0,0,0,0,0.638931971597595
"729",0,0.0114075804180067,0.0294611147033316,0.552493958222305,0,0.036624431314383,0,0,0,0.370012915341974,0,0,0,0.552493958222305
"730",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"731",0,0.0355755709512847,0.467779415038354,0,0,0.116841040689125,0,0,0,0.379803973321237,0,0,0,0.467779415038354
"732",0,0.366330056367015,0,0,0,0.633669943632985,0,0,0,0,0,0,0,0.633669943632985
"733",0,0.00708579311004733,0.0891236444823372,0.528032115940058,0,0.294450521391727,0,0,0,0.0813079250758299,0,0,0,0.528032115940058
"734",0,0.0863489593310354,0,0,0,0.913651040668964,0,0,0,0,0,0,0,0.913651040668964
"735",0,0,0.0167963433480808,0,0,0,0.967261668214832,0.00989282800900581,0,0,0,0.00604916042808178,0,0.967261668214832
"736",0,0.0045996720596118,0.975926064711904,0,0,0.0194742632284844,0,0,0,0,0,0,0,0.975926064711904
"737",0,0,0,0.790892637104565,0,0.183471657268078,0.025635705627357,0,0,0,0,0,0,0.790892637104565
"738",0,0.0141659722090672,0.801885086188171,0,0,0.183948941602762,0,0,0,0,0,0,0,0.801885086188171
"739",0,0,0.0217542184096883,0,0,0,0.961127817625322,0.0104556140790504,0,0,0,0.00666234988593994,0,0.961127817625322
"740",0,0.139874959150267,0.40319690473489,0,0,0.383548999344992,0,0,0,0.0733791367698505,0,0,0,0.40319690473489
"741",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"742",0,0.122799495146209,0.603469413880121,0.0133062299586849,0,0.256148826942561,0,0,0,0.00427603407242359,0,0,0,0.603469413880121
"743",0,0.146928533227507,0.226784206887639,0,0,0.152058943819305,0,0,0,0.474228316065549,0,0,0,0.474228316065549
"744",0,0,0.896058204049352,0,0,0,0,0,0,0.103941795950648,0,0,0,0.896058204049352
"745",0,0,0.0196324228100338,0,0,0,0.960782496951864,0.0109841194635881,0,0,0,0.00860096077451427,0,0.960782496951864
"746",0,0,0,0.0406529399781292,0,0.901571586901525,0,0,0.0577754731203459,0,0,0,0,0.901571586901525
"747",0.678478506637524,0.0415388882230398,0.169906649775113,0,0,0.0883809857434991,0.0216949696208236,0,0,0,0,0,0,0.678478506637524
"748",0,0,0,0.822380854593936,0,0.177619145406064,0,0,0,0,0,0,0,0.822380854593936
"749",0,0,0.966856059841724,0,0,0.0331439401582764,0,0,0,0,0,0,0,0.966856059841724
"750",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"751",0,0.200332810235703,0.188149646396402,0,0,0.183021546290353,0,0,0,0.428495997077542,0,0,0,0.428495997077542
