"","prediction.score.Exc.L2.3.RORB.CCDC68","prediction.score.Inh.L3.5.VIP.TAC3","prediction.score.Exc.L5.6.FEZF2.FILIP1L","prediction.score.Exc.L5.THEMIS.SLC22A18","prediction.score.Exc.L6.THEMIS.SNTG2","prediction.score.OPC.L1.6.PDGFRA.COL20A1","prediction.score.Exc.L5.6.FEZF2.C9orf135.AS1","prediction.score.Oligo.L2.6.OPALIN.FTH1P3","prediction.score.Inh.L5.6.PVALB.GAPDHP60","prediction.score.Exc.L3.5.RORB.LNX2","prediction.score.Inh.L3.5.VIP.IGDCC3","prediction.score.Inh.L1.3.SST.FAM20A","prediction.score.Exc.L5.6.FEZF2.IFNG.AS1","prediction.score.Inh.L5.6.PVALB.ZFPM2.AS1","prediction.score.Inh.L1.3.VIP.FNDC1","prediction.score.Exc.L2.LINC00507.GLRA3","prediction.score.Inh.L1.LAMP5.NMBR","prediction.score.Inh.L5.6.LAMP5.CRABP1","prediction.score.Exc.L5.6.FEZF2.SH2D1B","prediction.score.Inh.L1.2.SST.CLIC6","prediction.score.Exc.L3.LAMP5.CARM1P1","prediction.score.Inh.L5.SST.RPL35AP11","prediction.score.Astro.L1.6.FGFR3.PLCG1","prediction.score.Inh.L1.LAMP5.RAB11FIP1","prediction.score.Exc.L3.RORB.OTOGL","prediction.score.Exc.L6.THEMIS.LINC00343","prediction.score.Inh.L1.LAMP5.BMP2","prediction.score.Micro.L1.6.TYROBP.CD74","prediction.score.Exc.L6.FEZF2.KLK7","prediction.score.Inh.L5.PVALB.LRIG3","prediction.score.Inh.L1.5.VIP.SMOC1","prediction.score.Inh.L2.5.PVALB.HHIPL1","prediction.score.Inh.L1.6.LAMP5.AARD","prediction.score.Exc.L3.THEMIS.ENPEP","prediction.score.Inh.L1.PAX6.MIR101.1","prediction.score.Exc.L3.5.RORB.RPRM","prediction.score.Inh.L5.6.SST.ISX","prediction.score.Inh.L5.6.SST.C4orf26","prediction.score.Inh.L1.PVALB.SST.ASIC4","prediction.score.Exc.L5.THEMIS.LINC01116","prediction.score.Inh.L1.6.PVALB.COL15A1","prediction.score.Oligo.L3.6.OPALIN.LRP4.AS1","prediction.score.Exc.L3.5.FEZF2.ASGR2","prediction.score.Inh.L1.2.SST.CCNJL","prediction.score.Exc.L2.3.LINC00507.DSG3","prediction.score.Exc.L5.RORB.MED8","prediction.score.Inh.L2.5.PVALB.RPH3AL","prediction.score.Inh.L3.5.SST.GGTLC3","prediction.score.Oligo.L5.6.OPALIN.LDLRAP1","prediction.score.Inh.L5.6.SST.KLHL1","prediction.score.Inh.L1.6.LAMP5.CA1","prediction.score.Oligo.L3.6.OPALIN.ENPP6","prediction.score.Inh.L1.2.VIP.HTR3A","prediction.score.Exc.L5.6.THEMIS.SMYD1","prediction.score.Astro.L1.FGFR3.SERPINI2","prediction.score.Inh.L3.PVALB.SAMD13","prediction.score.Inh.L5.6.PVALB.MEPE","prediction.score.Inh.L3.5.VIP.HS3ST3A1","prediction.score.Inh.L2.PAX6.FREM2","prediction.score.Exc.L3.5.RORB.LINC01202","prediction.score.Exc.L6.FEZF2.POGK","prediction.score.Exc.L6.FEZF2.FFAR4","prediction.score.Exc.L6.THEMIS.SLN","prediction.score.Exc.L6.FEZF2.PROKR2","prediction.score.Exc.L5.6.THEMIS.TNFAIP6","prediction.score.Inh.L1.5.VIP.PHLDB3","prediction.score.Inh.L2.PVALB.FRZB","prediction.score.Exc.L5.THEMIS.VILL","prediction.score.Inh.L5.6.PVALB.SST.CRHR2","prediction.score.Inh.L3.5.PVALB.ISG20","prediction.score.Exc.L5.6.FEZF2.LPO","prediction.score.Exc.L3.5.RORB.TNNT2","prediction.score.Inh.L1.2.VIP.WNT4","prediction.score.Inh.L1.SST.DEFB108B","prediction.score.Endo.L2.5.NOSTRIN.SRGN","prediction.score.Inh.L5.6.SST.PAWR","prediction.score.Inh.L1.VIP.KLHDC8B","prediction.score.Exc.L2.3.RORB.PTPN3","prediction.score.Inh.L5.6.SST.BEAN1","prediction.score.Inh.L1.6.LAMP5.NES","prediction.score.Exc.L2.LAMP5.KCNG3","prediction.score.Exc.L5.THEMIS.FGF10","prediction.score.Exc.L2.3.RORB.RTKN2","prediction.score.Exc.L5.FEZF2.NREP.AS1","prediction.score.Inh.L5.6.PVALB.KCNIP2","prediction.score.Inh.L2.VIP.SLC6A16","prediction.score.Inh.L5.6.SST.PIK3CD","prediction.score.Inh.L1.3.VIP.CBLN1","prediction.score.Inh.L6.SST.TH","prediction.score.Astro.L1.6.FGFR3.AQP1","prediction.score.Exc.L5.THEMIS.RGPD6","prediction.score.Exc.L5.6.FEZF2.OR1L8","prediction.score.Exc.L5.FEZF2.RNF144A.AS1","prediction.score.Inh.L2.3.SST.NMU","prediction.score.Inh.L3.5.SST.CDH3","prediction.score.Inh.L1.2.VIP.EXPH5","prediction.score.Inh.L3.5.SST.OR5AH1P","prediction.score.Inh.L1.PAX6.CHRFAM7A","prediction.score.Inh.L1.3.VIP.HSPB6","prediction.score.Exc.L5.FEZF2.PKD2L1","prediction.score.Inh.L1.2.PVALB.CDK20","prediction.score.Inh.L3.6.VIP.ZIM2.AS1","prediction.score.Exc.L5.FEZF2.CSN1S1","prediction.score.Oligo.L2.6.OPALIN.MAP6D1","prediction.score.Inh.L1.SST.P4HA3","prediction.score.Inh.L3.6.VIP.UG0898H09","prediction.score.Inh.L1.3.VIP.CHRNA2","prediction.score.Inh.L1.2.VIP.PTGER3","prediction.score.Inh.L5.6.PVALB.FAM150B","prediction.score.Exc.L2.LINC00507.ATP7B","prediction.score.Inh.L1.6.SST.NPY","prediction.score.Inh.L2.5.VIP.BSPRY","prediction.score.Inh.L1.2.SST.PRRT4","prediction.score.Exc.L5.6.FEZF2.CFTR","prediction.score.Inh.L5.6.VIP.COL4A3","prediction.score.Inh.L1.2.VIP.SCML4","prediction.score.Inh.L3.6.PAX6.LINC01497","prediction.score.Exc.L6.FEZF2.PDYN","prediction.score.Inh.L1.LAMP5.PVRL2","prediction.score.Inh.L1.6.VIP.SLC7A6OS","prediction.score.Inh.L2.5.VIP.SOX11","prediction.score.VLMC.L1.5.PDGFRA.COLEC12","prediction.score.Exc.L3.5.RORB.LAMA4","prediction.score.Inh.L1.5.VIP.LINC01013","prediction.score.Inh.L5.6.SST.FBN2","prediction.score.Inh.L1.5.VIP.CD27.AS1","prediction.score.Exc.L3.5.FEZF2.LINC01107","prediction.score.Inh.L5.6.SST.DNAJC14","prediction.score.max"
"492",0.12503173844167,0,0,0,0,0,0.0520291737650865,0,0,0,0,0.015081781275309,0,0.0353666802914286,0,0.231798272643642,0,0,0,0,0.0186243081431195,0,0,0,0.102004529608052,0,0,0,0.0410275754224122,0,0,0,0,0,0,0.0226530348833629,0,0,0,0,0,0,0,0,0.0295534350177772,0,0.11934335086587,0,0,0,0,0,0,0,0,0.0885520479328639,0,0,0,0.0538538712184883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150730743694351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500071261214832,0,0,0,0,0,0.231798272643642
"493",0.0391824607764442,0,0,0,0,0,0.0141941460181686,0,0.00459550576052548,0,0,0,0,0.192608336852384,0,0.0589979520797492,0,0,0,0,0.0171171342323689,0,0,0,0.00900296393402651,0,0,0,0.0126228185214381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0066492731498879,0,0.401062422900991,0,0,0,0,0,0,0,0,0.122553008355457,0,0,0,0.0174336002501904,0,0,0,0,0,0,0,0,0.0031810355702545,0,0,0,0,0,0,0,0,0,0.0413849407423098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479502282561966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114641725996081,0,0,0,0,0,0.401062422900991
"494",0.397356846290695,0,0,0,0,0,0.141900745610133,0,0,0,0,0.0106919553746157,0,0,0,0.0866238794791008,0,0,0,0,0,0,0,0,0.0923678742972908,0,0,0,0,0,0,0,0,0.0813482025363614,0,0,0,0,0,0,0,0,0,0,0.0529415953275596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117493592107235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192753089770088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397356846290695
"495",0.218203696729916,0,0,0,0,0,0.0954712129241292,0,0,0,0,0,0.0105234273837144,0,0,0.10550770101878,0,0,0.0127907800046931,0,0.000651024486634372,0,0,0,0.18829838074949,0,0,0,0.0345732712054656,0,0,0,0,0,0,0.0687612944212254,0,0,0,0,0,0,0,0,0,0,0,0.0279465174425823,0,0,0,0,0,0,0,0,0,0,0,0.123053183003991,0,0,0,0,0,0,0,0,0,0,0,0.00555212325265739,0,0,0,0,0,0.0767175923662747,0.000142313486883844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318074815235629,0,0,0,0,0,0.218203696729916
"496",0,0,0,0,0,0,0,0,0.0478911191455168,0,0,0,0,0.151277779408949,0.0117586278520651,0,0.111860596685288,0,0,0,0.00102032614494122,0,0,0,0,0,0.0590402849232195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362525271336447,0,0,0,0,0,0,0,0,0.0466125488986653,0,0,0,0,0,0,0,0,0,0,0,0,0.0047033080411445,0,0,0,0,0.060997493568409,0,0,0,0,0.0975451524088914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155330008514101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029234490735054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362525271336447
"497",0.138238342076373,0,0,0,0,0,0.0484171633514406,0,0,0.0468270979467076,0,0,0,0,0,0.424107583339683,0,0,0,0,0,0,0,0,0,0,0,0,0.016710488993289,0,0,0,0,0,0,0.0812913217258144,0,0,0,0,0,0,0,0,0.0173096457965816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259837490420281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180878140329726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202364673983568,0,0,0,0,0,0.424107583339683
"498",0.0624686810373252,0,0,0,0,0,0.0805202343020456,0,0,0.00803794502026666,0,0.0331758127378128,0.0359704475834998,0,0,0.075490608978731,0,0.0333207946199523,0.0153073670884563,0,0.00163897491835671,0,0,0,0.201614182966342,0,0,0,0.0365704181992258,0,0,0,0,0,0,0.0926245352051059,0,0,0,0,0,0,0,0,0,0,0,0.0998040169262883,0,0,0.0898576473987957,0,0,0,0,0,0,0,0,0.0894101510527725,0,0,0,0,0,0,0,0,0,0,0,0.00729494704373146,0,0,0,0,0,0.0367585645798533,0.000134670341438172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201614182966342
"499",0,0,0,0,0,0,0,0,0.0244063594716922,0,0,0.0216218204426298,0,0.187885582516668,0.0171708815111865,0.0400640373575746,0,0,0,0,0.0109828789003995,0,0,0,0.0365556993280438,0,0,0,0.020660364569437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140592635829888,0,0.364600569081935,0,0,0,0,0,0,0,0,0.113159772369807,0,0,0,0.0274945391823542,0,0,0,0,0,0,0,0,0.00324621142298939,0,0,0,0,0,0,0,0,0,0.0692021043671932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0488899158951012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364600569081935
"500",0.113606580703559,0,0,0,0,0,0.10801830851141,0,0,0.0203917189893708,0,0,0,0,0,0.161957715231484,0,0,0,0,0.0411178718033285,0,0,0,0.0688620483196172,0.0146788993990171,0,0,0.0515126680103529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354188562318274,0,0,0,0,0,0,0,0,0.0320223024503046,0,0,0,0.19963657072654,0,0,0,0,0,0,0,0,0,0,0,0.00843445531186478,0,0,0,0,0,0.125488038942601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188539653687231,0,0,0,0,0,0.19963657072654
"501",0,0,0,0,0,0,0,0,0.10335981719192,0,0,0,0,0.173081240873919,0,0,0,0,0,0.0454033499574256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278230451827913,0,0,0.387567418748072,0,0,0,0,0,0,0,0,0.0464004833513431,0,0,0,0,0,0,0,0,0,0,0,0,0.00559711520254499,0,0,0,0,0,0,0,0,0,0.139638662334823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428214508361006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283074163210605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387567418748072
"502",0.053439470704527,0,0.00343322996589221,0,0,0,0.220671741533824,0,0,0.154069211343567,0,0,0,0,0,0.117969763449286,0,0,0.0298802869525159,0,0,0,0,0,0,0,0,0,0.0257495963439854,0,0,0,0,0,0,0.0191475478823876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491107245847969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172597853600727,0,0,0,0,0,0,0,0,0,0,0,0,0.153930573638489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220671741533824
"503",0.0778021847248425,0,0,0,0,0,0.148383018896719,0,0,0.0541362463550327,0,0,0,0,0,0.240101342928613,0,0,0,0,0,0,0,0,0.0154157359969549,0.0155127289872092,0,0,0.0356514989369302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137465895098362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260655190113867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148761579614709,0,0,0,0,0,0.260655190113867
"504",0.205873660558681,0,0,0,0,0,0.0713755221209319,0,0,0,0,0,0,0,0,0.33739085007401,0,0,0,0,0.00632364079617728,0,0,0,0.0446827514109055,0,0,0,0.0220221404201675,0,0,0,0,0,0,0.119896424862148,0,0,0,0,0,0,0,0,0.0199456011562155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545016120140957,0,0,0,0,0,0,0,0,0,0,0,0.00701443847162464,0,0,0,0,0,0.0407836357174671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701897223975757,0,0,0,0,0,0.33739085007401
"505",0.130368673878738,0,0,0,0,0,0.119046050473845,0,0,0.0356556239915558,0,0,0,0,0,0.21877814631596,0,0,0,0,0,0,0,0,0.0776461034111944,0,0,0,0.0285500994245181,0,0,0,0,0,0,0.0143920411152269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163527255549403,0,0,0,0,0,0,0,0,0,0,0,0.00919220028743084,0,0,0,0,0,0.164621207767445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382225977846831,0,0,0,0,0,0.21877814631596
"506",0.0259236668809467,0,0,0,0,0,0,0,0.0130039122029009,0,0,0.0039414035771611,0,0.215918253722185,0,0.0862708333475718,0,0,0,0,0.00428011767758643,0,0,0,0,0,0,0,0.0115343094618681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120256136139252,0,0.364686218756225,0,0,0,0.0211220224832982,0,0,0,0,0.121718657334656,0,0,0,0.0130772937847989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474421771728778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470677090537244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119878109302742,0,0,0,0,0,0.364686218756225
"507",0,0,0,0,0,0,0,0,0.100861709407127,0,0,0,0,0.0762999803889037,0,0,0,0.0642767764864615,0,0.0277568614997932,0,0,0,0,0,0,0,0,0,0,0,0,0.0201640114338972,0,0,0,0,0,0,0,0,0,0,0.0300568963797042,0,0,0.314260792878211,0.00400119481921078,0,0,0.208281300409051,0,0,0,0,0.00264375260993523,0,0,0,0,0,0,0,0,0,0,0,0,0.00521384206711484,0,0,0,0,0,0,0,0,0,0.079781687025085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502953993419851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016105795253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314260792878211
"508",0.0615112669466772,0,0,0,0,0,0.0867985723887949,0,0.0112087521890691,0,0,0.0640733041143018,0.0125306850937626,0.0201175075171195,0,0.071497406856003,0,0.0516678896843872,0,0.00299288427216427,0.0200912114024683,0,0,0,0.25540156517278,0,0,0,0.0168537268985552,0,0,0,0,0,0,0.00691486181705654,0,0,0,0,0,0,0,0,0,0,0.0688938506292775,0,0,0,0.0870975322846325,0,0,0,0,0.00978904379857287,0,0,0,0.115648018723816,0,0,0,0,0,0,0,0,0,0,0,0.0104069496339322,0,0,0,0,0,0.00923978592358865,0.0172651846530405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25540156517278
"509",0.205413831678222,0,0,0,0,0,0.0283203128764448,0,0,0.00778226600561766,0,0,0,0,0,0.381523313402207,0,0,0,0,0,0,0,0,0.0179288128522059,0.0187879281967544,0,0,0,0,0,0,0,0,0,0.167394986173943,0,0,0,0,0,0,0,0,0.013503572319267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276743558765226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715430888431984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601275317756176,0,0,0,0,0,0.381523313402207
"510",0.0536627005337898,0,0,0,0,0,0.0172714635277269,0,0.00766990648911744,0,0,0,0,0.16231565717982,0,0.132727385675315,0,0,0,0,0.00947456310242698,0,0,0,0,0,0,0,0.0195548774933862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220382036146565,0,0.316945873712468,0,0,0,0,0,0,0,0,0.138715852945138,0,0,0,0.0137881771213322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509473456579859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363387607837746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185492321630625,0,0,0,0,0,0.316945873712468
"511",0.0148390318634504,0,0,0,0,0,0.0057382502401595,0,0.021971180793987,0,0,0,0,0.226669851057942,0,0.00745693081318984,0,0,0,0,0.00818696689556178,0,0,0,0.0142091931055767,0,0,0,0.00896357297788183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455791961774349,0,0,0,0,0,0,0,0,0.0963854428393362,0,0,0,0.0161677402317235,0,0,0,0,0,0,0,0,0.0042377423493331,0,0,0,0,0,0,0,0,0,0.0628041404999881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565779945575213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455791961774349
"512",0.0077095452034303,0,0,0,0,0,0,0,0.0265627708289585,0,0,0.00628773150371778,0,0.21487355096666,0,0.0133260486525076,0,0,0,0,0.012560793977234,0,0,0,0.0214192277154303,0,0,0,0.00794596648039687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446958856496039,0,0,0,0,0,0,0,0,0.0972315053967173,0,0,0,0.0175223095447018,0,0,0,0,0,0,0,0,0.00487228557137233,0,0,0,0,0,0,0,0,0,0.0688367961050312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538926115578036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446958856496039
"513",0,0,0,0,0,0,0,0,0,0,0,0.515046449216601,0.0158380839327987,0,0,0,0,0.00356197402668728,0,0.0123002021377169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741637869609855,0,0,0,0.336277487327976,0,0,0.00250339801072483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230572994933584,0,0,0.00495289500290281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240736091986126,0,0,0.0124099574213786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042562265535144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515046449216601
"514",0.146670985780714,0,0,0,0,0,0.104277857635432,0,0,0.0141514900789066,0,0,0.00655064834419599,0,0,0.190604734739521,0,0.0180823720865794,0,0,0.00828345404673922,0,0,0,0.15579804306565,0,0,0,0.0268118796119723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911166321723366,0,0,0,0,0,0,0,0,0.102994148189642,0,0,0,0,0,0,0,0,0,0,0,0.00903291577985788,0,0,0,0,0,0.0779307685949992,3.5945980797443e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476581238926558,0,0,0,0,0,0.190604734739521
"515",0,0,0,0,0,0,0,0,0.0904589152841243,0,0,0.0585392366999796,0.00980676073124207,0.0668536517265413,0.0045098876357595,0,0,0,0,0.104577854728898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777486165367646,0,0,0.146360669772857,0.229263739591659,0,0,0,0,0,0,0,0.00539655034261524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157004871214493,0,0,0.131993524484521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445432246141755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142468807294133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229263739591659
"516",0.211149561298782,0,0,0,0,0,0.0552173934063787,0,0,0.021803981363948,0,0,0,0,0,0.43208733281441,0,0,0,0,0,0,0,0,0.0168776370694293,0,0,0,0,0,0,0,0,0,0,0.130717785021203,0,0,0,0,0,0,0,0,0.0156747654207904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565183084708675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599532351341909,0,0,0,0,0,0.43208733281441
"517",0.131536865131241,0,0,0,0,0,0.0322765875180601,0,0,0,0,0,0,0.0879883979409939,0,0.108761806481153,0,0,0,0,0.0260414064067318,0,0,0,0.085868474059577,0,0,0,0.029400678790415,0,0,0,0,0,0,0.0342797120925176,0,0,0,0,0,0,0,0,0.0121742988080485,0,0.151455947868521,0,0,0,0,0,0,0,0,0.0906745390464329,0,0,0,0.0673265738278845,0,0,0,0,0,0,0,0,0,0,0,0.00911405991431751,0,0,0,0,0,0.0173041526430461,0.0156111663628735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333109438350412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668743892731451,0,0,0,0,0,0.151455947868521
"518",0.171287023600686,0,0,0,0,0,0.156188734554186,0,0,0.0399666607022987,0,0,0,0,0,0.196878744572741,0,0,0,0,0,0,0,0,0.0314806910748134,0,0,0,0.0207467334560357,0,0,0,0,0,0,0.0221424036386829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127799743253157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2335092651474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2335092651474
"519",0.0374082553585333,0,0,0,0,0,0.0081619285066956,0,0.00782351635592347,0,0,0.00360210792589636,0,0.205276147494105,0,0.0991434923636695,0,0,0,0,0.00508184321519092,0,0,0,0.00998621078638556,0,0,0,0.0150245127678167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164593942570766,0,0.335723608185202,0,0,0,0,0,0,0,0,0.125826958702468,0,0,0,0.0173532617036636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454854226119255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483899996466974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192533401187504,0,0,0,0,0,0.335723608185202
"520",0.00581178373748304,0,0,0,0,0,0,0,0.0279093496663766,0,0,0.00163282603583907,0,0.235249304214629,0,0.0156689148666666,0,0,0,0,0.00478264687969593,0,0,0,0,0,0,0,0.00660671293784551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445986335792075,0,0.462802132737289,0,0,0,0,0,0,0,0,0.095380598421834,0,0,0,0.00828892504894783,0,0,0,0,0,0,0,0,0.00423986107845649,0,0,0,0,0,0,0,0,0,0.0756555984276429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515114825893735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462802132737289
"521",0.128660263160743,0,0,0,0,0,0.0712552384147692,0,0,0,0,0,0,0.00947666326876213,0,0.23350982307259,0,0,0,0,0.0367870797387242,0,0,0,0.0615032850406364,0.00212955774787335,0,0,0.0554694555494288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188801623159012,0,0.0728765558178219,0,0,0,0,0,0,0,0,0.0610573644642253,0,0,0,0.120730736090961,0,0,0,0,0,0,0,0,0,0,0,0.00458727964424318,0,0,0,0,0,0.0730662572632211,0.00841248826214955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415977901479494,0,0,0,0,0,0.23350982307259
