"","prediction.score.NK","prediction.score.CD4_T","prediction.score.Alveolar_Type_2","prediction.score.CD8_T","prediction.score.Monocytes","prediction.score.Macrophage","prediction.score.Alveolar_Type_1","prediction.score.Endothelial","prediction.score.DC","prediction.score.Fibroblast","prediction.score.Mast","prediction.score.B_cells","prediction.score.Muscle_cells","prediction.score.Proliferating_NK_T","prediction.score.Ciliated","prediction.score.Plasma","prediction.score.Club.cell","prediction.score.Basal","prediction.score.Proliferating_Macrophage","prediction.score.max"
"393",0,0,0.633500384197422,0,0,0,0.366499615802578,0,0,0,0,0,0,0,0,0,0,0,0,0.633500384197422
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"395",0,0,0,0,0.0732033568841367,0.926796643115863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926796643115863
"396",0,0,0,0,0.0878187626017915,0.912181237398209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912181237398209
"397",0,0,0,0,0.141107264705746,0.475465313379026,0,0.28984179297111,0.0679897658426052,0.0255958631015129,0,0,0,0,0,0,0,0,0,0.475465313379026
"398",0,0,0,0,0.0131054364212339,0.700675890029083,0,0.286218673549683,0,0,0,0,0,0,0,0,0,0,0,0.700675890029083
"399",0,0,0,0,0,0.974782684566362,0,0.0252173154336383,0,0,0,0,0,0,0,0,0,0,0,0.974782684566362
"400",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"401",0,0,0,0,0.0244362999734718,0.975563700026529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.975563700026529
"402",0,0,0,0,0.0755073017356911,0.924492698264309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.924492698264309
"403",0,0,0,0,0.021313497477134,0.192615453450656,0.0606376393589975,0.694371281673802,0.0144762282960113,0.0165858997433996,0,0,0,0,0,0,0,0,0,0.694371281673802
"404",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"405",0,0,0,0,0.0805204012686073,0.796938983779634,0,0.0871340371277785,0,0.0274612847426569,0,0,0,0,0,0,0,0,0.00794529308132279,0.796938983779634
"406",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"407",0,0,0,0,0,0,0.429548725564693,0,0,0,0,0,0,0,0,0,0.30270034502279,0.267750929412517,0,0.429548725564693
"408",0,0,0,0,0,0,0,0.0594713678449781,0,0.940528632155022,0,0,0,0,0,0,0,0,0,0.940528632155022
"409",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"411",0,0,0,0,0.0366172579327096,0.672948031695341,0.0318306794341516,0.0130806886548658,0,0,0.192314357565664,0,0,0,0,0,0,0,0.0532089847172677,0.672948031695341
"412",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"413",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"414",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"415",0,0,0,0,0.0616587175895854,0.938341282410415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938341282410415
"416",0,0,0.734668163898784,0,0,0,0.265331836101216,0,0,0,0,0,0,0,0,0,0,0,0,0.734668163898784
"417",0.0244906267299211,0,0,0.00443779593966181,0,0,0,0.971071577330417,0,0,0,0,0,0,0,0,0,0,0,0.971071577330417
"418",0,0,0,0,0.0643298568872742,0.815076151453686,0,0.12059399165904,0,0,0,0,0,0,0,0,0,0,0,0.815076151453686
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"420",0,0,0,0,0.00504852031615782,0.0692847596676791,0,0.912980712938168,0,0.0126860070779957,0,0,0,0,0,0,0,0,0,0.912980712938168
"421",0,0,0,0,0.0325145459417921,0.638983584947982,0,0.328501869110226,0,0,0,0,0,0,0,0,0,0,0,0.638983584947982
"422",0,0,0.964784450349947,0,0,0,0.0352155496500531,0,0,0,0,0,0,0,0,0,0,0,0,0.964784450349947
"423",0,0,0,0,0,0.708404925556857,0,0.291595074443143,0,0,0,0,0,0,0,0,0,0,0,0.708404925556857
"424",0,0,0.032694619117378,0.0040033269802074,0,0,0.0310844990405868,0.92065756102744,0,0.0108933359569294,0,0,0,0,0,0.000666657877459224,0,0,0,0.92065756102744
"425",0,0,0,0,0.108983134573477,0.848836625536021,0,0.020008803573307,0,0.0221714363171944,0,0,0,0,0,0,0,0,0,0.848836625536021
"426",0,0,0,0,0,0.0109376476483013,0.0255029867812849,0,0,0,0,0,0,0,0.963559365570414,0,0,0,0,0.963559365570414
"427",0,0,0,0,0,0,0.0046899965316315,0,0,0,0,0,0,0,0.995310003468369,0,0,0,0,0.995310003468369
"428",0,0,0.665575042245593,0,0,0,0.31582545023755,0.0185995075168564,0,0,0,0,0,0,0,0,0,0,0,0.665575042245593
"429",0.046476063326584,0.13954769265298,0,0.0789542657846369,0,0,0.23048627904612,0.026416350861247,0,0,0,0,0.189024820832394,0,0,0,0.177816093277323,0.111278434218714,0,0.23048627904612
"430",0,0,0,0,0.0388390406337486,0.961160959366251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961160959366251
"431",0,0,0.844493456708,0.00468586456583201,0,0.0106092690381434,0,0.00174219772684189,0.11404875560736,0,0,0,0,0,0,0.0244204563538224,0,0,0,0.844493456708
"432",0,0,0,0,0.0431792114086855,0.866325837061032,0,0,0.0825809903944201,0,0,0,0,0,0,0,0,0,0.0079139611358636,0.866325837061032
"433",0,0,0.946618358547687,0.00367197819962564,0,0,0.0413508997158883,0,0,0,0,0,0,0,0,0.0083587635367994,0,0,0,0.946618358547687
"434",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"435",0,0,0,0,0.0852796575264966,0.914720342473503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914720342473503
"436",0,0,0,0,0,0.921110845073507,0,0.0788891549264929,0,0,0,0,0,0,0,0,0,0,0,0.921110845073507
"437",0,0,0,0,0.080546791896648,0.736542464487269,0,0.182910743616083,0,0,0,0,0,0,0,0,0,0,0,0.736542464487269
"438",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"439",0,0,0,0,0,0,0.186784585010874,0.0179590358975118,0,0.572138479334842,0,0,0,0,0,0,0.0963430834383361,0.126774816318436,0,0.572138479334842
"440",0,0,0,0,0.020322802207631,0.979677197792369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979677197792369
"441",0,0,0,0,0,0,0,0.0257889016838508,0,0.00669904111186595,0,0,0.967512057204283,0,0,0,0,0,0,0.967512057204283
"442",0,0,0.733315674784853,0.00407333095286009,0,0,0.155670740473875,0,0,0.067542693386994,0,0,0,0,0,0.00936154698505768,0.0300360134163597,0,0,0.733315674784853
"443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"444",0,0,0,0,0.0970159947897934,0.902984005210207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902984005210207
"445",0,0,0.963034448923712,0,0,0,0.0369655510762878,0,0,0,0,0,0,0,0,0,0,0,0,0.963034448923712
"446",0,0,0,0,0,0.852800205831116,0.0405100118762109,0.106689782292673,0,0,0,0,0,0,0,0,0,0,0,0.852800205831116
"447",0,0,0,0,0,0.70532956017352,0,0.29467043982648,0,0,0,0,0,0,0,0,0,0,0,0.70532956017352
"448",0,0,0,0,0.0252393309446264,0.632668886926446,0,0.0789701335117108,0.227679966439385,0.0223533364193713,0,0,0,0,0,0,0,0,0.013088345758461,0.632668886926446
"449",0,0,0.991869614044092,0,0,0,0,0,0,0,0,0,0,0,0,0.00813038595590777,0,0,0,0.991869614044092
"450",0,0,0,0,0.0600113058373355,0.939988694162665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939988694162665
"451",0,0,0,0,0.0190906864541006,0.936055020622862,0,0,0.0448542929230376,0,0,0,0,0,0,0,0,0,0,0.936055020622862
"452",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"453",0,0,0.989059066677432,0,0,0,0.00280763342571868,0,0,0,0,0,0,0,0,0.00813329989684864,0,0,0,0.989059066677432
"454",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"455",0.0101116848037686,0.00359441639747162,0,0.0163087030735551,0.0383807644667912,0.269094417994711,0.46230578954815,0.0347032143052794,0.0655193057644377,0.0165402191936221,0,0.0304377814158614,0,0,0,0,0.0530037030363518,0,0,0.46230578954815
"456",0,0,0,0,0.0887647018875926,0.772763035267556,0,0,0,0.0178210182443318,0,0,0.12065124460052,0,0,0,0,0,0,0.772763035267556
"457",0,0,0,0,0,0.707356871356845,0,0.202593698418957,0,0,0,0,0,0,0,0,0,0,0.0900494302241989,0.707356871356845
"458",0,0,0.936231485562194,0,0,0,0.0508976616757398,0.00232681838949478,0,0,0,0,0,0,0,0.0105440343725713,0,0,0,0.936231485562194
"459",0,0,0.923280483170704,0,0,0,0.0750362705722617,0.00168324625703441,0,0,0,0,0,0,0,0,0,0,0,0.923280483170704
"460",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"461",0,0,0,0,0.108294707738493,0.875791549390701,0,0.00277187420051426,0,0.0131418686702915,0,0,0,0,0,0,0,0,0,0.875791549390701
"462",0.0926439920804697,0.0905658446136755,0,0.0803675982188941,0,0.0569866536421619,0,0.0819347772585018,0.0211382611602039,0,0.576362873026093,0,0,0,0,0,0,0,0,0.576362873026093
"463",0,0.124453091032967,0,0.0502657100319071,0,0,0,0.157787764768731,0,0,0.649760272346332,0.0177331618200628,0,0,0,0,0,0,0,0.649760272346332
"464",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"465",0,0,0.95441029742798,0,0,0,0.0437573561067116,0.00183234646530783,0,0,0,0,0,0,0,0,0,0,0,0.95441029742798
"466",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"467",0,0,0,0,0.173215967958,0.730736348566768,0,0.0185456449897522,0.0413032662923465,0.0361987721931341,0,0,0,0,0,0,0,0,0,0.730736348566768
"468",0,0,0.965412644969771,0,0,0,0.0156601588459195,0,0,0,0,0,0,0,0,0.0189271961843091,0,0,0,0.965412644969771
"469",0,0,0,0,0.0026645455248731,0.427261039290978,0,0.0045504844623404,0.00667697944205426,0,0.537702595789323,0,0,0,0,0,0,0,0.0211443554904313,0.537702595789323
"470",0,0,0.950856820011844,0,0,0,0.0471583745341153,0.00198480545404032,0,0,0,0,0,0,0,0,0,0,0,0.950856820011844
"471",0.272241541436529,0.159767860160983,0,0.561239891270447,0,0,0.0067507071320413,0,0,0,0,0,0,0,0,0,0,0,0,0.561239891270447
"472",0.0142907807707438,0,0,0,0.2935742090268,0.0127990049385153,0,0.679336005263941,0,0,0,0,0,0,0,0,0,0,0,0.679336005263941
"473",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"474",0,0,0.981608781216878,0,0,0,0.0183912187831215,0,0,0,0,0,0,0,0,0,0,0,0,0.981608781216878
"475",0,0,0,0,0.144499928386157,0.14723960355146,0,0.619785589432549,0.0670594501744198,0.0214154284554144,0,0,0,0,0,0,0,0,0,0.619785589432549
"476",0,0,0,0,0,0,0,0.644390947624362,0,0.355609052375638,0,0,0,0,0,0,0,0,0,0.644390947624362
"477",0,0,0,0.00932635715365059,0,0,0,0.792107127373399,0,0,0.19856651547295,0,0,0,0,0,0,0,0,0.792107127373399
"478",0,0,0,0,0.0770562122836157,0.922943787716385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922943787716385
"479",0,0,0,0,0.0298124930855419,0.896019912202813,0,0,0,0,0,0,0,0,0,0,0,0,0.0741675947116451,0.896019912202813
"480",0,0,0,0,0,0.974728825862,0,0.0252711741379999,0,0,0,0,0,0,0,0,0,0,0,0.974728825862
"481",0,0,0,0,0,0.0277000197100719,0,0.251036137715044,0,0.721263842574884,0,0,0,0,0,0,0,0,0,0.721263842574884
"482",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"483",0,0,0,0,0,0,0,0.999999999999999,0,0,0,0,0,0,0,0,0,0,0,0.999999999999999
"484",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"485",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"486",0,0,0,0,0.0315292059792447,0.968470794020756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968470794020756
"487",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"488",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"489",0,0,0,0,0.0356081782465259,0.216065332273163,0.0154662156977724,0.712561451025257,0,0.0202988227572821,0,0,0,0,0,0,0,0,0,0.712561451025257
"490",0.0214299389064169,0,0,0,0.364318227780985,0.0123908312091015,0,0.594115206804455,0,0,0.00774579529904238,0,0,0,0,0,0,0,0,0.594115206804455
"491",0,0,0,0,0,0,0.349418570689318,0,0,0,0,0,0,0,0,0,0.332104127513592,0.318477301797089,0,0.349418570689318
"492",0,0,0,0,0.0810370611293928,0.918962938870607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918962938870607
"493",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"494",0,0,0,0,0,0,0.505744242363151,0,0,0,0,0,0,0,0,0,0.222771398419709,0.27148435921714,0,0.505744242363151
"495",0,0,0,0,0.0852361003221686,0.914763899677832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914763899677832
"496",0,0,0,0,0,0,0.210148696291548,0.0159718827321961,0,0,0,0,0.773879420976256,0,0,0,0,0,0,0.773879420976256
"497",0,0.0393502250852396,0,0.00707089665796545,0.0313799961623783,0.108473109107532,0,0.758731942330119,0.0388484812233436,0.0161453494334213,0,0,0,0,0,0,0,0,0,0.758731942330119
"498",0,0,0,0,0,0.778906177119541,0,0.221093822880459,0,0,0,0,0,0,0,0,0,0,0,0.778906177119541
"499",0.221217380123137,0.223862068842002,0,0.343865427306871,0,0,0,0,0,0,0,0.176404640442996,0,0,0,0.0346504832849935,0,0,0,0.343865427306871
"500",0.00058026729211418,0,0,0,0,0,0.741513239705896,0.0144384268854873,0,0,0,0,0,0,0,0,0.103304478320019,0.140163587796483,0,0.741513239705896
"501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"502",0,0,0,0,0.0358071446609225,0.15102124772027,0,0.00505417473568777,0,0.0189063939147449,0,0,0.789211038968375,0,0,0,0,0,0,0.789211038968375
"503",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"504",0,0,0,0.0104756328308615,0,0.0100755316460852,0,0.333891268089661,0,0,0.645557567433392,0,0,0,0,0,0,0,0,0.645557567433392
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995352457370822,0,0,0.00464754262917866,0,0.995352457370822
"506",0,0,0.0864776266932167,0,0.0663899848935359,0.73126642897851,0.0693303281621694,0.0381339975372291,0,0,0,0,0,0,0,0,0,0,0.00840163373533825,0.73126642897851
"507",0,0,0,0,0.0153846303002776,0.76182205921132,0,0.222793310488403,0,0,0,0,0,0,0,0,0,0,0,0.76182205921132
"508",0,0,0,0,0,0.840079790973284,0,0.159920209026716,0,0,0,0,0,0,0,0,0,0,0,0.840079790973284
"509",0,0,0.106322241675539,0,0.0542940696382536,0.543185989055175,0,0.00301866945453305,0.238881819322002,0.0421395023978214,0,0,0,0,0,0.0121577084566763,0,0,0,0.543185989055175
"510",0,0,0.836649132230476,0,0,0,0.156676270865759,0.00195949043029055,0,0,0.00471510647347339,0,0,0,0,0,0,0,0,0.836649132230476
"511",0,0,0,0,0.0237047240890212,0.976295275910979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976295275910979
"512",0,0,0,0,0,0,0,0.722313662212524,0,0,0.0169611173055075,0,0.260725220481968,0,0,0,0,0,0,0.722313662212524
"513",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"514",0,0,0,0,0.0733900595972481,0.926609940402751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926609940402751
"515",0,0,0,0,0,0.957639153465459,0,0.042360846534541,0,0,0,0,0,0,0,0,0,0,0,0.957639153465459
"516",0,0,0,0,0.0447304185498487,0.591716303136597,0,0.354016297558335,0,0.00953698075521959,0,0,0,0,0,0,0,0,0,0.591716303136597
"517",0.0339627979052964,0.00320802686116868,0,0.00613617228441653,0.439515220964705,0.107313077654433,0,0.376954751134195,0.0329099531957858,0,0,0,0,0,0,0,0,0,0,0.439515220964705
"518",0,0,0,0,0.0219505204854381,0.978049479514562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978049479514562
"519",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"520",0.00948264865713416,0,0,0,0.508229880417816,0.0126206319034735,0,0.458557672072652,0.00826544683016781,0,0.00284372011875737,0,0,0,0,0,0,0,0,0.508229880417816
"521",0.000516036562559232,0,0,0,0,0,0.449342476485422,0.00988604255610422,0,0,0,0,0,0,0,0,0.256066595426554,0.284188848969361,0,0.449342476485422
"522",0,0,0.699441951333691,0,0,0,0.298314945835717,0.00224310283059172,0,0,0,0,0,0,0,0,0,0,0,0.699441951333691
"523",0,0,0,0,0.094636935538983,0.89747814684188,0,0,0,0,0,0,0,0,0,0,0,0,0.00788491761913746,0.89747814684188
"524",0,0,0,0,0.049088714309673,0.950911285690327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950911285690327
"525",0,0,0,0,0.302129549149886,0.471712021582581,0,0.173867135085032,0.0253260026301176,0.0269652915523839,0,0,0,0,0,0,0,0,0,0.471712021582581
"526",0,0,0,0,0.0891803327235952,0.843664488706702,0,0,0,0.0671551785697026,0,0,0,0,0,0,0,0,0,0.843664488706702
"527",0,0,0,0,0,0.751689818358323,0,0.248310181641678,0,0,0,0,0,0,0,0,0,0,0,0.751689818358323
"528",0.198806429997274,0.108478101248092,0,0.281650045581666,0,0,0,0.146260768296314,0,0,0.264804654876654,0,0,0,0,0,0,0,0,0.281650045581666
"529",0,0,0,0,0.0730204178076411,0.926979582192359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926979582192359
"530",0,0,0.744801418871306,0,0,0,0.253108199919443,0.00209038120925139,0,0,0,0,0,0,0,0,0,0,0,0.744801418871306
"531",0,0,0,0,0.0497571876108318,0.471166993001104,0,0,0,0.479075819388065,0,0,0,0,0,0,0,0,0,0.479075819388065
"532",0,0,0.946838375538268,0,0,0,0.0531616244617323,0,0,0,0,0,0,0,0,0,0,0,0,0.946838375538268
"533",0,0,0,0,0.0792664539963341,0.722197621618875,0.157234984641079,0,0,0,0.00774054787897319,0,0,0,0,0,0,0,0.0335603918647387,0.722197621618875
"534",0.337677214504348,0.119127082362359,0,0.531950946607864,0,0,0.00744862337271192,0.00379613315271725,0,0,0,0,0,0,0,0,0,0,0,0.531950946607864
"535",0,0,0,0,0,0.0249465213942737,0.00649939486030316,0,0,0,0,0,0,0,0.968554083745423,0,0,0,0,0.968554083745423
"536",0,0,0,0,0,0,0,0.0031031415431856,0,0.299271743772896,0,0,0.697625114683918,0,0,0,0,0,0,0.697625114683918
"537",0,0,0,0,0,0,0,0.0413432401775503,0,0.95865675982245,0,0,0,0,0,0,0,0,0,0.95865675982245
"538",0,0,0,0,0.00277161187637292,0.266603737419827,0,0.0297769952689091,0.00346147086659898,0,0.688937956584011,0,0,0,0,0,0,0,0.00844822798428012,0.688937956584011
"539",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"540",0,0,0,0,0.10237650739973,0.89762349260027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89762349260027
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"542",0,0,0,0,0.0193366610239454,0.511696692864365,0.0113395335469004,0.441742830505904,0,0.0158842820588859,0,0,0,0,0,0,0,0,0,0.511696692864365
"543",0,0,0,0.0103629876643593,0,0,0,0.752084453504306,0,0,0.237552558831335,0,0,0,0,0,0,0,0,0.752084453504306
"544",0,0,0,0,0,0.756434439887,0,0.243565560113,0,0,0,0,0,0,0,0,0,0,0,0.756434439887
"545",0,0,0,0,0.0198793492536221,0.980120650746378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980120650746378
"546",0.0088553309674814,0.00382132895736116,0,0.00624654490883195,0.0222456153336249,0.348072044808437,0,0,0.377622300333444,0.204848657049711,0,0.028288177641108,0,0,0,0,0,0,0,0.377622300333444
"547",0,0,0,0,0,0,0.00600861373992885,0,0,0,0,0,0,0,0.981612131951562,0,0,0.0123792543085079,0,0.981612131951562
"548",0.025815843177052,0.440655047508991,0,0.408911569638414,0.0100879449090907,0.0623370785262921,0,0,0.0521925162401603,0,0,0,0,0,0,0,0,0,0,0.440655047508991
"549",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"550",0,0,0,0,0,0,0.72455292205174,0,0,0,0,0,0,0,0,0,0.115828646162683,0.159618431785576,0,0.72455292205174
"551",0,0.0196714633773349,0,0,0,0.0209258360408488,0,0.00963400306105346,0.0077646242058298,0,0,0,0.942004073314933,0,0,0,0,0,0,0.942004073314933
"552",0,0,0,0,0.00723121785910312,0.525004938225348,0,0.161032430478718,0,0,0.253469114763379,0,0,0,0,0,0,0,0.0532622986734516,0.525004938225348
"553",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"554",0,0,0,0,0,0,0.358882967538211,0.0634679643513349,0,0.550466839870949,0,0,0,0,0,0,0,0.0271822282395055,0,0.550466839870949
"555",0,0,0.988155394800156,0,0,0,0,0.00237291908884223,0,0,0,0,0,0,0,0.0094716861110013,0,0,0,0.988155394800156
"556",0,0,0,0,0.0678326287547033,0.830853299663126,0,0.101314071582171,0,0,0,0,0,0,0,0,0,0,0,0.830853299663126
"557",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"558",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"559",0.0228204673262754,0,0,0,0.645937824903661,0.0928276340575414,0,0.203410456172778,0.0319884264226026,0,0.0030151911171412,0,0,0,0,0,0,0,0,0.645937824903661
"560",0,0,0,0,0,0,0.522619212886353,0,0,0,0,0,0,0,0,0,0.26066436766708,0.216716419446567,0,0.522619212886353
"561",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"562",0,0,0,0,0,0,0.755630403852894,0,0,0,0,0,0,0,0,0,0.092572451719344,0.151797144427762,0,0.755630403852894
"563",0.0243246840229727,0,0,0,0.638635659932545,0.12091557251371,0,0.194843831957708,0.0182788958343185,0,0.00300135573874625,0,0,0,0,0,0,0,0,0.638635659932545
"564",0.165354004270287,0.224088504252165,0,0.288498340487653,0.0777983399393052,0.0590512811812806,0,0.146413622604148,0.0261620160824808,0,0.0126338911826796,0,0,0,0,0,0,0,0,0.288498340487653
"565",0.0194624681717192,0,0.0117580256976186,0,0.682136451991323,0.0674460150565784,0,0.202027213969062,0.0137577714850371,0,0.0027881773693013,0,0,0,0,0.000623876259360383,0,0,0,0.682136451991323
"566",0.0306103990975854,0.0731816180807651,0,0.0635181123110978,0.235094503297071,0.383615664044807,0,0.0974768459169809,0.0604372403597563,0,0,0.0560656168919363,0,0,0,0,0,0,0,0.383615664044807
"567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"568",0,0,0.96665769702946,0,0,0,0.0141429008851607,0,0,0,0,0,0,0,0,0.0191994020853795,0,0,0,0.96665769702946
"569",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"570",0,0,0,0,0.239031466298068,0.597492485320749,0,0.148941815160104,0,0.0145342332210788,0,0,0,0,0,0,0,0,0,0.597492485320749
"571",0,0,0,0,0.0896910186617134,0.900596711027479,0,0,0,0,0,0,0,0,0,0,0,0,0.00971227031080773,0.900596711027479
"572",0,0,0.885439670821934,0,0,0,0.0812749960352991,0.0230237606178559,0,0,0,0,0,0,0,0.0102615725249109,0,0,0,0.885439670821934
"573",0,0,0,0,0.0851742625618908,0.792072284535972,0,0,0.104355485135058,0.0183979677670793,0,0,0,0,0,0,0,0,0,0.792072284535972
"574",0,0,0,0,0.0732432499546003,0.646307487711614,0,0.258893748494883,0,0.0215555138389028,0,0,0,0,0,0,0,0,0,0.646307487711614
"575",0,0,0,0,0.0562966408055431,0.3283961219557,0.422715303148518,0.0057287178349313,0,0.0184326562073493,0,0,0,0,0,0,0.0417132767214913,0.126717283326467,0,0.422715303148518
"576",0,0,0,0,0.0174587546951885,0.982541245304811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982541245304811
"577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"578",0.0316722463658559,0.569363237384337,0,0.398964516249807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569363237384337
"579",0.00815182706755721,0.00227837016213486,0,0,0.096019254127812,0.294876153813168,0,0.0307469362274656,0.564245422146605,0.00368203645525824,0,0,0,0,0,0,0,0,0,0.564245422146605
"580",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"581",0,0,0,0,0.11812007052696,0,0,0.847898052416648,0.033981877056392,0,0,0,0,0,0,0,0,0,0,0.847898052416648
"582",0,0,0,0,0.114467268287908,0.885532731712092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885532731712092
"583",0,0,0,0,0.0294354506685879,0.807239231786154,0,0.108278867263741,0,0.00836066323497159,0.00480800673532598,0,0,0,0,0,0,0,0.0418777803112197,0.807239231786154
"584",0,0,0,0,0.0466645295161455,0.953335470483855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953335470483855
"585",0,0,0,0,0.0197947167115854,0.861112828727839,0,0.0220184009459611,0,0.0970740536146146,0,0,0,0,0,0,0,0,0,0.861112828727839
"586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"587",0,0,0,0,0.0129832123070845,0.622763239745173,0,0.364253547947743,0,0,0,0,0,0,0,0,0,0,0,0.622763239745173
"588",0,0,0,0,0.0772541021048786,0.417079859951848,0,0.380255651634248,0.0944794140814649,0.0309309722275605,0,0,0,0,0,0,0,0,0,0.417079859951848
"589",0,0,0,0,0,0,0,0,0,0.924951759292362,0,0,0.0750482407076377,0,0,0,0,0,0,0.924951759292362
"590",0.000521208224912859,0,0,0,0,0,0.582723945447549,0,0,0,0,0,0,0,0,0,0.183212901212378,0.23354194511516,0,0.582723945447549
"591",0,0.135681157538025,0.00568437457917802,0.0165564178158525,0,0,0.0290143744683474,0.599516443422879,0,0,0,0,0.213547232175719,0,0,0,0,0,0,0.599516443422879
"592",0.0325387958546109,0.326656344619858,0,0.0757928662312899,0.11509498953566,0.254377558740717,0,0.0266053155668248,0.137578060165302,0.00254022068548541,0,0.0288158486002528,0,0,0,0,0,0,0,0.326656344619858
"593",0,0,0,0,0.0489399815320441,0.519037595280771,0,0,0,0,0,0,0,0,0.432022423187185,0,0,0,0,0.519037595280771
"594",0,0,0,0,0,0,0,0.403103427313323,0,0,0,0,0.596896572686677,0,0,0,0,0,0,0.596896572686677
"595",0,0,0,0,0.0824609699649209,0.871540870433485,0,0.0374564773148203,0,0,0,0,0,0,0,0,0,0,0.00854168228677371,0.871540870433485
"596",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"597",0,0,0.741438091502989,0,0,0,0.258561908497011,0,0,0,0,0,0,0,0,0,0,0,0,0.741438091502989
