,Astro,CA1,CA1-ProS,CA2-IG-FC,CA3,CR,CT SUB,Car3,DG,Endo,L2 IT ENTl,L2 IT ENTm,L2 IT PAR,L2_3 IT APr,L2_3 IT CTX,L2_3 IT ENTl,L2_3 IT HATA,L2_3 IT PPP,L2_3 IT ProS,L2_3 IT RSP,L2_3 IT RSPv,L3 IT ENTl,L3 IT ENTm,L4 RSP-ACA,L4_5 IT CTX,L5 IT CTX,L5 IT TPE-ENT,L5 NP CT CTX ,L5 NP CTX,L5 PPP,L5 PT CTX,L5_6 IT CTX,L6 CT CTX,L6 IT CTX,L6 IT ENTl,L6b CTX,L6b_CT ENT,Lamp5,Lamp5 Lhx6,Meis2 HPF,Micro-PVM,NP PPP,NP SUB,Ndnf HPF,Oligo,Pax6,Pvalb,SMC-Peri,SUB,SUB-ProS,Sncg,Sst,Sst Chodl,Vip
447,7.1613326e-10,0.023488957,0.10858057,2.2513762e-09,3.130982e-07,3.04803e-09,9.4518375e-09,0.0017025449,5.9232144e-09,1.9021582e-10,4.5292515e-07,0.007610963,0.0025834483,7.852448e-09,7.976287e-09,7.255639e-08,0.00700559,0.010227491,0.0025350354,1.5370995e-08,0.007475727,2.070547e-08,1.6960168e-08,1.8473573e-06,0.1731189,8.095576e-09,0.0808243,0.0038577325,0.18566185,5.924365e-08,9.0870955e-09,1.0653031e-08,2.6516684e-09,6.6570016e-09,1.3133219e-08,3.5852274e-09,6.2899232e-09,2.9512084e-09,0.0420597,0.0010325921,5.184871e-10,0.014817489,9.255088e-08,0.009504486,3.2652056e-10,0.003510385,0.028013678,4.91724e-10,2.53362e-08,2.0929784e-08,1.8368637e-09,0.2557516,0.030634014,7.3942613e-10
448,4.469317e-10,0.01634876,5.574678e-09,4.524125e-09,8.91996e-09,2.3370768e-09,7.310759e-09,1.22114026e-08,0.064077064,5.213186e-10,6.856195e-09,1.2135511e-08,0.23774227,1.4762329e-08,1.1136255e-07,1.1643518e-08,0.004412908,1.798514e-08,2.023497e-08,2.0954147e-08,6.603936e-09,1.1115614e-08,1.6521632e-08,0.0054089,2.2244254e-08,1.8318834e-08,1.5980587e-06,4.043861e-09,2.591644e-09,5.762925e-09,1.3608771e-08,1.7773237e-08,1.17479395e-08,0.5358612,0.0026434702,0.04602503,0.087478414,1.1354012e-09,1.8141028e-09,2.0661584e-09,3.2653444e-10,4.9680913e-09,2.8398048e-09,2.0465691e-09,6.551752e-10,4.237327e-09,1.5324546e-09,1.1718965e-09,1.0191203e-08,6.269361e-09,1.296502e-09,9.166061e-10,5.8088556e-10,9.1145796e-10
449,2.8369443e-10,0.015844285,4.8234905e-09,3.2772312e-09,0.03776199,1.1268698e-09,3.444917e-09,2.1011772e-08,4.942224e-09,3.414298e-10,1.2270967e-08,1.6402312e-07,0.00021682603,1.35725156e-08,0.114418425,4.8807762e-09,3.3618537e-09,1.9295648e-08,8.702088e-09,0.13370308,1.3183762e-08,8.395377e-09,7.0161685e-09,0.03027134,0.28971484,2.0529214e-08,2.7333724e-09,4.2188817e-09,1.8616138e-09,1.8147043e-09,3.1708811e-09,0.058802664,2.5540163e-09,5.450642e-09,1.8901547e-09,1.9994628e-09,3.7073349e-09,0.2903962,0.02886283,3.3731e-09,1.6277209e-10,3.0281357e-09,2.405442e-09,1.3845947e-09,3.5467143e-10,2.609215e-09,1.424521e-09,4.3468887e-10,5.5282303e-09,5.2935456e-09,8.495336e-10,6.597009e-10,7.2487946e-06,5.362451e-10
450,5.5372e-10,4.55821e-09,4.6524713e-09,5.28091e-09,3.3214664e-09,2.2987164e-08,2.1925844e-08,4.530076e-09,2.8520426e-09,3.1203273e-10,0.019817712,1.805547e-08,6.2679124e-09,1.8083439e-08,1.4530452e-08,9.8814175e-09,4.8702264e-09,2.9446431e-07,4.7041713e-09,0.03797245,0.006144931,0.0077409195,0.039153103,0.09395435,0.3370172,0.16065048,0.00038397516,0.00947724,6.1812834e-08,6.441118e-09,0.10088678,0.008336546,6.2717516e-09,1.00547295e-08,2.9700362e-09,3.0422491e-09,6.018018e-09,0.045931775,0.06759241,1.880128e-08,3.773764e-10,0.017590499,9.6724655e-09,0.018504847,3.3308972e-10,0.028844291,1.9451722e-09,8.471158e-10,1.9207562e-08,9.8657305e-09,1.5561039e-09,7.4502415e-10,4.689784e-10,7.0402384e-10
451,2.3497182e-10,2.5856764e-08,3.613448e-09,7.975897e-09,3.644971e-09,0.010494365,6.356226e-09,9.162509e-09,1.1636462e-08,2.6522748e-10,0.019143961,9.037e-09,1.4206504e-08,2.5453886e-07,0.065408126,3.0606756e-08,4.144546e-09,1.0928609e-08,3.3580918e-09,0.021847446,1.2018019e-07,1.14580644e-07,0.0317095,0.04919374,0.18870018,0.07455715,0.08694406,6.6077064e-09,9.031279e-09,5.0300204e-09,0.17702828,0.052308425,3.6421355e-09,6.7796178e-09,2.7108844e-09,2.4203681e-09,6.1675975e-09,0.12262551,0.052766938,1.9156845e-08,1.6436799e-10,1.6683018e-08,6.8967703e-09,0.014090934,1.639317e-10,0.033180606,1.3036199e-09,5.083862e-10,8.066166e-09,7.3009176e-08,1.4989436e-09,6.110462e-10,4.705972e-10,6.3659394e-10
452,4.5376514e-10,4.7118515e-08,5.0222972e-09,3.484258e-09,3.6898755e-09,0.0007476495,1.3684352e-08,2.8634313e-09,5.1979057e-09,4.1242879e-10,4.24849e-09,6.7246666e-09,1.1644435e-08,0.0097610075,3.4642818e-09,4.8392743e-09,4.4394217e-09,2.0716234e-08,6.7980586e-09,6.1179657e-09,2.1332635e-08,2.3575217e-06,0.3527404,7.80172e-09,3.636056e-09,3.6975654e-09,3.2489715e-09,7.591942e-09,5.6710037e-09,0.036164507,1.7350457e-08,2.8530134e-09,4.6612314e-09,3.718053e-09,5.7806586e-09,4.9739874e-09,8.113471e-09,0.19927359,0.055113006,4.372577e-08,2.2375324e-10,8.006659e-09,6.5733774e-09,6.1171335e-07,5.496661e-10,0.04347348,4.398854e-09,8.9730134e-10,0.3027231,8.17844e-09,2.3308842e-09,1.3110979e-09,9.55719e-10,1.4706667e-09
453,4.3498063e-10,0.016606936,5.351785e-09,1.682775e-08,7.640427e-09,2.100978e-09,7.564993e-09,9.408081e-09,1.2648467e-08,3.7494746e-10,1.0067466e-08,7.888855e-09,0.01867671,9.4452535e-09,0.043609727,6.3356964e-08,4.951812e-09,1.8517287e-08,6.2639596e-09,0.031323377,7.152107e-09,3.0176935e-07,0.12721407,0.013738932,0.38176966,1.6250247e-08,5.3997598e-09,4.824379e-09,3.1333645e-09,4.093185e-09,1.0620012e-08,4.1112383e-08,0.36705688,1.04153095e-08,4.3080277e-09,3.6152672e-09,2.8379995e-06,6.061917e-10,9.496381e-10,1.6930432e-09,2.2979259e-10,3.4867664e-09,2.9627536e-09,1.2061514e-09,4.0467318e-10,1.1601028e-09,8.948701e-10,1.3354622e-09,2.973586e-07,1.0373358e-08,7.7038165e-10,6.8614303e-10,4.0258374e-10,6.55487e-10
454,0.15580414,1.37496965e-08,8.220312e-09,2.4870763e-08,4.6092508e-09,6.608497e-09,2.7816662e-07,5.9182934e-09,0.014051313,0.000988062,8.918635e-09,1.04213225e-08,2.636747e-08,0.022856116,6.2981327e-09,7.599025e-09,1.18371375e-08,1.9444576e-08,8.73763e-09,1.1116134e-06,0.0039181598,5.5687708e-09,7.152788e-09,6.4933228e-09,4.0390846e-09,2.3702354e-08,1.37067415e-08,0.042347226,1.4019277e-08,0.012743727,0.266333,1.4778605e-08,0.04826379,0.07859323,1.4600052e-08,0.3172788,2.0738216e-08,7.935644e-10,2.8144056e-09,8.456602e-09,3.5527317e-10,0.03682079,9.173116e-09,3.649619e-09,1.5414127e-09,3.959787e-09,1.7853469e-09,1.3078133e-09,9.374371e-08,2.9225284e-08,9.1059077e-10,7.1437256e-10,4.0962342e-10,6.276475e-10
455,7.1351985e-10,2.3787837e-08,1.3610781e-08,2.5276217e-09,6.926958e-08,5.761737e-09,5.531696e-09,3.5237033e-09,0.099105515,6.179052e-10,2.2942444e-08,2.8698313e-08,2.0194987e-08,1.027429e-08,3.068407e-09,9.618579e-09,6.4689067e-09,6.4564314e-09,0.001045169,3.319308e-09,4.8337583e-09,3.725678e-09,4.790821e-09,3.2725782e-09,2.064278e-09,2.1422926e-09,4.183977e-09,3.1674392e-09,3.4548902e-09,1.2234354e-07,4.303259e-09,1.833533e-09,1.9692428e-09,2.7918752e-09,6.904776e-09,2.496702e-09,3.602157e-09,0.025098523,0.38248378,1.5220312e-08,3.415041e-10,0.0006327045,5.714817e-09,0.009709693,3.9653833e-10,0.013698888,3.524883e-08,5.950051e-09,1.7653557e-08,2.6818498e-06,4.629548e-09,0.45860416,0.009618433,1.5268724e-09
456,5.07971e-10,1.42592e-08,3.4119058e-08,0.0015340159,3.886371e-08,1.2158212e-08,0.046022676,1.3054116e-08,0.0012799818,6.045279e-10,0.00059422606,5.0381555e-08,7.092972e-08,9.898749e-09,0.26818895,1.41685295e-08,9.728412e-09,4.59923e-08,2.6908461e-08,8.974287e-07,0.0090853935,1.0435106e-08,6.6269106e-09,3.803254e-09,7.473697e-09,5.5559227e-08,9.982905e-09,7.3909323e-09,6.0369247e-09,4.4426525e-08,1.1141145e-08,0.00015068211,0.4045005,0.08768143,3.493205e-07,8.1559595e-09,0.17957705,6.640681e-10,9.970562e-10,2.3188003e-09,2.1544737e-10,7.016982e-09,7.2961783e-09,1.5219245e-09,4.2991752e-10,1.5720665e-09,1.3106091e-09,4.9915476e-09,0.0013834005,1.603662e-08,1.3311378e-09,6.5956546e-10,4.1174936e-10,6.915978e-10
457,4.4100962e-10,0.008970311,1.7706821e-08,1.2893118e-08,1.5901515e-08,8.428039e-09,0.0141856205,8.592185e-09,0.06903914,3.2126576e-10,5.681665e-09,6.954857e-09,6.1372867e-09,1.0464696e-08,3.4357972e-09,5.7838765e-09,2.3914938e-08,3.425849e-08,2.7167374e-07,4.3616017e-09,0.036992054,5.0331757e-09,5.0944666e-09,3.8640784e-09,3.6973624e-09,4.9204854e-09,0.069585055,0.0223253,0.22279942,5.9903797e-09,3.998266e-09,5.5650546e-09,4.545593e-09,0.15755215,0.03503967,7.025827e-09,2.2642203e-07,9.440845e-10,9.15592e-09,0.011542329,1.9642554e-10,1.3458982e-08,0.00026829264,4.077073e-08,4.925555e-10,0.0021005662,0.11053528,1.2752633e-09,1.3287121e-08,1.8122604e-08,1.2738392e-08,8.3602736e-10,4.189603e-10,0.23906408
458,5.1374904e-10,7.460746e-08,1.7500945e-08,9.804572e-09,8.695176e-09,2.2126578e-09,2.6621358e-08,5.4159686e-09,5.6175544e-09,3.4921027e-10,8.537445e-09,1.8998044e-08,0.0028745783,4.7057274e-08,6.1688193e-06,3.869962e-08,4.653038e-07,1.5955408e-08,1.9343998e-08,2.2205423e-08,1.47068535e-08,0.021254241,3.2029746e-07,1.2605248e-07,2.0024881e-08,2.4181006e-08,0.021367982,9.401159e-09,4.603533e-09,2.2758142e-08,0.3122327,0.04727637,5.596257e-08,0.56649786,6.939185e-08,4.458142e-09,0.028488653,1.4933069e-09,1.5426708e-09,2.4015858e-09,2.2391743e-10,8.6324565e-09,3.8680676e-09,1.6071172e-09,4.4634058e-10,2.0057662e-09,1.3350016e-09,7.703817e-10,1.2775573e-08,1.9060744e-08,1.1932861e-09,8.8367247e-10,8.0651974e-10,7.858519e-10
459,3.9610737e-10,1.07069384e-08,1.3737449e-07,4.9160023e-09,8.155587e-09,2.9521665e-09,0.015247145,4.5773096e-09,5.7579523e-09,3.391917e-10,9.241248e-09,8.653933e-07,2.1812962e-08,2.574453e-08,5.0979644e-08,1.1789053e-08,9.535295e-09,0.024011986,4.251189e-08,0.017262392,8.004274e-07,1.6980868e-08,1.4752097e-08,1.4025019e-08,1.1200458e-08,1.4327905e-07,1.3170343e-08,3.090151e-08,9.9605995e-09,1.9553927e-06,6.6887966e-05,0.048654396,2.3759537e-06,0.33202899,1.8081357e-08,2.9121532e-08,4.0412115e-08,0.031420726,0.009540277,1.6320636e-06,2.0748735e-10,2.393732e-08,3.193853e-08,2.8132064e-07,4.5542137e-10,2.6130122e-08,0.5098861,6.9990846e-10,1.29617265e-05,0.011859478,2.2759716e-09,2.3825132e-08,1.4747019e-08,9.895653e-10
460,3.426892e-10,1.7676662e-08,8.045124e-09,3.5065384e-09,7.067139e-09,3.6130208e-09,1.6665098e-07,9.25433e-09,1.129618e-08,2.982033e-10,0.0017511186,2.6504035e-08,1.1099254e-05,0.038793694,0.13576712,1.575009e-08,5.475241e-09,0.029708456,8.561979e-09,0.031888407,6.118659e-08,0.023126643,0.021038426,0.022733614,0.044493813,4.932549e-08,5.672878e-09,9.247678e-09,3.793464e-09,6.370325e-08,1.9724533e-08,9.2910994e-09,1.00980735e-08,6.5420425e-09,4.7066595e-09,3.8227244e-09,0.02178381,0.12545139,0.056667395,1.249968e-08,2.0345806e-10,0.1456713,8.640412e-09,0.0131588355,4.817879e-10,0.21674089,1.9792696e-09,7.408505e-10,0.0059789997,0.018882954,0.046351697,1.0976052e-09,6.071765e-10,3.2853917e-09
461,1.9713244e-10,6.74999e-09,3.2468166e-09,0.0039990596,5.9169762e-09,0.007452321,0.006941939,4.2178536e-09,2.2964994e-09,2.7699354e-10,4.6588625e-08,0.007202232,3.849422e-09,4.324936e-09,4.1553023e-09,4.004807e-09,3.6510834e-09,1.0366542e-08,3.839116e-09,0.0065551186,0.019696971,7.3658435e-09,4.8677236e-08,0.019802654,0.01662351,0.029826952,0.06623563,6.518159e-09,5.9231136e-09,5.2360605e-09,4.6090123e-09,0.018503997,0.13068669,0.122159585,2.2054468e-08,0.15948728,0.04375962,0.16991445,0.123188265,0.001023531,1.4276244e-10,0.0036784096,1.1595525e-08,0.007010728,1.5477471e-10,0.036250923,2.4722286e-09,6.2596744e-10,3.8186245e-09,5.210969e-09,8.9439506e-10,4.9822313e-10,3.4950371e-09,4.4161513e-10
462,4.3461457e-10,6.7016908e-09,5.2855063e-09,5.2357687e-09,6.133115e-09,1.585335e-09,5.0683653e-09,7.535751e-09,3.475254e-09,7.876422e-10,1.8958254e-08,1.016275e-08,2.4025308e-08,5.5512563e-09,0.016586691,6.526991e-09,4.8920676e-09,2.2568484e-08,3.7260923e-09,0.082212985,2.6666616e-08,1.2200995e-08,1.0534781e-08,0.03034734,0.42553258,1.9686121e-08,5.7157235e-09,6.5068977e-09,3.2366376e-09,2.200786e-09,4.874818e-09,0.11264906,2.5871219e-09,7.0762955e-09,2.5422073e-09,1.8066042e-09,2.7541682e-09,0.0244474,8.8970005e-09,2.9377904e-07,2.5025695e-10,3.1793252e-09,3.931317e-09,8.719378e-09,5.526397e-10,4.1150874e-09,0.30822343,1.3548845e-09,1.3066576e-08,5.457874e-09,1.6588472e-09,1.87558e-09,3.8334864e-09,8.4255825e-10
463,1.236744e-09,8.1807976e-08,2.4289792e-08,7.773465e-09,5.1465083e-08,0.017514618,4.9532476e-09,2.1528994e-08,0.028073793,2.4113858e-10,3.4181336e-09,2.789096e-09,5.502395e-09,8.923238e-09,3.73213e-09,3.0169076e-09,6.608182e-09,3.2188763e-09,1.9844867e-08,2.1332815e-08,0.052689504,2.9279745e-09,3.670091e-09,1.6935535e-09,2.0138997e-09,3.4778824e-09,0.119388245,3.2274121e-09,0.10272888,2.9452343e-09,2.2687878e-09,0.075238205,3.5975471e-09,0.23237191,0.026893342,2.222571e-09,1.11098455e-08,0.0142767,0.014271998,4.2219743e-09,2.7962977e-05,0.0001496015,3.7261727e-09,5.167631e-05,2.5684058e-10,0.08161856,9.758797e-10,7.6008494e-10,2.1554638e-09,4.7269184e-09,0.23470466,5.2012655e-10,9.629461e-10,2.3371665e-09
464,4.7018234e-10,2.4101922e-08,8.921151e-09,1.7556058e-08,1.00522655e-07,2.8406444e-09,0.0015139772,4.7386685e-08,6.171331e-09,4.4357437e-10,3.736429e-08,0.0005587243,1.886174e-08,1.4305803e-08,8.058855e-09,8.308677e-09,2.0211324e-07,2.5268651e-08,0.014454517,1.2437185e-08,0.005407402,4.551587e-09,5.027817e-09,3.5797627e-09,5.190326e-09,7.448359e-09,0.0551752,4.5994417e-09,3.485481e-09,6.241213e-09,4.560873e-09,0.10832661,1.1602536e-08,0.46233398,0.06118271,2.7991875e-09,9.146947e-08,1.3355416e-09,0.022840958,0.0013758522,2.6314748e-10,5.5486646e-09,5.1468763e-09,0.024672015,4.1943146e-10,9.885421e-08,0.17729898,6.5800504e-10,8.264289e-09,6.3245937e-09,0.006362578,1.0246557e-09,6.456148e-10,0.058495607
465,0.48771787,4.8631494e-09,5.4134084e-09,0.021614622,0.00021116385,1.403111e-07,6.998673e-09,4.2829127e-09,1.5385358e-07,0.0010483565,6.7505894e-09,4.0365262e-09,4.7510387e-09,0.00075355096,4.8307878e-09,3.5840486e-09,7.779576e-09,1.3953158e-08,5.0240194e-09,1.44600545e-08,1.8692486e-08,6.440802e-09,5.4085523e-09,1.2623116e-08,7.993452e-06,0.48335218,7.986658e-09,0.000108448825,1.9133115e-08,1.8536147e-08,1.46585775e-08,8.356536e-07,3.2433867e-08,4.7331254e-09,3.1868839e-09,6.0409864e-09,8.116121e-09,1.0877544e-09,1.3996726e-08,9.384456e-08,0.005184023,3.601414e-08,4.840688e-07,4.168482e-09,2.1580169e-09,1.0976235e-08,1.9974409e-09,1.0132579e-08,8.825095e-08,1.2862732e-08,1.4390983e-09,8.2054874e-10,4.7783605e-10,8.587026e-10
466,3.3828895e-10,0.031602155,2.7189664e-08,3.4051695e-09,8.676111e-08,3.0990064e-09,1.8914378e-08,1.5136953e-08,0.10142547,3.564453e-10,6.567568e-09,2.6338416e-08,0.007107539,4.5608363e-08,0.13709949,7.310529e-08,2.6960106e-06,1.0696991e-08,9.4665035e-07,8.440462e-09,4.9394755e-09,1.769234e-08,3.9182805e-08,5.7896132e-09,5.774047e-09,6.428715e-09,0.07459384,5.899025e-09,3.5366616e-09,7.3788593e-09,0.017978054,1.0957649e-08,0.23529254,0.30336636,0.01919031,0.015083391,0.05725535,7.942268e-10,1.3006328e-09,2.0149542e-09,2.1666048e-10,5.150319e-09,4.272899e-09,1.6368084e-09,4.880516e-10,2.6233773e-09,1.2486087e-09,9.672206e-10,1.1934243e-06,1.60298e-07,1.110001e-09,8.2282353e-10,4.6355839e-10,6.472845e-10
467,3.3662156e-10,1.5000532e-08,9.551458e-08,3.1435194e-09,1.7044699e-09,0.004429132,5.8347154e-09,2.1962763e-09,1.4869528e-08,2.2897087e-10,3.348985e-09,3.5928127e-09,7.118154e-09,0.0062903706,0.06592165,1.7972466e-08,3.431174e-09,4.994561e-09,4.4961896e-09,0.06347387,6.8267854e-09,2.224252e-08,0.03780911,0.003555247,2.8578548e-09,6.9708976e-09,5.752168e-09,0.0003414295,7.993448e-09,0.078559436,0.35630372,4.8485096e-09,1.4455888e-08,3.6221384e-09,5.8358895e-09,4.5575868e-09,6.7877757e-09,4.9987494e-09,4.580153e-09,1.2966742e-08,1.7719756e-10,1.7208109e-08,6.4886403e-09,3.4231697e-09,2.739949e-10,5.2017e-09,0.047055714,5.665239e-10,0.04911936,0.057141796,1.4999495e-09,0.20665169,0.023347205,7.1548223e-10
468,3.1857164e-10,1.1839449e-08,0.021757223,2.273389e-08,6.783486e-09,1.3935394e-09,4.0384456e-09,0.006814046,9.929156e-09,2.5428099e-10,0.0067628683,7.3241115e-09,0.012068002,0.03951409,0.30107388,0.03150245,2.7202098e-08,0.0027489671,1.0823174e-08,0.0591809,9.3082605e-08,5.280785e-09,6.351178e-09,5.731476e-09,1.373224e-07,0.2586677,0.092006296,5.186643e-09,3.540404e-09,3.7780166e-09,1.4220499e-08,0.014283126,4.1230006e-09,0.14537185,1.41990455e-08,2.0335413e-09,3.760532e-09,5.438972e-10,7.3860945e-10,1.1663497e-09,1.5962184e-10,2.322527e-09,3.2391376e-09,9.2477037e-10,2.7346556e-10,9.2725366e-10,6.717853e-10,9.75661e-10,6.3996173e-09,6.7942727e-09,9.2179075e-10,0.008248243,2.4762246e-09,3.1923306e-09
469,7.0202233e-10,1.5175951e-08,1.7799631e-07,3.2029043e-08,4.5213864e-09,2.0394386e-09,0.013037621,3.4917071e-09,1.29685445e-08,3.0442818e-10,0.081225455,1.3091501e-08,2.1798254e-08,5.0100695e-08,6.6817023e-09,0.09146012,1.2530649e-08,3.5360333e-08,1.4733455e-08,0.02633625,0.027033424,8.8216625e-09,1.1526773e-08,8.268628e-09,4.844521e-09,0.16446777,2.4972502e-08,0.18936151,0.051142182,0.0004515557,0.2996813,8.477864e-09,0.038333118,7.798589e-09,5.2022906e-09,6.5400747e-09,1.3741731e-08,7.5412177e-10,1.3030907e-09,2.6242128e-09,2.1064715e-10,3.9715516e-08,0.017468952,1.7439539e-09,4.9554855e-10,1.6795018e-09,2.8000209e-09,1.4598935e-09,2.641654e-07,1.1923456e-07,1.0430385e-09,1.0726808e-09,5.514059e-10,7.9001206e-10
470,2.1269307e-10,5.3486486e-09,2.1108582e-09,5.9730736e-09,2.6386089e-09,0.00093810476,0.12576652,2.0887405e-09,3.353235e-09,2.049364e-10,2.40769e-09,1.7685851e-09,1.6243232e-09,3.266468e-09,2.7583478e-09,1.7274858e-09,1.928265e-09,2.9684295e-09,1.7614599e-09,7.414117e-08,7.718342e-09,2.141794e-09,2.6504747e-09,2.7091327e-09,2.0731343e-09,0.014684213,6.7960237e-09,0.05063409,0.0022528574,4.856609e-09,2.0495264e-08,0.09834585,0.23522243,1.421159e-05,3.9748613e-09,0.067012124,0.1462196,0.23549455,0.019666119,1.6488612e-09,1.4452037e-10,2.3429338e-08,8.751658e-09,1.04326e-09,2.435324e-10,2.0854842e-09,1.0535675e-09,4.820716e-10,4.0539843e-09,4.689905e-09,5.397196e-10,4.7355847e-10,0.0037491592,4.0980336e-10
471,0.00060516904,8.056719e-09,4.977839e-09,2.4053803e-08,5.6467426e-09,4.955497e-09,1.2450718e-07,7.5181665e-09,1.9443016e-08,3.501767e-10,3.4697635e-08,1.3336045e-08,5.1414046e-09,4.198445e-08,1.4879991e-08,6.222924e-09,3.4000116e-09,4.6403372e-07,4.1366817e-09,0.049821265,0.027392944,1.2694548e-08,2.1332502e-08,3.3359537e-08,0.24523082,0.12870021,4.63815e-09,3.321e-08,2.0837979e-07,9.1870875e-09,1.1568969e-08,0.087235644,0.25720164,9.4710435e-09,3.925533e-09,2.9852134e-09,1.1348355e-08,1.1373205e-09,5.128227e-09,0.001394233,1.1359406e-09,3.4855563e-09,2.8961207e-08,5.601582e-09,4.2160128e-10,7.479534e-09,0.17085375,8.601844e-10,1.1851385e-08,1.05607185e-08,1.7174182e-09,0.031563073,1.0624939e-09,1.0310879e-09
472,3.1939185e-10,0.011781938,1.4475224e-08,6.147939e-09,1.7061426e-08,8.0578936e-08,0.0023775266,2.4558476e-08,0.06960118,2.6972527e-10,4.19045e-08,0.010429889,3.1819734e-08,3.0069906e-08,0.18002504,2.0816273e-08,8.186156e-09,1.3604703e-07,3.685991e-08,0.014016098,0.022843353,4.1423895e-08,0.009233751,5.7869812e-08,0.05404085,1.30537545e-08,1.4902914e-08,6.8883357e-09,4.8074162e-09,1.212583e-06,1.0458565e-08,0.10107295,9.943234e-09,0.107969336,0.0005146093,2.3991749e-09,1.0377057e-08,7.466074e-10,2.3820852e-09,4.2117403e-09,1.4979723e-10,3.856109e-09,0.004481973,3.235215e-09,4.1731738e-10,2.6974103e-09,2.1197826e-09,1.2195265e-09,0.00078073697,1.949589e-08,0.102800325,7.216416e-10,3.9309103e-10,0.30802864
473,4.0922926e-10,3.6594574e-08,5.8503784e-09,3.9966004e-09,1.0922338e-08,0.0069441637,0.009838392,0.20856205,9.479876e-09,6.2574435e-10,0.008465295,8.91656e-09,4.879272e-09,3.9456033e-08,4.853552e-09,5.4442157e-09,1.692915e-08,4.2560067e-08,4.3412354e-09,8.44709e-09,1.4613859e-07,2.8816201e-08,0.001544918,1.1491823e-08,5.76729e-09,4.5634213e-08,0.018442249,1.3414022e-08,0.022519384,0.014304768,8.410307e-09,1.9167869e-08,0.30715206,1.1875215e-08,6.772957e-09,4.8615054e-09,2.6762038e-08,0.14490332,0.03442084,5.246356e-08,2.9806924e-10,0.024978176,0.0001743464,0.06930805,5.06379e-10,0.12570626,2.2860613e-09,0.00058366597,0.0021515796,8.336133e-09,3.860288e-09,1.0949669e-09,7.502969e-10,1.6774564e-09
474,2.93698e-10,0.013722644,1.1487131e-08,7.2164563e-09,9.653749e-09,5.353226e-09,1.0917391e-08,1.8876422e-08,4.477579e-09,3.354111e-10,2.0791243e-08,0.004955541,0.007845158,8.6477305e-09,0.044872224,1.4586546e-08,4.3865587e-08,1.9353845e-08,0.0007450281,0.039137654,1.0731235e-08,1.574741e-08,1.2988934e-08,0.0022911534,0.03736967,5.5673133e-09,8.15415e-09,6.0415006e-09,4.539831e-09,6.367782e-09,6.49693e-09,4.01397e-08,4.401419e-09,0.030627009,9.097846e-09,2.5556954e-09,1.0234068e-08,5.1083773e-09,6.629532e-09,1.4744901e-07,1.6770771e-10,3.9618926e-09,5.8975833e-09,0.03589129,2.968966e-10,1.1838136e-08,2.3424647e-08,5.7123395e-10,1.0107906e-08,1.3389568e-08,0.0056989715,0.37238273,0.1778144,0.22664605
475,1.9759167e-10,7.89568e-09,5.204658e-09,1.825303e-09,4.068692e-09,4.1393005e-09,7.131166e-09,2.7794878e-09,2.1215214e-09,1.8775342e-10,4.713938e-06,0.024654886,4.5248183e-09,3.1884229e-09,0.004198459,3.0053184e-09,3.4349172e-09,4.9650994e-09,2.698397e-09,0.0737639,2.0004375e-08,6.4610775e-09,7.043289e-09,0.02755353,0.205299,0.20785601,0.15532865,3.0527592e-09,2.4543059e-09,4.288117e-09,2.9313002e-08,0.1873412,0.03771253,0.07628676,3.0460323e-09,3.0677834e-09,1.3031519e-07,9.0942104e-10,5.990353e-10,1.2032411e-09,1.8906417e-10,3.8078456e-09,2.7282034e-09,7.642991e-10,1.8516703e-10,7.4110074e-10,5.8141947e-10,3.1417477e-10,1.3952809e-08,6.8524737e-09,4.5929768e-10,3.9101394e-10,5.607931e-10,3.068618e-10
476,4.8938253e-09,0.0067902757,4.4358948e-09,0.0004852248,4.51244e-09,2.6900862e-09,0.023414457,0.0021748128,3.1337777e-08,7.5502204e-10,4.0945096e-09,3.6289067e-09,1.1530225e-08,9.401222e-09,0.021555074,9.759419e-09,1.5661158e-06,2.2276538e-08,4.487802e-09,0.01819299,1.4169512e-07,2.1551973e-08,7.057682e-09,0.019728474,0.21090302,0.030026592,0.07569137,0.050384562,6.033978e-09,0.011522584,4.947728e-08,0.0661603,0.21213095,1.1140761e-08,3.838679e-09,2.7042695e-09,0.017674815,3.6232972e-10,8.0407175e-10,1.627063e-09,1.4144537e-10,1.9426881e-08,5.5041223e-08,7.65966e-10,0.21482746,8.2948093e-10,5.730993e-10,6.133302e-09,0.018335,7.633447e-09,4.8286003e-10,3.5289627e-10,2.1843624e-10,3.580388e-10
