"","cell_ID","pancreatic acinar cell","type B pancreatic cell","pancreatic D cell","pancreatic stellate cell","pancreatic ductal cell","pancreatic A cell","pancreatic epsilon cell","pancreatic PP cell","endothelial cell","mast cell"
"688","687",0,0.562261357293614,0,0,0,0.34379190475789,0,0.0939467379484965,0,0
"689","688",0.584870574306176,0.145836553392693,0,0,0,0,0,0,0.269292872301131,0
"690","689",0.10025113525796,0.249412261950416,0,0,0.483485449793852,0.166851152997772,0,0,0,0
"691","690",0,0.6941787340916,0,0,0,0.3058212659084,0,0,0,0
"692","691",0,0.216198331696685,0.534424832791069,0,0,0.249376835512246,0,0,0,0
"693","692",0,1,0,0,0,0,0,0,0,0
"694","693",0,0,0,0.52073069359055,0.0440865477756111,0.435182758633839,0,0,0,0
"695","694",0.412469284483931,0.32013047322055,0,0,0.149468888020211,0.117931354275309,0,0,0,0
"696","695",0.238272834611375,0.15796401790877,0,0,0.402003657644937,0.201759489834918,0,0,0,0
"697","696",0,0.534103668720905,0,0,0.465896331279095,0,0,0,0,0
"698","697",0,0.271166440015585,0,0,0,0.590848504681032,0,0.137985055303384,0,0
"699","698",0,0,0,0,0.472910611217032,0.527089388782968,0,0,0,0
"700","699",0,0.430072108826481,0,0,0.189784224864021,0.380143666309498,0,0,0,0
"701","700",0.317549132798941,0,0,0,0.445932036763442,0.236518830437617,0,0,0,0
"702","701",0,0,0,0,0,0.70179626674015,0.29820373325985,0,0,0
"703","702",0,0,0,0,0,1,0,0,0,0
"704","703",0,0.561718908058429,0,0,0.438281091941571,0,0,0,0,0
"705","704",0.190268588485292,0,0,0.345688387574811,0,0.185662201965899,0,0.278380821973997,0,0
"706","705",0,0.0836085045282264,0,0,0,0.589380797613237,0,0.327010697858536,0,0
"707","706",0,0.504343654940935,0,0,0,0.372976213090229,0,0.122680131968836,0,0
"708","707",0,0,0,0,0.349280430214586,0.650719569785415,0,0,0,0
"709","708",0,0,0,0,0.876392371582955,0.123607628417045,0,0,0,0
"710","709",0,0.271013761879686,0,0,0.300024007254607,0,0,0.428962230865707,0,0
"711","710",0,0,0,0,0,0.283651902680814,0,0.716348097319186,0,0
"712","711",0,0.309570353572183,0,0,0.455607583524682,0.234822062903135,0,0,0,0
"713","712",0,0,0.502522652227584,0,0,0.497477347772416,0,0,0,0
"714","713",0,0,0,0,0.608962692557822,0.303484848420272,0,0.0875524590219061,0,0
"715","714",0,0,0,0,0.377607013301372,0.622392986698628,0,0,0,0
"716","715",0.499333920340656,0,0,0,0,0.250970798585388,0,0.249695281073956,0,0
"717","716",0.309454102671129,0.250348508583768,0,0,0,0.440197388745102,0,0,0,0
"718","717",0,0,0.293699211939917,0,0.376714010808028,0,0,0.329586777252054,0,0
"719","718",0,0.370218053847946,0,0,0,0.629781946152054,0,0,0,0
"720","719",0,0.514756186995223,0,0,0.238084808165242,0.247159004839535,0,0,0,0
"721","720",0,0.131394804517735,0,0,0.412814421396127,0.455790774086138,0,0,0,0
"722","721",0.709924125456537,0,0,0,0.19830502189387,0.0917708526495938,0,0,0,0
"723","722",0,0.59444377656046,0,0,0,0.153403848106219,0,0.25215237533332,0,0
"724","723",0.481997467547164,0.106423967037482,0,0,0.239886534840584,0.17169203057477,0,0,0,0
"725","724",0.477794054763141,0.171600831159626,0,0,0,0.350605114077233,0,0,0,0
"726","725",0.315074145393539,0,0,0,0.454768440477126,0,0,0.230157414129335,0,0
"727","726",0.302807013950505,0,0,0,0.212621453624964,0.484571532424531,0,0,0,0
"728","727",0,0,0,0,0.510016769370019,0.489983230629981,0,0,0,0
"729","728",0,0,0,0,0,1,0,0,0,0
"730","729",0,0,0,0,0,1,0,0,0,0
"731","730",0,0,0,0,0,1,0,0,0,0
"732","731",0.413620540134405,0.361584731738251,0,0,0,0.224794728127344,0,0,0,0
"733","732",0,0,0.331935611858618,0.491871976805683,0,0.176192411335699,0,0,0,0
"734","733",0.463594738489581,0,0,0,0.118804659586398,0,0,0.217508945931391,0,0.20009165599263
"735","734",0,0,0,0,0.489315587976189,0.375713956886052,0,0.134970455137759,0,0
"736","735",0.204016534435377,0,0.379857224625104,0,0.317016267925061,0.0991099730144573,0,0,0,0
"737","736",0,0,0.186367320168305,0,0,0.281020490859299,0,0.532612188972397,0,0
"738","737",0,0,0.300610342962176,0.242599894804859,0,0.456789762232965,0,0,0,0
"739","738",0,0.656802729872624,0,0,0,0.343197270127376,0,0,0,0
"740","739",0,0,0.859194456158184,0,0,0,0,0.140805543841815,0,0
"741","740",0.256411292680469,0,0.235058047361293,0,0,0.508530659958238,0,0,0,0
"742","741",0,0.76701403719175,0,0,0.23298596280825,0,0,0,0,0
"743","742",0,0,0,0,0,0.348334175749411,0,0.651665824250589,0,0
"744","743",0.368708546028989,0,0,0,0.239296556230386,0.391994897740625,0,0,0,0
"745","744",0,1,0,0,0,0,0,0,0,0
"746","745",0,0,0,0,0,1,0,0,0,0
"747","746",0,0.302330494046193,0,0,0,0.697669505953807,0,0,0,0
"748","747",0.399913478381343,0.095896200983944,0,0,0.293350398766671,0.210839921868042,0,0,0,0
"749","748",0,0.364137990982996,0.310541971948735,0,0,0.325320037068269,0,0,0,0
"750","749",0,0.198664572819361,0,0,0,0.801335427180639,0,0,0,0
"751","750",0.351777631671094,0,0.169709181314863,0,0.212025344555062,0.266487842458981,0,0,0,0
"752","751",0,0.245761151816615,0,0,0,0.754238848183385,0,0,0,0
"753","752",0.141683479237612,0,0,0,0.634642958745843,0.223673562016545,0,0,0,0
"754","753",0,0.371179464199556,0,0.341051293427086,0.132400850223175,0.155368392150183,0,0,0,0
"755","754",0,0,0,0,0.320259594458516,0.679740405541484,0,0,0,0
"756","755",0,0,0,0,0.780527738525899,0.219472261474101,0,0,0,0
"757","756",0,0,0.439385186039041,0,0.178635796129741,0.280419552400872,0,0.101559465430347,0,0
"758","757",0.382679940562434,0,0,0,0.213642014947567,0.403678044489999,0,0,0,0
"759","758",0.579674083661637,0,0.246763117028417,0,0.173562799309946,0,0,0,0,0
"760","759",0,0.369649832724809,0,0,0.185057052169028,0.150299330091593,0,0.29499378501457,0,0
"761","760",0,0.453154841073254,0,0,0,0.411762415336021,0,0.135082743590725,0,0
"762","761",0,0,0,0,0.505104387045695,0.494895612954305,0,0,0,0
"763","762",0.13670298562338,0.538287264077661,0,0.32500975029896,0,0,0,0,0,0
"764","763",0,0,0.25423177433961,0.236282755872621,0,0.509485469787768,0,0,0,0
"765","764",0,0.457625295143503,0,0,0,0.542374704856497,0,0,0,0
"766","765",0,0,0,0,0,0.657376171006965,0,0.342623828993035,0,0
"767","766",0.430194067331512,0.300967910074754,0,0,0,0.268838022593734,0,0,0,0
"768","767",0.573543947363592,0.166642075427796,0,0,0.259813977208612,0,0,0,0,0
"769","768",0.225737285715839,0,0.162476864169118,0,0.336621650451175,0,0,0.275164199663869,0,0
"770","769",0,0.200095389893216,0,0,0.475681152362882,0.324223457743901,0,0,0,0
"771","770",0,0.341379080592799,0,0.383771206978285,0,0.180564293787912,0,0,0,0.0942854186410041
"772","771",0,0,0,0.472107990942928,0,0.346564895068789,0,0,0.181327113988283,0
"773","772",0,0,0,0,0,0.534624965725404,0.465375034274596,0,0,0
"774","773",0,0,0,0,0.439058512850107,0.211032997689903,0,0.349908489459991,0,0
"775","774",0,0,0.221573977779235,0,0.290065402377699,0.398151395025611,0,0.0902092248174556,0,0
"776","775",0.182497325407116,0.300063955494684,0,0,0,0.517438719098201,0,0,0,0
"777","776",0,0,0,0,0.583529753643537,0.416470246356463,0,0,0,0
"778","777",0.0771737952236023,0,0,0,0.639836107542609,0.282990097233788,0,0,0,0
"779","778",0,0.570183052413335,0,0,0,0.429816947586665,0,0,0,0
"780","779",0.209821910860428,0,0,0,0.343688130612111,0,0,0,0.446489958527461,0
"781","780",0,0,1,0,0,0,0,0,0,0
"782","781",0,0,0.450367370639482,0,0.1812366871489,0.368395942211618,0,0,0,0
"783","782",0,0.188465862643705,0.16413443711051,0,0,0.45802170414076,0,0.189377996105025,0,0
"784","783",0.538865536434522,0,0,0,0.374341869327862,0.0867925942376153,0,0,0,0
"785","784",0.403724075070493,0,0,0,0.596275924929507,0,0,0,0,0
"786","785",0,0.299648274517308,0,0,0.527721602373761,0.172630123108932,0,0,0,0
"787","786",0.195961650753104,0.264969792205573,0,0,0,0.297869146130711,0,0,0.241199410910612,0
"788","787",0.072310629655318,0,0,0,0.418734972838333,0.276689816708836,0,0.232264580797512,0,0
"789","788",0.125276803273037,0,0,0.329349518012291,0.545373678714671,0,0,0,0,0
"790","789",0,0,0.419529579950623,0,0.330710652703222,0.249759767346154,0,0,0,0
"791","790",0,0,0.4116856109822,0,0.174952987176386,0,0,0.413361401841415,0,0
"792","791",0,0,0,0,0.33629293774475,0.499937435237022,0,0.163769627018228,0,0
"793","792",0,0.100909683970576,0,0.142184382577989,0,0.460200552802706,0,0.296705380648728,0,0
"794","793",0.375114269716194,0,0,0,0.385186519593064,0,0,0.239699210690743,0,0
"795","794",0,0,0.425819688759446,0,0,0.359465511227946,0,0.214714800012608,0,0
"796","795",0,0.360176637601236,0.240442106412192,0,0,0.399381255986571,0,0,0,0
"797","796",0,0.185700835067381,0.464141358873888,0,0,0.350157806058732,0,0,0,0
"798","797",0,0.488053017745572,0,0,0.291544384795069,0.220402597459359,0,0,0,0
"799","798",0.327035628098311,0,0.338288009863035,0,0,0.334676362038653,0,0,0,0
"800","799",0.130440995399687,0,0,0,0.393055498108053,0.290492184528896,0,0,0.186011321963365,0
"801","800",0,0.213793648973874,0,0,0,0.786206351026126,0,0,0,0
"802","801",0.220685848007881,0,0,0,0.443939922561035,0.335374229431084,0,0,0,0
"803","802",0,0,0,0.14671733343332,0.853282666566679,0,0,0,0,0
"804","803",0,0,0.366368999359957,0,0.333277208054366,0.300353792585677,0,0,0,0
"805","804",0,0,0,0,0.260829398412382,0.739170601587618,0,0,0,0
"806","805",0,0,0,0,0.881175147688098,0,0,0.118824852311902,0,0
"807","806",0.511019662083166,0.185590263866003,0,0,0.303390074050831,0,0,0,0,0
"808","807",0,0.429737105150034,0,0,0.262936059900654,0,0,0.307326834949312,0,0
"809","808",0,0.137633933038636,0,0,0,0.492249256504955,0.17492036940689,0.19519644104952,0,0
"810","809",0,0.219113489596718,0,0,0.456919168579759,0,0,0.323967341823524,0,0
"811","810",0,0,0,0,0.24862830120518,0.633890555829126,0,0.117481142965693,0,0
"812","811",0.298045490042634,0.276883225497623,0,0,0,0.425071284459743,0,0,0,0
"813","812",0,0.313106752370726,0.309407343829173,0,0,0.377485903800101,0,0,0,0
"814","813",0,0.400122357498875,0,0,0.179446541037822,0,0,0.420431101463304,0,0
"815","814",0,0,0,0,0.681167864252277,0.318832135747723,0,0,0,0
"816","815",0,0.698313468533254,0,0,0,0,0,0.301686531466746,0,0
"817","816",0.0982001106529206,0.164522319045256,0.122829876155782,0,0.425514130681339,0.188933563464702,0,0,0,0
"818","817",0,0,1,0,0,0,0,0,0,0
"819","818",0,0.79142251789581,0,0,0,0,0,0.20857748210419,0,0
"820","819",0,0.49646016188865,0,0,0,0.503539838111351,0,0,0,0
"821","820",0.210633881169278,0.548742401329937,0,0,0,0.240623717500785,0,0,0,0
"822","821",0,0,0,0,0.246546355542125,0.330964728417323,0,0,0,0.422488916040551
"823","822",0.23283519948862,0,0,0,0.248463256566613,0.518701543944767,0,0,0,0
"824","823",0,0,0.313952833149267,0,0.319325038327339,0.366722128523394,0,0,0,0
"825","824",0,0.170676650358627,0,0,0.469015388383816,0.360307961257558,0,0,0,0
"826","825",0,0.402971444830568,0.276916988411324,0,0,0.320111566758108,0,0,0,0
"827","826",0,0.109303829878051,0.42150001882177,0,0,0.340407646874334,0,0.128788504425844,0,0
"828","827",0,0,0,0,0,1,0,0,0,0
"829","828",0.329604777773831,0,0,0,0,0.670395222226169,0,0,0,0
"830","829",0.281493989446339,0,0,0,0,0.718506010553661,0,0,0,0
"831","830",0.40680717627997,0,0,0,0.222923982430267,0.370268841289764,0,0,0,0
"832","831",0.421372094268021,0,0,0,0,0.578627905731979,0,0,0,0
"833","832",0,0.234145723995776,0,0,0.341068041748331,0.424786234255893,0,0,0,0
"834","833",0,0,0.342509697567652,0,0,0.417000877198509,0,0.24048942523384,0,0
"835","834",0.324431744190983,0.271599894078286,0,0,0.403968361730731,0,0,0,0,0
"836","835",0,0,0,0,0,1,0,0,0,0
"837","836",0,0,0,0,0.214661941854554,0.785338058145446,0,0,0,0
"838","837",0,0,0,0,0.730243049626498,0.185504614435367,0,0.0842523359381348,0,0
"839","838",0.49141786464764,0,0,0,0,0.343745138370643,0,0.164836996981717,0,0
"840","839",0,0,0,0,0,0.812160048285998,0,0.187839951714002,0,0
"841","840",0,0,0,0,0,0.842311566511302,0,0.157688433488698,0,0
"842","841",0,0,0.375523490803992,0,0.396928352497293,0.227548156698715,0,0,0,0
"843","842",0,0.156754864694373,0,0,0,0.843245135305627,0,0,0,0
"844","843",0,0,0,0,0.761743020620191,0,0,0,0.238256979379809,0
"845","844",0.273404758354728,0,0,0,0,0.338003576780341,0,0.388591664864931,0,0
"846","845",0.159278325124269,0,0,0.135289975045238,0,0.339585564697634,0,0.365846135132859,0,0
"847","846",0,0.401005515001943,0,0,0.598994484998057,0,0,0,0,0
"848","847",0.789650104203718,0,0,0,0,0.210349895796282,0,0,0,0
"849","848",0,0.510706574478726,0,0,0,0.489293425521274,0,0,0,0
"850","849",0,0,0,0,0.347245353035026,0.652754646964974,0,0,0,0
"851","850",0.394227960771782,0,0.180831205497356,0,0,0.424940833730862,0,0,0,0
"852","851",0.216556185640439,0,0,0,0,0.338491030012976,0.444952784346585,0,0,0
"853","852",0,0.665510306401745,0,0,0,0.334489693598255,0,0,0,0
"854","853",0,0,0.719058223299042,0,0,0.280941776700958,0,0,0,0
"855","854",0,0,0,0.16075000762505,0.653951075842916,0.185298916532034,0,0,0,0
"856","855",0,0.293301882167742,0,0,0,0.706698117832258,0,0,0,0
"857","856",0,0,0,0,0.570192184269042,0.429807815730958,0,0,0,0
"858","857",0.254404257852286,0.210314273839569,0.277792474004373,0,0,0.257488994303772,0,0,0,0
"859","858",0,0,0,0,0.494911710092469,0,0,0.505088289907531,0,0
"860","859",0,0.465384362548218,0,0,0.36177201303484,0,0,0.172843624416943,0,0
"861","860",0,0.370329687755767,0,0,0,0.629670312244233,0,0,0,0
"862","861",0,0,0,0,0.670474292151954,0.329525707848046,0,0,0,0
"863","862",0,0.268188794054999,0,0,0,0.451055684734605,0,0.280755521210396,0,0
"864","863",0.125411868666774,0,0,0,0,0.648148645319838,0,0.226439486013388,0,0
"865","864",0,0.245445002952065,0,0,0.442709082673162,0.311845914374773,0,0,0,0
"866","865",0,0,0.59446805093032,0,0,0.40553194906968,0,0,0,0
"867","866",0,0,0,0,0.688788173131218,0.311211826868782,0,0,0,0
"868","867",0,0,0,0,0,0.176668827085666,0,0.823331172914334,0,0
"869","868",0.536920246576956,0.185509084062863,0,0,0.277570669360181,0,0,0,0,0
"870","869",0,0,0,0.178650391889999,0,0.821349608110001,0,0,0,0
"871","870",0,0.522499502751443,0,0,0,0.231054227989017,0,0.24644626925954,0,0
"872","871",0,0,0,0,0.267082852034909,0.347065455300154,0,0.385851692664937,0,0
"873","872",0,0.339119685653374,0,0,0.0953992728363751,0.565481041510251,0,0,0,0
"874","873",0,0,0,0.505118761308111,0,0.494881238691889,0,0,0,0
"875","874",0,0.186836659779751,0,0.397746259915012,0,0.415417080305237,0,0,0,0
"876","875",0,0,0,0,0.263274603480995,0.736725396519005,0,0,0,0
"877","876",0,0,0.41168910772827,0,0,0.58831089227173,0,0,0,0
"878","877",0.8112138509151,0,0,0,0,0.1887861490849,0,0,0,0
"879","878",0.282662730225746,0,0,0,0,0.280212099125277,0,0,0.287867422515387,0.14925774813359
"880","879",0,0.594248706496453,0,0,0,0,0,0.405751293503547,0,0
"881","880",0,0.336096619640738,0,0,0,0.219275785108703,0,0.444627595250558,0,0
"882","881",0,0,0,0,0.271073345837363,0.728926654162637,0,0,0,0
"883","882",0,0.100854755206862,0,0,0,0.694260418116133,0,0,0.204884826677005,0
"884","883",0,0.870336826259043,0,0,0.129663173740957,0,0,0,0,0
"885","884",0,0.298540483700367,0.388845357483812,0,0.133288769779567,0,0,0.179325389036254,0,0
"886","885",0,0.17479413032245,0,0.333202390222787,0,0.492003479454763,0,0,0,0
"887","886",0,0,0,0,0,1,0,0,0,0
"888","887",0.124874415483601,0,0,0,0.652028712228477,0.223096872287922,0,0,0,0
"889","888",0,0.708779993794151,0,0,0,0.291220006205849,0,0,0,0
"890","889",0.465270439804489,0,0.534729560195511,0,0,0,0,0,0,0
"891","890",0,0,0,0,0.191963575733615,0.808036424266385,0,0,0,0
"892","891",0.50698542726481,0,0,0,0.401597433152905,0.0914171395822847,0,0,0,0
"893","892",0,0.174976339299659,0.569520858749583,0,0,0.255502801950758,0,0,0,0
"894","893",0,0.313958801933322,0,0,0.466073406466865,0,0,0.219967791599813,0,0
"895","894",0,0,0,0,0,0.595187069010233,0,0.404812930989767,0,0
"896","895",0,0.568306480453654,0.238327770469114,0,0,0.193365749077233,0,0,0,0
"897","896",0,0.213388050413444,0,0,0,0,0,0.786611949586556,0,0
"898","897",0,0,0.607303755308831,0.100848923334943,0,0.291847321356226,0,0,0,0
"899","898",0,0,0,0,0,1,0,0,0,0
"900","899",0,0,0,0,0.919713704662663,0.0802862953373366,0,0,0,0
"901","900",0,0.408594657901819,0,0.591405342098181,0,0,0,0,0,0
"902","901",0,0.682406080154069,0,0,0,0.317593919845931,0,0,0,0
"903","902",0,0,0.589900784497158,0,0,0,0,0.269356351778025,0,0.140742863724818
"904","903",0.189605550897507,0.145003320398979,0,0,0.367441744518308,0.297949384185205,0,0,0,0
"905","904",0.095594654954287,0.130169176172152,0,0,0.560471832306721,0.213764336566839,0,0,0,0
"906","905",0,0.730405046607563,0,0,0,0.269594953392437,0,0,0,0
"907","906",0,0,0,0,0.43564229965562,0.263686880227586,0,0,0.300670820116794,0
"908","907",0.657978397619652,0.155985859620459,0,0,0,0.186035742759889,0,0,0,0
"909","908",0.356417253044447,0,0.173141214265276,0,0.289381270888793,0.181060261801483,0,0,0,0
"910","909",0,0,0,0,0.597671952043149,0.304494781332362,0,0.0978332666244895,0,0
"911","910",0.280501118728344,0,0,0,0.339182037648058,0.380316843623599,0,0,0,0
"912","911",0.348626640874037,0.236177734152595,0,0,0,0.415195624973368,0,0,0,0
"913","912",0,0,0,0,0.504344734072753,0.321862734138806,0,0,0.17379253178844,0
"914","913",0,0,0,0.753494334842298,0,0.246505665157702,0,0,0,0
"915","914",0,0.360485460532926,0,0,0,0.639514539467074,0,0,0,0
"916","915",0.144289898591716,0,0,0,0.143458970422587,0.712251130985697,0,0,0,0
"917","916",0.620103020620274,0.252483244850374,0,0,0,0.127413734529352,0,0,0,0
"918","917",0.795601934255782,0,0,0,0,0,0,0.204398065744218,0,0
"919","918",0,0,0,0,0.738683121520201,0.261316878479799,0,0,0,0
"920","919",0.278840281316714,0,0,0,0,0.394490875960582,0,0.164680692249499,0,0.161988150473205
"921","920",0,0.389803364286365,0,0,0,0.421789384166066,0,0.188407251547569,0,0
"922","921",0,0,0,0.801511819438767,0,0.198488180561233,0,0,0,0
"923","922",0,0,0,0,0.435588867540995,0.397815926820528,0,0.166595205638478,0,0
"924","923",0.288037013006377,0,0,0,0,0.711962986993623,0,0,0,0
"925","924",0,0.467806713069012,0,0,0,0.346109680325793,0,0,0.186083606605194,0
"926","925",0,0.631599872529081,0,0,0,0.368400127470919,0,0,0,0
"927","926",0.414157284447933,0,0.395465456491308,0,0,0,0,0.19037725906076,0,0
"928","927",0,0,0,0,0.205641094260546,0.352830094145819,0,0.441528811593635,0,0
"929","928",0,0,0.547718123808294,0,0,0.452281876191706,0,0,0,0
"930","929",0,0,0,0,0,1,0,0,0,0
"931","930",0,0,0,0,0.755401929130263,0,0.244598070869737,0,0,0
"932","931",0,0,0,0,0,0.611865068259955,0,0.388134931740045,0,0
"933","932",0,0,0.506082512590235,0,0,0.493917487409765,0,0,0,0
"934","933",0,0.237028132439121,0.596244037372774,0,0,0.166727830188105,0,0,0,0
"935","934",0.217531941998004,0,0,0,0.226593118988325,0.555874939013671,0,0,0,0
"936","935",0,0.0537818704706981,0.321516349180053,0.224205373509479,0,0.40049640683977,0,0,0,0
"937","936",0,0,0,0,0,0.866169600383321,0,0.133830399616679,0,0
"938","937",0,0,0,0,0.1270038483785,0.556285397631203,0,0,0.316710753990296,0
"939","938",0.248369506056252,0,0,0,0,0.564052490247945,0,0.187578003695802,0,0
"940","939",0,0,0,0,0.731446844381654,0.268553155618346,0,0,0,0
"941","940",0.363326048049159,0.186817380845241,0,0,0.327664190385071,0.122192380720529,0,0,0,0
"942","941",0,0.224893315747308,0,0,0.457468899055334,0,0.317637785197358,0,0,0
"943","942",0.565533189952711,0,0,0,0.123475679423855,0,0,0.310991130623434,0,0
"944","943",0,0,0.476983325762073,0.290045915805631,0,0.232970758432296,0,0,0,0
"945","944",0,0.235551315806281,0,0,0,0.603370357627926,0,0.161078326565793,0,0
"946","945",0,0.606211345416725,0,0,0,0.393788654583275,0,0,0,0
"947","946",0,0,0,0,0,0.432295074268878,0,0,0.567704925731123,0
"948","947",0,0,0,0.145021128156695,0.281198428001168,0.320805819029149,0,0.252974624812988,0,0
"949","948",0,0.533601653178732,0,0,0,0.466398346821268,0,0,0,0
"950","949",0.382353174605681,0,0,0,0,0.43081044239224,0,0.186836383002079,0,0
"951","950",0,0.228519921283359,0,0,0,0.735009382374439,0,0.0364706963422023,0,0
"952","951",0.288426151091554,0,0,0,0,0.711573848908446,0,0,0,0
"953","952",0,0,0.227878229244571,0,0.674060933642088,0.0980608371133405,0,0,0,0
"954","953",0,0,0,0,0.346861728580366,0.653138271419634,0,0,0,0
"955","954",0,0.457151188728434,0,0,0,0.542848811271566,0,0,0,0
"956","955",0,0,0,0,0.453686159455588,0.546313840544412,0,0,0,0
"957","956",0,0.0718073337693968,0,0,0,0.928192666230603,0,0,0,0
"958","957",0.36551537905192,0,0,0,0.352868964842959,0.281615656105121,0,0,0,0
"959","958",0,0.43478961814712,0,0,0,0.56521038185288,0,0,0,0
"960","959",0,0,0.459685581544084,0,0.421513842571192,0.118800575884724,0,0,0,0
"961","960",0,0.136149362347969,0.268049010932937,0,0,0.595801626719094,0,0,0,0
"962","961",0,0,0,0,0.655288013195319,0.344711986804681,0,0,0,0
"963","962",0,0,0,0,0.538351027333419,0.461648972666581,0,0,0,0
"964","963",0.498563763160157,0,0,0.207610952506441,0,0.293825284333402,0,0,0,0
"965","964",0,0.357421867960998,0,0,0,0.642578132039002,0,0,0,0
"966","965",0,0.584979496959863,0,0,0,0.415020503040137,0,0,0,0
"967","966",0.340922252029494,0.141710490738314,0,0.517367257232192,0,0,0,0,0,0
"968","967",0,0.189952213785604,0,0,0,0.810047786214396,0,0,0,0
"969","968",0,0,0,0,0,1,0,0,0,0
"970","969",0.147911887615924,0.185428302395141,0,0,0.415001649805878,0.251658160183057,0,0,0,0
"971","970",0,0.454792742464272,0,0,0,0.545207257535728,0,0,0,0
"972","971",0,0,0.219091571896799,0,0.429643870683905,0.351264557419297,0,0,0,0
"973","972",0.44154111199652,0,0,0,0.375147000376996,0.183311887626484,0,0,0,0
"974","973",0.353500175078873,0,0,0,0,0.646499824921127,0,0,0,0
"975","974",0,0.114765159728985,0,0,0.203798504565344,0.519965350938648,0,0.161470984767023,0,0
"976","975",0.590230078286004,0,0,0,0,0.409769921713995,0,0,0,0
"977","976",0,0.241359924607727,0,0,0,0.539775986505104,0,0.218864088887169,0,0
"978","977",0,0,0,0,0.444018385068841,0.555981614931159,0,0,0,0
"979","978",0.178595528766114,0,0.162465039338366,0,0,0.65893943189552,0,0,0,0
"980","979",0,0,0,0,0.778142142481999,0.221857857518001,0,0,0,0
"981","980",0,0.541091124928436,0,0,0,0.458908875071564,0,0,0,0
"982","981",0.30406177212043,0.246445334819955,0,0,0.227439150511424,0.222053742548191,0,0,0,0
"983","982",0.418567364849907,0,0,0,0.376091934739927,0.205340700410166,0,0,0,0
"984","983",0,0.651083668183373,0,0,0,0,0,0.348916331816627,0,0
"985","984",0,0,0,0,0.615785244774692,0.384214755225308,0,0,0,0
"986","985",0,0,0,0,0,0.818705534069981,0,0.181294465930019,0,0
"987","986",0.100082829195986,0,0,0,0.354893622655095,0.545023548148919,0,0,0,0
"988","987",0.547200198148811,0,0.316502311836148,0,0,0.136297490015041,0,0,0,0
"989","988",0,0,0.33471764572116,0,0,0.66528235427884,0,0,0,0
"990","989",0,0,0.161415693218577,0,0.69759739052387,0.140986916257553,0,0,0,0
"991","990",0,0,0,0,0.307298343523222,0.429064011811838,0,0.263637644664941,0,0
"992","991",0,0.49049549863224,0,0,0.317040104835921,0.192464396531839,0,0,0,0
"993","992",0,0.436869121336995,0.108951076745302,0,0,0.376571016160238,0,0.0776087857574648,0,0
"994","993",0,0.746789053130231,0,0,0,0,0,0.253210946869769,0,0
"995","994",0,0,0,0,0.661925758453521,0.338074241546479,0,0,0,0
"996","995",0,0,0,0,1,0,0,0,0,0
"997","996",0.403635453657136,0.174352210536277,0,0,0,0.2839892160201,0,0.138023119786488,0,0
"998","997",0,0,0,0,0.242223026516303,0.757776973483697,0,0,0,0
"999","998",0.455489770371906,0.141710150072113,0,0,0.219732824754585,0.183067254801396,0,0,0,0
"1000","999",0,0,0,0,0.522582597277867,0.16285145677517,0,0.314565945946963,0,0
